Node Number	X Location (m)	Y Location (m)	Z Location (m)	
445	3.9618e-002	1.169e-002	-1.6014e-002	
447	3.9618e-002	1.0417e-002	-1.6871e-002	
449	3.9619e-002	9.0662e-003	-1.7633e-002	
451	3.9619e-002	7.6648e-003	-1.8286e-002	
453	3.9619e-002	6.2094e-003	-1.883e-002	
455	3.9619e-002	4.7071e-003	-1.9261e-002	
457	3.9618e-002	3.1652e-003	-1.9573e-002	
459	3.9617e-002	1.592e-003	-1.9763e-002	
461	3.9614e-002	1.6901e-006	-1.9827e-002	
463	3.7114e-002	1.9719e-002	1.1179e-006	
464	3.7118e-002	1.9655e-002	-1.594e-003	
467	3.7121e-002	1.9464e-002	-3.1643e-003	
469	3.7124e-002	1.915e-002	-4.7012e-003	
471	3.7125e-002	1.8721e-002	-6.1966e-003	
473	3.7125e-002	1.8178e-002	-7.6432e-003	
475	3.7125e-002	1.7525e-002	-9.0408e-003	
477	3.7125e-002	1.6772e-002	-1.037e-002	
479	3.7124e-002	1.5919e-002	-1.1637e-002	
481	3.7124e-002	1.4978e-002	-1.2827e-002	
483	3.7124e-002	1.3943e-002	-1.3944e-002	
485	3.7124e-002	1.2825e-002	-1.4979e-002	
487	3.7124e-002	1.1635e-002	-1.5921e-002	
489	3.7125e-002	1.0373e-002	-1.6771e-002	
491	3.7125e-002	9.0327e-003	-1.7529e-002	
493	3.7125e-002	7.6413e-003	-1.8179e-002	
495	3.7125e-002	6.1945e-003	-1.8721e-002	
497	3.7123e-002	4.6992e-003	-1.9151e-002	
499	3.7121e-002	3.1623e-003	-1.9464e-002	
501	3.7118e-002	1.5917e-003	-1.9655e-002	
503	3.7114e-002	1.684e-006	-1.9719e-002	
505	3.4616e-002	1.9552e-002	1.1145e-006	
506	3.4624e-002	1.9488e-002	-1.5912e-003	
509	3.4631e-002	1.9297e-002	-3.1558e-003	
511	3.4635e-002	1.8984e-002	-4.684e-003	
513	3.4638e-002	1.8555e-002	-6.1685e-003	
515	3.464e-002	1.8016e-002	-7.602e-003	
517	3.4641e-002	1.7368e-002	-8.985e-003	
519	3.4641e-002	1.6622e-002	-1.0299e-002	
521	3.4641e-002	1.5778e-002	-1.155e-002	
523	3.4641e-002	1.4848e-002	-1.2725e-002	
525	3.4641e-002	1.3827e-002	-1.3827e-002	
527	3.4641e-002	1.2723e-002	-1.4849e-002	
529	3.4641e-002	1.1548e-002	-1.578e-002	
531	3.4641e-002	1.0301e-002	-1.6621e-002	
533	3.4641e-002	8.9769e-003	-1.7372e-002	
535	3.464e-002	7.6001e-003	-1.8016e-002	
537	3.4638e-002	6.1664e-003	-1.8556e-002	
539	3.4635e-002	4.6821e-003	-1.8985e-002	
541	3.4631e-002	3.1537e-003	-1.9298e-002	
543	3.4624e-002	1.5889e-003	-1.9488e-002	
545	3.4616e-002	1.6693e-006	-1.9552e-002	
547	3.2126e-002	1.9306e-002	1.0825e-006	
548	3.2139e-002	1.9243e-002	-1.585e-003	
551	3.2149e-002	1.9052e-002	-3.1397e-003	
553	3.2157e-002	1.874e-002	-4.6547e-003	
555	3.2163e-002	1.8314e-002	-6.1227e-003	
557	3.2166e-002	1.7779e-002	-7.5373e-003	
559	3.2169e-002	1.7138e-002	-8.8993e-003	
561	3.217e-002	1.6402e-002	-1.0191e-002	
563	3.217e-002	1.5572e-002	-1.142e-002	
565	3.2171e-002	1.4657e-002	-1.2573e-002	
567	3.2171e-002	1.3655e-002	-1.3655e-002	
569	3.2171e-002	1.2571e-002	-1.4659e-002	
571	3.217e-002	1.1418e-002	-1.5573e-002	
573	3.217e-002	1.0194e-002	-1.6402e-002	
575	3.2169e-002	8.8914e-003	-1.7142e-002	
577	3.2166e-002	7.5354e-003	-1.7779e-002	
579	3.2163e-002	6.1206e-003	-1.8314e-002	
581	3.2157e-002	4.6527e-003	-1.8741e-002	
583	3.2149e-002	3.1376e-003	-1.9052e-002	
585	3.2139e-002	1.5827e-003	-1.9242e-002	
587	3.2126e-002	1.6431e-006	-1.9306e-002	
589	2.9643e-002	1.8992e-002	1.0266e-006	
590	2.9661e-002	1.8929e-002	-1.5763e-003	
593	2.9676e-002	1.8739e-002	-3.1179e-003	
595	2.9687e-002	1.8429e-002	-4.6155e-003	
597	2.9696e-002	1.8006e-002	-6.0625e-003	
599	2.9702e-002	1.7478e-002	-7.453e-003	
601	2.9705e-002	1.6846e-002	-8.7886e-003	
603	2.9708e-002	1.6123e-002	-1.0053e-002	
605	2.9709e-002	1.531e-002	-1.1254e-002	
607	2.9709e-002	1.4415e-002	-1.238e-002	
609	2.9709e-002	1.3436e-002	-1.3436e-002	
611	2.9709e-002	1.2378e-002	-1.4416e-002	
613	2.9709e-002	1.1252e-002	-1.5311e-002	
615	2.9708e-002	1.0055e-002	-1.6122e-002	
617	2.9705e-002	8.7807e-003	-1.685e-002	
619	2.9702e-002	7.4511e-003	-1.7478e-002	
621	2.9696e-002	6.0604e-003	-1.8007e-002	
623	2.9687e-002	4.6135e-003	-1.843e-002	
625	2.9676e-002	3.1157e-003	-1.874e-002	
627	2.9661e-002	1.5739e-003	-1.8929e-002	
629	2.9643e-002	1.6071e-006	-1.8992e-002	
631	2.7165e-002	1.864e-002	9.5728e-007	
632	2.7188e-002	1.8578e-002	-1.5666e-003	
635	2.7207e-002	1.8388e-002	-3.0936e-003	
637	2.7221e-002	1.8079e-002	-4.5719e-003	
639	2.7232e-002	1.766e-002	-5.9953e-003	
641	2.7239e-002	1.7138e-002	-7.3586e-003	
643	2.7244e-002	1.6517e-002	-8.6645e-003	
645	2.7247e-002	1.5809e-002	-9.8976e-003	
647	2.7249e-002	1.5014e-002	-1.1067e-002	
649	2.7249e-002	1.4142e-002	-1.2162e-002	
651	2.725e-002	1.3189e-002	-1.319e-002	
653	2.7249e-002	1.216e-002	-1.4143e-002	
655	2.7249e-002	1.1065e-002	-1.5015e-002	
657	2.7247e-002	9.9e-003	-1.5808e-002	
659	2.7244e-002	8.6567e-003	-1.6521e-002	
661	2.7239e-002	7.3568e-003	-1.7139e-002	
663	2.7232e-002	5.9931e-003	-1.766e-002	
665	2.7221e-002	4.5698e-003	-1.808e-002	
667	2.7207e-002	3.0914e-003	-1.8388e-002	
669	2.7188e-002	1.5642e-003	-1.8578e-002	
671	2.7165e-002	1.5657e-006	-1.864e-002	
673	2.4688e-002	1.8279e-002	8.8472e-007	
674	2.4714e-002	1.8216e-002	-1.5574e-003	
677	2.4736e-002	1.8026e-002	-3.0699e-003	
679	2.4752e-002	1.7718e-002	-4.5286e-003	
681	2.4764e-002	1.7302e-002	-5.9278e-003	
683	2.4773e-002	1.6787e-002	-7.2631e-003	
685	2.4778e-002	1.6177e-002	-8.538e-003	
687	2.4781e-002	1.5484e-002	-9.7386e-003	
689	2.4783e-002	1.4708e-002	-1.0875e-002	
691	2.4784e-002	1.386e-002	-1.1938e-002	
693	2.4784e-002	1.2935e-002	-1.2935e-002	
695	2.4784e-002	1.1936e-002	-1.3861e-002	
697	2.4783e-002	1.0873e-002	-1.471e-002	
699	2.4781e-002	9.741e-003	-1.5483e-002	
701	2.4778e-002	8.5304e-003	-1.6181e-002	
703	2.4773e-002	7.2613e-003	-1.6788e-002	
705	2.4764e-002	5.9256e-003	-1.7303e-002	
707	2.4752e-002	4.5265e-003	-1.7719e-002	
709	2.4735e-002	3.0676e-003	-1.8027e-002	
711	2.4714e-002	1.5549e-003	-1.8216e-002	
713	2.4688e-002	1.5228e-006	-1.8278e-002	
715	2.2209e-002	1.7937e-002	8.192e-007	
716	2.2236e-002	1.7874e-002	-1.55e-003	
719	2.2258e-002	1.7682e-002	-3.0497e-003	
721	2.2275e-002	1.7374e-002	-4.4903e-003	
723	2.2288e-002	1.6961e-002	-5.8667e-003	
725	2.2296e-002	1.6452e-002	-7.1752e-003	
727	2.2301e-002	1.5851e-002	-8.4203e-003	
729	2.2304e-002	1.5173e-002	-9.5893e-003	
731	2.2306e-002	1.4416e-002	-1.0694e-002	
733	2.2306e-002	1.3591e-002	-1.1725e-002	
735	2.2307e-002	1.2692e-002	-1.2693e-002	
737	2.2306e-002	1.1723e-002	-1.3592e-002	
739	2.2306e-002	1.0692e-002	-1.4418e-002	
741	2.2304e-002	9.5917e-003	-1.5172e-002	
743	2.2301e-002	8.4127e-003	-1.5856e-002	
745	2.2296e-002	7.1734e-003	-1.6452e-002	
747	2.2288e-002	5.8645e-003	-1.6962e-002	
749	2.2275e-002	4.4881e-003	-1.7375e-002	
751	2.2258e-002	3.0474e-003	-1.7683e-002	
753	2.2236e-002	1.5475e-003	-1.7874e-002	
755	2.2209e-002	1.4829e-006	-1.7937e-002	
757	1.9725e-002	1.7627e-002	7.6465e-007	
758	1.9755e-002	1.7563e-002	-1.545e-003	
761	1.9779e-002	1.7371e-002	-3.0343e-003	
763	1.9797e-002	1.7063e-002	-4.4595e-003	
765	1.9811e-002	1.6651e-002	-5.8157e-003	
767	1.982e-002	1.6147e-002	-7.0999e-003	
769	1.9825e-002	1.5555e-002	-8.3176e-003	
771	1.9828e-002	1.489e-002	-9.4575e-003	
773	1.983e-002	1.4151e-002	-1.0532e-002	
775	1.983e-002	1.3347e-002	-1.1534e-002	
777	1.983e-002	1.2473e-002	-1.2474e-002	
779	1.983e-002	1.1532e-002	-1.3348e-002	
781	1.983e-002	1.053e-002	-1.4152e-002	
783	1.9828e-002	9.4598e-003	-1.4889e-002	
785	1.9825e-002	8.3102e-003	-1.556e-002	
787	1.982e-002	7.0982e-003	-1.6148e-002	
789	1.9811e-002	5.8135e-003	-1.6652e-002	
791	1.9797e-002	4.4573e-003	-1.7064e-002	
793	1.9779e-002	3.032e-003	-1.7371e-002	
795	1.9754e-002	1.5423e-003	-1.7563e-002	
797	1.9725e-002	1.4475e-006	-1.7627e-002	
799	1.7244e-002	1.7298e-002	7.0342e-007	
800	1.7282e-002	1.7235e-002	-1.54e-003	
803	1.7313e-002	1.7042e-002	-3.0191e-003	
805	1.7337e-002	1.6735e-002	-4.4286e-003	
807	1.7355e-002	1.6326e-002	-5.7641e-003	
809	1.7367e-002	1.5828e-002	-7.0231e-003	
811	1.7375e-002	1.5246e-002	-8.2124e-003	
813	1.738e-002	1.4594e-002	-9.3216e-003	
815	1.7382e-002	1.3874e-002	-1.0365e-002	
817	1.7383e-002	1.3093e-002	-1.1336e-002	
819	1.7384e-002	1.2246e-002	-1.2246e-002	
821	1.7383e-002	1.1334e-002	-1.3094e-002	
823	1.7382e-002	1.0363e-002	-1.3875e-002	
825	1.738e-002	9.324e-003	-1.4593e-002	
827	1.7375e-002	8.205e-003	-1.525e-002	
829	1.7367e-002	7.0215e-003	-1.5828e-002	
831	1.7355e-002	5.7618e-003	-1.6327e-002	
833	1.7337e-002	4.4263e-003	-1.6736e-002	
835	1.7313e-002	3.0167e-003	-1.7043e-002	
837	1.7282e-002	1.5373e-003	-1.7235e-002	
839	1.7244e-002	1.4093e-006	-1.7298e-002	
841	1.4775e-002	1.6884e-002	7.3232e-007	
842	1.483e-002	1.6825e-002	-1.5327e-003	
845	1.4876e-002	1.6635e-002	-2.9987e-003	
847	1.4913e-002	1.633e-002	-4.389e-003	
849	1.494e-002	1.5926e-002	-5.6995e-003	
851	1.496e-002	1.5436e-002	-6.9282e-003	
853	1.4973e-002	1.4866e-002	-8.0829e-003	
855	1.4981e-002	1.4233e-002	-9.1551e-003	
857	1.4986e-002	1.3535e-002	-1.016e-002	
859	1.4988e-002	1.2782e-002	-1.1093e-002	
861	1.4989e-002	1.1967e-002	-1.1968e-002	
863	1.4988e-002	1.1092e-002	-1.2783e-002	
865	1.4986e-002	1.0158e-002	-1.3536e-002	
867	1.4981e-002	9.1575e-003	-1.4232e-002	
869	1.4973e-002	8.0758e-003	-1.4871e-002	
871	1.496e-002	6.9267e-003	-1.5436e-002	
873	1.494e-002	5.6973e-003	-1.5927e-002	
875	1.4912e-002	4.3868e-003	-1.6331e-002	
877	1.4876e-002	2.9963e-003	-1.6636e-002	
879	1.483e-002	1.53e-003	-1.6825e-002	
881	1.4776e-002	1.3843e-006	-1.6884e-002	
883	1.2336e-002	1.6325e-002	7.4058e-007	
884	1.2418e-002	1.6276e-002	-1.5213e-003	
887	1.2487e-002	1.6093e-002	-2.9694e-003	
889	1.2544e-002	1.5796e-002	-4.3347e-003	
891	1.2587e-002	1.54e-002	-5.6128e-003	
893	1.2619e-002	1.4922e-002	-6.8027e-003	
895	1.2641e-002	1.437e-002	-7.9131e-003	
897	1.2655e-002	1.3761e-002	-8.9375e-003	
899	1.2663e-002	1.3093e-002	-9.8932e-003	
901	1.2668e-002	1.2377e-002	-1.0778e-002	
903	1.2669e-002	1.1605e-002	-1.1605e-002	
905	1.2668e-002	1.0776e-002	-1.2378e-002	
907	1.2663e-002	9.8912e-003	-1.3095e-002	
909	1.2655e-002	8.9401e-003	-1.3759e-002	
911	1.2641e-002	7.9063e-003	-1.4374e-002	
913	1.2619e-002	6.8013e-003	-1.4922e-002	
915	1.2587e-002	5.6107e-003	-1.5401e-002	
917	1.2543e-002	4.3325e-003	-1.5796e-002	
919	1.2487e-002	2.9671e-003	-1.6094e-002	
921	1.2418e-002	1.5186e-003	-1.6276e-002	
923	1.2336e-002	1.345e-006	-1.6324e-002	
925	9.9487e-003	1.5572e-002	6.8246e-007	
926	1.0063e-002	1.5541e-002	-1.5044e-003	
929	1.0161e-002	1.5372e-002	-2.9282e-003	
931	1.0242e-002	1.5087e-002	-4.2607e-003	
933	1.0305e-002	1.4705e-002	-5.4972e-003	
935	1.0352e-002	1.4246e-002	-6.6369e-003	
937	1.0385e-002	1.3718e-002	-7.6902e-003	
939	1.0407e-002	1.3141e-002	-8.6527e-003	
941	1.042e-002	1.2515e-002	-9.5442e-003	
943	1.0427e-002	1.1848e-002	-1.0365e-002	
945	1.0429e-002	1.1131e-002	-1.1132e-002	
947	1.0427e-002	1.0363e-002	-1.1849e-002	
949	1.042e-002	9.5422e-003	-1.2516e-002	
951	1.0407e-002	8.6553e-003	-1.314e-002	
953	1.0385e-002	7.6836e-003	-1.3722e-002	
955	1.0352e-002	6.6356e-003	-1.4246e-002	
957	1.0305e-002	5.495e-003	-1.4706e-002	
959	1.0242e-002	4.2585e-003	-1.5087e-002	
961	1.0161e-002	2.9259e-003	-1.5373e-002	
963	1.0063e-002	1.5016e-003	-1.5541e-002	
965	9.9488e-003	1.2782e-006	-1.5572e-002	
967	7.6111e-003	1.4678e-002	5.768e-007	
968	7.7474e-003	1.4656e-002	-1.4874e-003	
971	7.8654e-003	1.4493e-002	-2.8833e-003	
973	7.9625e-003	1.4214e-002	-4.1756e-003	
975	8.0385e-003	1.3843e-002	-5.3596e-003	
977	8.0949e-003	1.3401e-002	-6.4354e-003	
979	8.1345e-003	1.2902e-002	-7.4157e-003	
981	8.1601e-003	1.2364e-002	-8.2992e-003	
983	8.1755e-003	1.1789e-002	-9.1088e-003	
985	8.1834e-003	1.1183e-002	-9.848e-003	
987	8.1859e-003	1.0537e-002	-1.0537e-002	
989	8.1835e-003	9.8465e-003	-1.1184e-002	
991	8.1755e-003	9.1068e-003	-1.179e-002	
993	8.1602e-003	8.3018e-003	-1.2363e-002	
995	8.134e-003	7.4094e-003	-1.2906e-002	
997	8.0947e-003	6.4343e-003	-1.3402e-002	
999	8.0383e-003	5.3574e-003	-1.3843e-002	
1001	7.9623e-003	4.1734e-003	-1.4214e-002	
1003	7.865e-003	2.8809e-003	-1.4493e-002	
1005	7.747e-003	1.4845e-003	-1.4656e-002	
1007	7.6111e-003	1.1915e-006	-1.4678e-002	
1009	5.2549e-003	1.3834e-002	4.8871e-007	
1010	5.3811e-003	1.3794e-002	-1.4816e-003	
1013	5.4898e-003	1.3612e-002	-2.8554e-003	
1015	5.5783e-003	1.3318e-002	-4.1082e-003	
1017	5.6464e-003	1.2941e-002	-5.2357e-003	
1019	5.6956e-003	1.2506e-002	-6.2404e-003	
1021	5.729e-003	1.2029e-002	-7.1381e-003	
1023	5.7494e-003	1.1529e-002	-7.9321e-003	
1025	5.761e-003	1.1007e-002	-8.6495e-003	
1027	5.7666e-003	1.0468e-002	-9.2976e-003	
1029	5.7683e-003	9.9003e-003	-9.9003e-003	
1031	5.7666e-003	9.2962e-003	-1.0469e-002	
1033	5.761e-003	8.6475e-003	-1.1008e-002	
1035	5.7496e-003	7.9348e-003	-1.1528e-002	
1037	5.7285e-003	7.1321e-003	-1.2033e-002	
1039	5.6955e-003	6.2394e-003	-1.2507e-002	
1041	5.6463e-003	5.2335e-003	-1.2942e-002	
1043	5.5781e-003	4.1059e-003	-1.3319e-002	
1045	5.4895e-003	2.853e-003	-1.3613e-002	
1047	5.3807e-003	1.4786e-003	-1.3795e-002	
1049	5.255e-003	1.112e-006	-1.3833e-002	
1051	2.8168e-003	1.3268e-002	4.9324e-007	
1052	2.8715e-003	1.3192e-002	-1.4893e-003	
1055	2.9168e-003	1.2972e-002	-2.8536e-003	
1057	2.9513e-003	1.2645e-002	-4.0784e-003	
1059	2.9754e-003	1.2248e-002	-5.161e-003	
1061	2.9903e-003	1.1807e-002	-6.1065e-003	
1063	2.9981e-003	1.1341e-002	-6.935e-003	
1065	3.0009e-003	1.0869e-002	-7.6544e-003	
1067	3.001e-003	1.0389e-002	-8.2953e-003	
1069	3.0003e-003	9.9041e-003	-8.8684e-003	
1071	2.9999e-003	9.4005e-003	-9.4003e-003	
1073	3.0003e-003	8.8672e-003	-9.9047e-003	
1075	3.001e-003	8.2934e-003	-1.039e-002	
1077	3.001e-003	7.6573e-003	-1.0867e-002	
1079	2.998e-003	6.9295e-003	-1.1345e-002	
1081	2.9903e-003	6.1058e-003	-1.1808e-002	
1083	2.9754e-003	5.1588e-003	-1.2248e-002	
1085	2.9513e-003	4.0762e-003	-1.2646e-002	
1087	2.9166e-003	2.8512e-003	-1.2972e-002	
1089	2.8714e-003	1.4862e-003	-1.3192e-002	
1091	2.8168e-003	1.0715e-006	-1.3268e-002	
1093	3.1933e-004	1.3282e-002	4.4326e-007	
1094	2.3302e-004	1.3212e-002	-1.4943e-003	
1097	1.5402e-004	1.2999e-002	-2.8633e-003	
1099	8.4886e-005	1.2679e-002	-4.0929e-003	
1101	2.6844e-005	1.2288e-002	-5.1805e-003	
1103	-1.985e-005	1.1853e-002	-6.1314e-003	
1105	-5.5877e-005	1.1391e-002	-6.9656e-003	
1107	-8.1765e-005	1.0922e-002	-7.6907e-003	
1109	-9.9265e-005	1.0442e-002	-8.337e-003	
1111	-1.092e-004	9.9566e-003	-8.9148e-003	
1113	-1.1248e-004	9.4506e-003	-9.4504e-003	
1115	-1.092e-004	8.9136e-003	-9.9573e-003	
1117	-9.9255e-005	8.335e-003	-1.0443e-002	
1119	-8.1861e-005	7.6935e-003	-1.092e-002	
1121	-5.5478e-005	6.96e-003	-1.1395e-002	
1123	-1.9658e-005	6.1306e-003	-1.1853e-002	
1125	2.703e-005	5.1782e-003	-1.2288e-002	
