-0.10571	0.032522	0
-0.10424	0.032521	0
-0.10423	0.032522	0
-0.10276	0.032521	0
-0.10275	0.032522	0
-0.10129	0.032522	0
-0.10128	0.032521	0
-0.0998	0.032521	0
-0.0983	0.032521	0
-0.0969	0.032521	0
-0.0968	0.032522	0
-0.0954	0.032521	0
-0.0939	0.032521	0
-0.0924	0.032521	0
-0.091	0.032521	0
-0.0909	0.032522	0
-0.0895	0.032521	0
-0.0894	0.032522	0
-0.088	0.032521	0
-0.0865	0.032521	0
-0.0851	0.032521	0
-0.085	0.032522	0
-0.0836	0.032521	0
-0.0835	0.032522	0
-0.0821	0.032521	0
-0.0806	0.032521	0
-0.0792	0.032521	0
-0.0791	0.032522	0
-0.0777	0.032521	0
-0.0776	0.032522	0
-0.0762	0.032521	0
-0.0761	0.032522	0
-0.0747	0.032521	0
-0.0733	0.032521	0
-0.0732	0.032522	0
-0.0718	0.032521	0
-0.0717	0.032522	0
-0.0703	0.032521	0
-0.0702	0.032522	0
-0.0688	0.032521	0
-0.0674	0.032521	0
-0.0673	0.032522	0
-0.0659	0.032521	0
-0.0658	0.032522	0
-0.0644	0.032521	0
-0.0643	0.032522	0
-0.0629	0.032522	0
-0.0628	0.032522	0
-0.0615	0.032522	0
-0.0614	0.032522	0
-0.06	0.032522	0
-0.0599	0.032522	0
-0.0585	0.032522	0
-0.0584	0.032522	0
-0.057	0.032522	0
-0.0569	0.032522	0
-0.0556	0.032522	0
-0.0555	0.032522	0
-0.0554	0.032522	0
-0.0541	0.032522	0
-0.054	0.032522	0
-0.0526	0.032522	0
-0.0525	0.032522	0
-0.0511	0.032522	0
-0.051	0.032522	0
-0.0497	0.032522	0
-0.0496	0.032521	0
-0.0495	0.032522	0
-0.0482	0.032521	0
-0.0481	0.032522	0
-0.0467	0.032521	0
-0.0466	0.032522	0
-0.0452	0.032521	0
-0.0451	0.032522	0
-0.0438	0.032522	0
-0.0437	0.032521	0
-0.0436	0.032522	0
-0.0423	0.032522	0
-0.0422	0.032522	0
-0.0421	0.032522	0
-0.0408	0.032522	0
-0.0407	0.032523	0
-0.0406	0.032522	0
-0.0393	0.032522	0
-0.0392	0.032523	0
-0.0379	0.032523	0
-0.0378	0.032523	0
-0.0377	0.032523	0
-0.0364	0.032523	0
-0.0363	0.032524	0
-0.0362	0.032523	0
-0.0349	0.032523	0
-0.0348	0.032524	0
-0.0334	0.032523	0
-0.0333	0.032523	0
-0.032	0.032522	0
-0.0319	0.032521	0
-0.0305	0.032519	0
-0.0304	0.03252	0
-0.0303	0.032519	0
-0.029	0.032516	0
-0.0289	0.032517	0
-0.0288	0.032516	0
-0.0275	0.032514	0
-0.0274	0.032514	0
-0.0273	0.032514	0
-0.0272	0.032514	0
-0.0271	0.032514	0
-0.0261	0.03247	0
-0.026	0.032461	0
-0.0259	0.032449	0
-0.0258	0.032437	0
-0.0257	0.032423	0
-0.0256	0.032409	0
-0.0255	0.032393	0
-0.0246	0.032198	0
-0.0244	0.032141	0
-0.0243	0.032112	0
-0.0242	0.032081	0
-0.024	0.032015	0
-0.0239	0.03198	0
-0.0238	0.031943	0
-0.0232	0.031696	0
-0.0231	0.031651	0
-0.023	0.031604	0
-0.0229	0.031556	0
-0.0228	0.031506	0
-0.0227	0.031454	0
-0.0226	0.031401	0
-0.0225	0.031347	0
-0.0224	0.031291	0
-0.0223	0.031233	0
-0.0222	0.031174	0
-0.0221	0.031112	0
-0.0219	0.030986	0
-0.0216	0.030783	0
-0.0214	0.030638	0
-0.0212	0.030486	0
-0.021	0.030324	0
-0.0209	0.03024	0
-0.0208	0.030154	0
-0.0207	0.030065	0
-0.0206	0.029972	0
-0.0205	0.02988	0
-0.0204	0.029784	0
-0.0202	0.029583	0
-0.0201	0.029478	0
-0.02	0.029369	0
-0.0199	0.029263	0
-0.0198	0.029157	0
-0.0197	0.029051	0
-0.0196	0.028943	0
-0.0195	0.028837	0
-0.0194	0.02873	0
-0.0193	0.028624	0
-0.0191	0.028412	0
-0.0189	0.028199	0
-0.0187	0.027986	0
-0.0186	0.02788	0
-0.0185	0.027772	0
-0.0184	0.027666	0
-0.0183	0.02756	0
-0.0182	0.027454	0
-0.0181	0.027347	0
-0.018	0.027241	0
-0.0179	0.027134	0
-0.0178	0.027028	0
-0.0177	0.026921	0
-0.0176	0.026815	0
-0.0175	0.026708	0
-0.0174	0.026601	0
-0.0173	0.026493	0
-0.0171	0.026281	0
-0.0169	0.026066	0
-0.0168	0.025958	0
-0.0166	0.025741	0
-0.0165	0.025633	0
-0.0164	0.025525	0
-0.0163	0.025417	0
-0.0162	0.025308	0
-0.0161	0.0252	0
-0.016	0.025092	0
-0.0159	0.024984	0
-0.0158	0.024876	0
-0.0157	0.024768	0
-0.0156	0.024659	0
-0.0155	0.024551	0
-0.0154	0.024443	0
-0.0153	0.024335	0
-0.0151	0.024119	0
-0.0149	0.023902	0
-0.0148	0.023794	0
-0.0147	0.023686	0
-0.0146	0.023577	0
-0.0145	0.023469	0
-0.0144	0.023361	0
-0.0143	0.023252	0
-0.0142	0.023144	0
-0.0141	0.023036	0
-0.014	0.022928	0
-0.0139	0.022819	0
-0.0138	0.022711	0
-0.0137	0.022603	0
-0.0136	0.022495	0
-0.0133	0.02217	0
-0.0132	0.022062	0
-0.0131	0.021954	0
-0.013	0.021846	0
-0.0129	0.021738	0
-0.0128	0.021629	0
-0.0127	0.021521	0
-0.0126	0.021412	0
-0.0123	0.021087	0
-0.0122	0.020978	0
-0.0121	0.02087	0
-0.012	0.020761	0
-0.0119	0.020652	0
-0.0118	0.020543	0
-0.0117	0.020434	0
-0.0113	0.019999	0
-0.0112	0.01989	0
-0.0111	0.019781	0
-0.011	0.019672	0
-0.0109	0.019563	0
-0.0108	0.019455	0
-0.0102	0.018802	0
-0.0101	0.018693	0
-0.01	0.018583	0
-0.00999	0.018572	0
-0.00997	0.018551	0
-0.00996	0.01854	0
-0.00994	0.018518	0
-0.00991	0.018485	0
-0.0099	0.018474	0
-0.00987	0.018441	0
-0.00986	0.018431	0
-0.00984	0.018409	0
-0.00983	0.018398	0
-0.00982	0.018387	0
-0.00981	0.018376	0
-0.00918	0.017692	0
-0.00917	0.017682	0
-0.00911	0.017616	0
-0.00906	0.017562	0
-0.00905	0.017551	0
-0.00901	0.017508	0
-0.009	0.017497	0
-0.00897	0.017465	0
-0.00896	0.017454	0
-0.00893	0.017421	0
-0.00891	0.0174	0
-0.0089	0.017389	0
-0.00889	0.017378	0
-0.00887	0.017356	0
-0.00812	0.01654	0
-0.0081	0.016519	0
-0.00809	0.016508	0
-0.00808	0.016497	0
-0.00806	0.016475	0
-0.00804	0.016453	0
-0.00802	0.016432	0
-0.00801	0.016421	0
-0.008	0.01641	0
-0.00799	0.016399	0
-0.00798	0.016388	0
-0.00797	0.016378	0
-0.00796	0.016367	0
-0.00795	0.016356	0
-0.00794	0.016345	0
-0.00793	0.016334	0
-0.00792	0.016323	0
-0.00706	0.015393	0
-0.00704	0.015372	0
-0.00703	0.015361	0
-0.00702	0.01535	0
-0.00701	0.015339	0
-0.007	0.015329	0
-0.00699	0.015317	0
-0.00698	0.015307	0
-0.00697	0.015296	0
-0.00696	0.015285	0
-0.006	0.014346	0
-0.00547	0.013912	0
-0.00546	0.013905	0
-0.00545	0.013897	0
-0.00544	0.013889	0
-0.00543	0.013881	0
-0.00491	0.013515	0
-0.0049	0.013509	0
-0.00489	0.013502	0
-0.00488	0.013496	0
-0.00487	0.013489	0
-0.00486	0.013483	0
-0.00485	0.013476	0
-0.00484	0.01347	0
-0.00483	0.013463	0
-0.0043	0.013138	0
-0.00429	0.013132	0
-0.00428	0.013126	0
-0.00427	0.01312	0
-0.00426	0.013114	0
-0.00425	0.013109	0
-0.00423	0.013097	0
-0.00421	0.013085	0
-0.00367	0.0128	0
-0.00366	0.012795	0
-0.00365	0.01279	0
-0.00364	0.012786	0
-0.00363	0.012781	0
-0.00362	0.012776	0
-0.00361	0.012771	0
-0.0036	0.012767	0
-0.00359	0.012762	0
-0.00358	0.012757	0
-0.00357	0.012752	0
-0.003	0.012508	0
-0.00299	0.012504	0
-0.00298	0.0125	0
-0.00297	0.012496	0
-0.00296	0.012492	0
-0.00294	0.012484	0
-0.00293	0.01248	0
-0.00291	0.012473	0
-0.00231	0.012267	0
-0.0023	0.012264	0
-0.00229	0.012261	0
-0.00228	0.012258	0
-0.00227	0.012255	0
-0.00226	0.012251	0
-0.00225	0.012248	0
-0.00224	0.012245	0
-0.00223	0.012242	0
-0.0016	0.012069	0
-0.00159	0.012067	0
-0.00158	0.012063	0
-0.00157	0.012059	0
-0.00156	0.012056	0
-0.00155	0.012052	0
-0.00154	0.012049	0
-0.000882	0.011907	0
-0.000881	0.011907	0
-0.00088	0.011907	0
-0.000879	0.011907	0
-0.000878	0.011906	0
-0.000877	0.011906	0
-0.000876	0.011906	0
-0.000874	0.011906	0
-0.000873	0.011906	0
-0.00087	0.011905	0
-0.000869	0.011905	0
-0.000868	0.011905	0
-0.000865	0.011905	0
-0.000863	0.011904	0
-0.00086	0.011904	0
-0.000859	0.011904	0
-0.000857	0.011903	0
-0.000854	0.011903	0
-0.000853	0.011903	0
-0.000851	0.011902	0
-0.00085	0.011902	0
-0.000847	0.011902	0
-0.000846	0.011901	0
-0.000844	0.011901	0
-0.000843	0.011901	0
-0.00015	0.01182	0
-0.000149	0.01182	0
-0.000148	0.01182	0
-0.000147	0.01182	0
-0.000146	0.01182	0
-0.000145	0.01182	0
-0.000144	0.01182	0
-0.000143	0.01182	0
-0.000142	0.01182	0
0.00056	0.011802	0
0.000562	0.011802	0
0.000563	0.011802	0
0.000566	0.011802	0
0.000567	0.011802	0
0.000568	0.011802	0
0.000569	0.011802	0
0.000571	0.011802	0
0.000573	0.011802	0
0.000574	0.011802	0
0.000576	0.011802	0
0.000577	0.011802	0
0.000578	0.011802	0
0.000579	0.011802	0
0.00058	0.011802	0
0.000581	0.011802	0
0.000582	0.011802	0
0.000583	0.011802	0
0.00125	0.011861	0
0.00126	0.011862	0
0.00127	0.011864	0
0.00128	0.011865	0
0.00129	0.011867	0
0.00194	0.012023	0
0.00195	0.012025	0
0.00196	0.012027	0
0.00197	0.01203	0
0.00198	0.012032	0
0.00199	0.012034	0
0.002	0.012037	0
0.00262	0.012183	0
0.00263	0.012185	0
0.00264	0.012188	0
0.00265	0.01219	0
0.00266	0.012193	0
0.00267	0.012195	0
0.00329	0.012347	0
0.0033	0.012349	0
0.00331	0.012352	0
0.00332	0.012354	0
0.00333	0.012357	0
0.00334	0.012359	0
0.00397	0.012525	0
0.00398	0.012528	0
0.00399	0.012531	0
0.004	0.012533	0
0.00465	0.012709	0
0.00466	0.012712	0
0.00467	0.012714	0
0.00532	0.012892	0
0.00533	0.012894	0
0.00534	0.012897	0
0.006	0.013076	0
0.00745	0.013467	0
0.00746	0.01347	0
0.0089	0.013854	0
0.00891	0.013857	0
0.00892	0.013859	0
0.00893	0.013862	0
0.0104	0.01425	0
0.0118	0.014602	0
0.0119	0.014627	0
0.0133	0.014965	0
0.0134	0.014989	0
0.0148	0.015311	0
0.0162	0.015618	0
0.0163	0.015639	0
0.0177	0.015928	0
0.0178	0.015948	0
0.0192	0.016219	0
0.0193	0.016238	0
0.0207	0.016495	0
0.0208	0.016513	0
0.0222	0.016753	0
0.0223	0.01677	0
0.0237	0.016992	0
0.0238	0.017007	0
0.0252	0.017212	0
0.0253	0.017226	0
0.0267	0.017415	0
0.0268	0.017428	0
0.0282	0.017603	0
0.0283	0.017614	0
0.0297	0.017773	0
0.0298	0.017784	0
0.0313	0.017939	0
0.0328	0.018082	0
0.0343	0.01821	0
0.0344	0.018218	0
0.0358	0.018325	0
0.0359	0.018332	0
0.0373	0.018429	0
0.0374	0.018435	0
0.0389	0.018526	0
0.0404	0.018607	0
0.0419	0.018678	0
0.0434	0.018739	0
0.0435	0.018742	0
0.045	0.018794	0
0.0465	0.018836	0
0.048	0.018871	0
0.0495	0.018899	0
0.051	0.01892	0
0.0511	0.018922	0
0.0526	0.018936	0
0.0541	0.018944	0
0.0556	0.018948	0
0.0571	0.018948	0
