Node Number	X Location (m)	Y Location (m)	Z Location (m)	
177	-2.2656e-003	1.4047e-003	-1.2577e-002	
178	-2.0784e-003	-4.4669e-008	-1.2562e-002	
181	2.4201e-004	1.412e-003	-1.1751e-002	
182	3.1546e-004	-5.9517e-008	-1.1826e-002	
185	2.8813e-003	1.4053e-003	-1.1807e-002	
186	2.8144e-003	-4.7162e-008	-1.188e-002	
189	5.3769e-003	1.3936e-003	-1.2456e-002	
190	5.2436e-003	-5.012e-008	-1.249e-002	
193	7.7322e-003	1.3966e-003	-1.3343e-002	
194	7.5919e-003	-3.7331e-008	-1.3361e-002	
197	1.0041e-002	1.4119e-003	-1.4244e-002	
198	9.9247e-003	-2.2049e-008	-1.4272e-002	
201	1.2393e-002	1.4277e-003	-1.499e-002	
202	1.231e-002	-1.5778e-008	-1.5036e-002	
205	1.4805e-002	1.4382e-003	-1.5544e-002	
206	1.475e-002	-2.2156e-008	-1.56e-002	
209	1.7258e-002	1.4447e-003	-1.5955e-002	
210	1.722e-002	-3.816e-008	-1.6015e-002	
213	1.9732e-002	1.449e-003	-1.6282e-002	
214	1.9703e-002	-5.4578e-008	-1.6343e-002	
217	2.2216e-002	1.4535e-003	-1.6591e-002	
218	2.2188e-002	-4.1954e-008	-1.6651e-002	
221	2.4696e-002	1.4605e-003	-1.6935e-002	
222	2.4669e-002	-2.7201e-008	-1.6994e-002	
225	2.717e-002	1.4694e-003	-1.73e-002	
226	2.7147e-002	-1.1072e-008	-1.7359e-002	
229	2.9645e-002	1.479e-003	-1.7656e-002	
230	2.9626e-002	4.7007e-009	-1.7715e-002	
233	3.2123e-002	1.4877e-003	-1.7973e-002	
234	3.211e-002	1.7978e-008	-1.8033e-002	
237	3.461e-002	1.4939e-003	-1.8221e-002	
238	3.4602e-002	2.6716e-008	-1.8282e-002	
241	3.7106e-002	1.4966e-003	-1.8388e-002	
242	3.7101e-002	3.0062e-008	-1.8449e-002	
245	3.9606e-002	1.4967e-003	-1.8495e-002	
246	3.9603e-002	2.9289e-008	-1.8556e-002	
249	4.2108e-002	1.4953e-003	-1.8568e-002	
250	4.2107e-002	2.6254e-008	-1.8629e-002	
253	4.4612e-002	1.4937e-003	-1.8633e-002	
254	4.461e-002	2.2678e-008	-1.8693e-002	
257	4.7115e-002	1.4931e-003	-1.8713e-002	
258	4.7114e-002	2.0112e-008	-1.8773e-002	
261	4.9617e-002	1.4931e-003	-1.8801e-002	
262	4.9617e-002	1.8057e-008	-1.8861e-002	
265	5.212e-002	1.4922e-003	-1.8868e-002	
266	5.212e-002	1.4625e-008	-1.8928e-002	
269	5.4625e-002	1.4888e-003	-1.8885e-002	
270	5.4625e-002	7.8892e-009	-1.8944e-002	
273	5.7129e-002	1.4831e-003	-1.8857e-002	
274	5.7129e-002	-1.7371e-009	-1.8916e-002	
277	-0.10571	4.7657e-003	-3.011e-002	
278	-0.10321	4.7572e-003	-3.0099e-002	
281	-0.1007	4.7505e-003	-3.0101e-002	
283	-9.8197e-002	4.7447e-003	-3.0112e-002	
285	-9.5692e-002	4.7391e-003	-3.0122e-002	
287	-9.3188e-002	4.7327e-003	-3.0125e-002	
289	-9.0683e-002	4.7253e-003	-3.0119e-002	
291	-8.8178e-002	4.7175e-003	-3.0109e-002	
293	-8.5674e-002	4.71e-003	-3.01e-002	
295	-8.317e-002	4.7035e-003	-3.0098e-002	
297	-8.0666e-002	4.6985e-003	-3.011e-002	
299	-7.8162e-002	4.6948e-003	-3.013e-002	
301	-7.5657e-002	4.6912e-003	-3.015e-002	
303	-7.3151e-002	4.6867e-003	-3.0162e-002	
305	-7.0645e-002	4.6803e-003	-3.0157e-002	
307	-6.8139e-002	4.6713e-003	-3.0131e-002	
309	-6.5635e-002	4.6614e-003	-3.0096e-002	
311	-6.3132e-002	4.6523e-003	-3.0068e-002	
313	-6.063e-002	4.6459e-003	-3.006e-002	
315	-5.8129e-002	4.6441e-003	-3.0089e-002	
317	-5.5628e-002	4.6465e-003	-3.0149e-002	
319	-5.3123e-002	4.6496e-003	-3.0215e-002	
321	-5.0615e-002	4.6501e-003	-3.0257e-002	
323	-4.8102e-002	4.644e-003	-3.0249e-002	
325	-4.559e-002	4.6288e-003	-3.0168e-002	
327	-4.3086e-002	4.6083e-003	-3.0045e-002	
329	-4.059e-002	4.5899e-003	-2.9936e-002	
331	-3.81e-002	4.5804e-003	-2.9897e-002	
333	-3.5617e-002	4.5867e-003	-2.998e-002	
335	-3.3135e-002	4.6098e-003	-3.0194e-002	
337	-3.063e-002	4.6344e-003	-3.0413e-002	
339	-2.8083e-002	4.6393e-003	-3.0483e-002	
341	-2.5524e-002	4.6002e-003	-3.0237e-002	
343	-2.3051e-002	4.5005e-003	-2.9549e-002	
345	-2.0765e-002	4.3535e-003	-2.8477e-002	
347	-1.8668e-002	4.1815e-003	-2.7162e-002	
349	-1.6723e-002	3.997e-003	-2.5689e-002	
351	-1.4896e-002	3.8061e-003	-2.4109e-002	
353	-1.3161e-002	3.6129e-003	-2.2455e-002	
355	-1.1493e-002	3.4199e-003	-2.0746e-002	
357	-9.8551e-003	3.2315e-003	-1.9009e-002	
359	-8.1996e-003	3.0539e-003	-1.7271e-002	
361	-6.4739e-003	2.8962e-003	-1.5561e-002	
363	-4.5991e-003	2.7731e-003	-1.3921e-002	
365	-2.4334e-003	2.7054e-003	-1.2453e-002	
367	1.7396e-004	2.6931e-003	-1.1535e-002	
369	2.9376e-003	2.6827e-003	-1.1594e-002	
371	5.4923e-003	2.6778e-003	-1.2284e-002	
373	7.8541e-003	2.7003e-003	-1.3191e-002	
375	1.0142e-002	2.7419e-003	-1.4086e-002	
377	1.2464e-002	2.781e-003	-1.4818e-002	
379	1.4852e-002	2.8086e-003	-1.5365e-002	
381	1.7289e-002	2.8275e-003	-1.5773e-002	
383	1.9756e-002	2.8414e-003	-1.61e-002	
385	2.2238e-002	2.8557e-003	-1.6411e-002	
387	2.4717e-002	2.8752e-003	-1.6756e-002	
389	2.719e-002	2.8984e-003	-1.7121e-002	
391	2.966e-002	2.9226e-003	-1.7477e-002	
393	3.2134e-002	2.9445e-003	-1.7794e-002	
395	3.4616e-002	2.9604e-003	-1.8041e-002	
397	3.7109e-002	2.9688e-003	-1.8208e-002	
399	3.9607e-002	2.9714e-003	-1.8316e-002	
401	4.2109e-002	2.9708e-003	-1.839e-002	
403	4.4612e-002	2.9697e-003	-1.8455e-002	
405	4.7116e-002	2.9706e-003	-1.8536e-002	
407	4.9618e-002	2.9727e-003	-1.8624e-002	
409	5.212e-002	2.9727e-003	-1.8692e-002	
411	5.4625e-002	2.9673e-003	-1.8709e-002	
413	5.7129e-002	2.957e-003	-1.8683e-002	
415	-0.10571	7.1123e-003	-2.9644e-002	
416	-0.10321	7.1014e-003	-2.9634e-002	
419	-0.1007	7.0932e-003	-2.9637e-002	
421	-9.8197e-002	7.0865e-003	-2.9648e-002	
423	-9.5692e-002	7.0799e-003	-2.966e-002	
425	-9.3187e-002	7.0722e-003	-2.9664e-002	
427	-9.0682e-002	7.0628e-003	-2.9658e-002	
429	-8.8177e-002	7.0527e-003	-2.9649e-002	
431	-8.5673e-002	7.043e-003	-2.9641e-002	
433	-8.3169e-002	7.0349e-003	-2.9641e-002	
435	-8.0665e-002	7.0293e-003	-2.9653e-002	
437	-7.8161e-002	7.0255e-003	-2.9673e-002	
439	-7.5656e-002	7.0219e-003	-2.9694e-002	
441	-7.315e-002	7.0169e-003	-2.9707e-002	
443	-7.0643e-002	7.0087e-003	-2.9703e-002	
445	-6.8137e-002	6.9967e-003	-2.9678e-002	
447	-6.5632e-002	6.983e-003	-2.9644e-002	
449	-6.3129e-002	6.9706e-003	-2.9617e-002	
451	-6.0628e-002	6.9625e-003	-2.961e-002	
453	-5.8129e-002	6.9615e-003	-2.9639e-002	
455	-5.5628e-002	6.9668e-003	-2.9699e-002	
457	-5.3124e-002	6.9735e-003	-2.9765e-002	
459	-5.0613e-002	6.9758e-003	-2.9808e-002	
461	-4.8096e-002	6.968e-003	-2.98e-002	
463	-4.5582e-002	6.9459e-003	-2.972e-002	
465	-4.3077e-002	6.9156e-003	-2.9599e-002	
467	-4.0583e-002	6.8884e-003	-2.9492e-002	
469	-3.8098e-002	6.8752e-003	-2.9454e-002	
471	-3.5623e-002	6.8864e-003	-2.9537e-002	
473	-3.3146e-002	6.9236e-003	-2.9748e-002	
475	-3.0636e-002	6.9631e-003	-2.9966e-002	
477	-2.8073e-002	6.9721e-003	-3.0036e-002	
479	-2.5488e-002	6.9123e-003	-2.9787e-002	
481	-2.2993e-002	6.7574e-003	-2.9093e-002	
483	-2.0703e-002	6.529e-003	-2.8023e-002	
485	-1.8617e-002	6.2624e-003	-2.6721e-002	
487	-1.6692e-002	5.9768e-003	-2.5276e-002	
489	-1.4892e-002	5.6818e-003	-2.3733e-002	
491	-1.3186e-002	5.3829e-003	-2.2124e-002	
493	-1.155e-002	5.0839e-003	-2.0464e-002	
495	-9.9436e-003	4.79e-003	-1.8775e-002	
497	-8.3191e-003	4.5089e-003	-1.7077e-002	
499	-6.6206e-003	4.2518e-003	-1.5391e-002	
501	-4.7618e-003	4.0364e-003	-1.3744e-002	
503	-2.5774e-003	3.8886e-003	-1.2218e-002	
505	1.1375e-004	3.8271e-003	-1.122e-002	
507	2.9814e-003	3.816e-003	-1.128e-002	
509	5.5867e-003	3.8385e-003	-1.2007e-002	
511	7.9545e-003	3.8991e-003	-1.293e-002	
513	1.0225e-002	3.98e-003	-1.3819e-002	
515	1.2521e-002	4.0513e-003	-1.4538e-002	
517	1.4888e-002	4.1035e-003	-1.5079e-002	
519	1.7313e-002	4.141e-003	-1.5485e-002	
521	1.9775e-002	4.1702e-003	-1.5811e-002	
523	2.2255e-002	4.1995e-003	-1.6122e-002	
525	2.4734e-002	4.2369e-003	-1.6467e-002	
527	2.7204e-002	4.2797e-003	-1.6832e-002	
529	2.9671e-002	4.3234e-003	-1.7186e-002	
531	3.2142e-002	4.3626e-003	-1.7501e-002	
533	3.4621e-002	4.392e-003	-1.7748e-002	
535	3.7111e-002	4.4089e-003	-1.7915e-002	
537	3.9608e-002	4.4163e-003	-1.8022e-002	
539	4.2109e-002	4.4185e-003	-1.8097e-002	
541	4.4613e-002	4.4196e-003	-1.8163e-002	
543	4.7116e-002	4.4239e-003	-1.8244e-002	
545	4.9618e-002	4.4301e-003	-1.8333e-002	
547	5.212e-002	4.4328e-003	-1.8401e-002	
549	5.4624e-002	4.4268e-003	-1.8419e-002	
551	5.7129e-002	4.413e-003	-1.8394e-002	
553	-0.10571	9.4252e-003	-2.8993e-002	
554	-0.10321	9.4127e-003	-2.8983e-002	
557	-0.1007	9.4041e-003	-2.8988e-002	
559	-9.8196e-002	9.3975e-003	-2.9e-002	
561	-9.5692e-002	9.3912e-003	-2.9011e-002	
563	-9.3186e-002	9.3831e-003	-2.9016e-002	
565	-9.0681e-002	9.3727e-003	-2.9012e-002	
567	-8.8176e-002	9.3613e-003	-2.9003e-002	
569	-8.5672e-002	9.3504e-003	-2.8997e-002	
571	-8.3168e-002	9.3417e-003	-2.8997e-002	
573	-8.0664e-002	9.3364e-003	-2.901e-002	
575	-7.816e-002	9.3336e-003	-2.9031e-002	
577	-7.5654e-002	9.331e-003	-2.9052e-002	
579	-7.3148e-002	9.3264e-003	-2.9065e-002	
581	-7.0641e-002	9.3174e-003	-2.9062e-002	
583	-6.8134e-002	9.3029e-003	-2.9038e-002	
585	-6.5629e-002	9.2862e-003	-2.9006e-002	
587	-6.3126e-002	9.2713e-003	-2.8979e-002	
589	-6.0626e-002	9.2623e-003	-2.8974e-002	
591	-5.8128e-002	9.263e-003	-2.9003e-002	
593	-5.5628e-002	9.2724e-003	-2.9063e-002	
595	-5.3123e-002	9.2835e-003	-2.9128e-002	
597	-5.061e-002	9.2886e-003	-2.917e-002	
599	-4.8091e-002	9.2798e-003	-2.9163e-002	
601	-4.5574e-002	9.2511e-003	-2.9085e-002	
603	-4.3069e-002	9.2113e-003	-2.8967e-002	
605	-4.0576e-002	9.1758e-003	-2.8863e-002	
607	-3.8096e-002	9.1595e-003	-2.8826e-002	
609	-3.5627e-002	9.1765e-003	-2.8908e-002	
611	-3.3154e-002	9.2291e-003	-2.9115e-002	
613	-3.064e-002	9.2849e-003	-2.933e-002	
615	-2.8064e-002	9.2988e-003	-2.9399e-002	
617	-2.5457e-002	9.2179e-003	-2.9151e-002	
619	-2.2944e-002	9.0056e-003	-2.8459e-002	
621	-2.065e-002	8.6922e-003	-2.7398e-002	
623	-1.8573e-002	8.3268e-003	-2.612e-002	
625	-1.6666e-002	7.9356e-003	-2.4708e-002	
627	-1.4888e-002	7.5315e-003	-2.321e-002	
629	-1.3208e-002	7.1215e-003	-2.165e-002	
631	-1.1599e-002	6.7103e-003	-2.0045e-002	
633	-1.002e-002	6.3035e-003	-1.8409e-002	
635	-8.4216e-003	5.9093e-003	-1.6758e-002	
637	-6.7456e-003	5.5392e-003	-1.5104e-002	
639	-4.8986e-003	5.2115e-003	-1.3462e-002	
641	-2.6967e-003	4.9542e-003	-1.1899e-002	
643	6.2495e-005	4.8156e-003	-1.0841e-002	
645	3.013e-003	4.8065e-003	-1.09e-002	
647	5.66e-003	4.8761e-003	-1.1651e-002	
649	8.0338e-003	4.9934e-003	-1.2582e-002	
651	1.029e-002	5.1267e-003	-1.3461e-002	
653	1.2566e-002	5.2398e-003	-1.4166e-002	
655	1.4916e-002	5.3242e-003	-1.4698e-002	
657	1.7331e-002	5.3868e-003	-1.5099e-002	
659	1.9788e-002	5.4364e-003	-1.5423e-002	
661	2.2268e-002	5.4857e-003	-1.5733e-002	
663	2.4746e-002	5.546e-003	-1.6076e-002	
665	2.7215e-002	5.6133e-003	-1.6437e-002	
667	2.968e-002	5.6808e-003	-1.6788e-002	
669	3.2148e-002	5.7414e-003	-1.71e-002	
671	3.4624e-002	5.7874e-003	-1.7344e-002	
673	3.7112e-002	5.8153e-003	-1.7509e-002	
675	3.9608e-002	5.8297e-003	-1.7616e-002	
677	4.2109e-002	5.8363e-003	-1.7691e-002	
679	4.4613e-002	5.8414e-003	-1.7757e-002	
681	4.7116e-002	5.8509e-003	-1.7838e-002	
683	4.9618e-002	5.8627e-003	-1.7926e-002	
685	5.212e-002	5.8698e-003	-1.7994e-002	
687	5.4624e-002	5.8643e-003	-1.8013e-002	
689	5.7129e-002	5.8479e-003	-1.7989e-002	
691	-0.10571	1.1669e-002	-2.8165e-002	
692	-0.10321	1.1656e-002	-2.8156e-002	
695	-0.1007	1.1648e-002	-2.8161e-002	
697	-9.8196e-002	1.1643e-002	-2.8173e-002	
699	-9.5691e-002	1.1637e-002	-2.8185e-002	
701	-9.3186e-002	1.163e-002	-2.8191e-002	
703	-9.068e-002	1.1619e-002	-2.8187e-002	
705	-8.8175e-002	1.1607e-002	-2.8179e-002	
707	-8.567e-002	1.1596e-002	-2.8173e-002	
709	-8.3166e-002	1.1588e-002	-2.8174e-002	
711	-8.0662e-002	1.1584e-002	-2.8187e-002	
713	-7.8158e-002	1.1583e-002	-2.8208e-002	
715	-7.5653e-002	1.1582e-002	-2.823e-002	
717	-7.3146e-002	1.1579e-002	-2.8243e-002	
719	-7.0638e-002	1.1569e-002	-2.824e-002	
721	-6.8131e-002	1.1553e-002	-2.8218e-002	
723	-6.5626e-002	1.1534e-002	-2.8187e-002	
725	-6.3123e-002	1.1517e-002	-2.8162e-002	
727	-6.0624e-002	1.1508e-002	-2.8157e-002	
729	-5.8126e-002	1.1511e-002	-2.8186e-002	
731	-5.5626e-002	1.1526e-002	-2.8245e-002	
733	-5.3121e-002	1.1542e-002	-2.8308e-002	
735	-5.0607e-002	1.1551e-002	-2.8351e-002	
737	-4.8086e-002	1.1541e-002	-2.8344e-002	
739	-4.5567e-002	1.1507e-002	-2.8268e-002	
741	-4.3061e-002	1.1458e-002	-2.8153e-002	
743	-4.057e-002	1.1414e-002	-2.8052e-002	
745	-3.8093e-002	1.1395e-002	-2.8017e-002	
747	-3.5629e-002	1.1419e-002	-2.8097e-002	
749	-3.3158e-002	1.1488e-002	-2.8299e-002	
751	-3.0641e-002	1.1561e-002	-2.8509e-002	
753	-2.8055e-002	1.158e-002	-2.8577e-002	
755	-2.5432e-002	1.1478e-002	-2.8331e-002	
757	-2.2905e-002	1.1208e-002	-2.7648e-002	
759	-2.0607e-002	1.0808e-002	-2.6608e-002	
761	-1.8537e-002	1.0342e-002	-2.5362e-002	
763	-1.6645e-002	9.8433e-003	-2.3993e-002	
765	-1.4885e-002	9.3271e-003	-2.2545e-002	
767	-1.3226e-002	8.8028e-003	-2.1042e-002	
769	-1.164e-002	8.2752e-003	-1.9497e-002	
771	-1.0083e-002	7.75e-003	-1.7921e-002	
773	-8.506e-003	7.235e-003	-1.6325e-002	
775	-6.8471e-003	6.7409e-003	-1.4714e-002	
777	-5.0077e-003	6.284e-003	-1.3095e-002	
779	-2.7897e-003	5.893e-003	-1.1524e-002	
781	2.1472e-005	5.6549e-003	-1.0436e-002	
783	3.033e-003	5.6497e-003	-1.0492e-002	
785	5.7122e-003	5.7829e-003	-1.1249e-002	
787	8.0919e-003	5.973e-003	-1.2173e-002	
789	1.0338e-002	6.171e-003	-1.3033e-002	
791	1.2598e-002	6.3346e-003	-1.372e-002	
793	1.4936e-002	6.4582e-003	-1.424e-002	
795	1.7344e-002	6.5511e-003	-1.4633e-002	
797	1.9797e-002	6.6258e-003	-1.4952e-002	
799	2.2276e-002	6.6994e-003	-1.5256e-002	
801	2.4755e-002	6.7866e-003	-1.5594e-002	
803	2.7223e-002	6.8822e-003	-1.5948e-002	
805	2.9686e-002	6.9772e-003	-1.6292e-002	
807	3.2151e-002	7.0623e-003	-1.6598e-002	
809	3.4626e-002	7.1275e-003	-1.6837e-002	
811	3.7112e-002	7.1684e-003	-1.7e-002	
813	3.9608e-002	7.1914e-003	-1.7106e-002	
815	4.2109e-002	7.2041e-003	-1.7179e-002	
817	4.4612e-002	7.2146e-003	-1.7245e-002	
819	4.7116e-002	7.2306e-003	-1.7324e-002	
821	4.9618e-002	7.2496e-003	-1.7412e-002	
823	5.212e-002	7.2621e-003	-1.7479e-002	
825	5.4624e-002	7.2584e-003	-1.7498e-002	
827	5.7129e-002	7.2403e-003	-1.7475e-002	
829	-0.10571	1.3842e-002	-2.7163e-002	
830	-0.10321	1.3828e-002	-2.7154e-002	
833	-0.1007	1.3822e-002	-2.7159e-002	
835	-9.8196e-002	1.3818e-002	-2.7172e-002	
837	-9.569e-002	1.3815e-002	-2.7184e-002	
839	-9.3185e-002	1.3808e-002	-2.7189e-002	
841	-9.0679e-002	1.3798e-002	-2.7186e-002	
843	-8.8174e-002	1.3787e-002	-2.7179e-002	
845	-8.5669e-002	1.3776e-002	-2.7174e-002	
847	-8.3165e-002	1.3768e-002	-2.7175e-002	
849	-8.0661e-002	1.3766e-002	-2.7188e-002	
851	-7.8157e-002	1.3767e-002	-2.7208e-002	
853	-7.5651e-002	1.3769e-002	-2.7229e-002	
855	-7.3144e-002	1.3767e-002	-2.7243e-002	
857	-7.0636e-002	1.3759e-002	-2.724e-002	
859	-6.8128e-002	1.3742e-002	-2.7219e-002	
861	-6.5623e-002	1.3721e-002	-2.7189e-002	
863	-6.312e-002	1.3703e-002	-2.7165e-002	
865	-6.0621e-002	1.3694e-002	-2.7161e-002	
867	-5.8124e-002	1.37e-002	-2.7189e-002	
869	-5.5625e-002	1.3719e-002	-2.7246e-002	
871	-5.3119e-002	1.3742e-002	-2.7308e-002	
873	-5.0604e-002	1.3754e-002	-2.7349e-002	
875	-4.8081e-002	1.3745e-002	-2.7343e-002	
877	-4.556e-002	1.3705e-002	-2.7269e-002	
879	-4.3054e-002	1.3647e-002	-2.7158e-002	
881	-4.0564e-002	1.3596e-002	-2.7062e-002	
883	-3.809e-002	1.3575e-002	-2.7028e-002	
885	-3.5629e-002	1.3606e-002	-2.7105e-002	
887	-3.3161e-002	1.3691e-002	-2.7301e-002	
889	-3.0642e-002	1.3782e-002	-2.7504e-002	
891	-2.8047e-002	1.3807e-002	-2.7569e-002	
893	-2.5411e-002	1.3685e-002	-2.7329e-002	
895	-2.2874e-002	1.3357e-002	-2.6662e-002	
897	-2.0574e-002	1.2871e-002	-2.5652e-002	
899	-1.8509e-002	1.2304e-002	-2.4447e-002	
901	-1.6628e-002	1.1696e-002	-2.313e-002	
903	-1.4883e-002	1.1066e-002	-2.1741e-002	
905	-1.3241e-002	1.0425e-002	-2.0303e-002	
907	-1.1672e-002	9.7781e-003	-1.8826e-002	
909	-1.0134e-002	9.1303e-003	-1.7319e-002	
911	-8.5725e-003	8.4886e-003	-1.5788e-002	
913	-6.9264e-003	7.8617e-003	-1.4235e-002	
915	-5.0913e-003	7.2626e-003	-1.2659e-002	
917	-2.8592e-003	6.7205e-003	-1.1109e-002	
919	-9.9392e-006	6.368e-003	-1.0023e-002	
921	3.0439e-003	6.3679e-003	-1.0075e-002	
923	5.747e-003	6.5763e-003	-1.0819e-002	
925	8.1322e-003	6.8516e-003	-1.1719e-002	
927	1.0371e-002	7.124e-003	-1.2551e-002	
929	1.262e-002	7.3458e-003	-1.3213e-002	
931	1.4949e-002	7.5142e-003	-1.3715e-002	
933	1.7352e-002	7.6418e-003	-1.4096e-002	
935	1.9803e-002	7.745e-003	-1.4405e-002	
937	2.2281e-002	7.846e-003	-1.47e-002	
939	2.476e-002	7.9632e-003	-1.5027e-002	
941	2.7228e-002	8.0901e-003	-1.5371e-002	
943	2.969e-002	8.2153e-003	-1.5705e-002	
945	3.2154e-002	8.3271e-003	-1.6001e-002	
947	3.4627e-002	8.4134e-003	-1.6233e-002	
949	3.7112e-002	8.469e-003	-1.639e-002	
951	3.9608e-002	8.5018e-003	-1.6493e-002	
953	4.2108e-002	8.5217e-003	-1.6565e-002	
955	4.4612e-002	8.5386e-003	-1.6628e-002	
957	4.7116e-002	8.5622e-003	-1.6706e-002	
959	4.9618e-002	8.5893e-003	-1.6791e-002	
961	5.212e-002	8.6083e-003	-1.6856e-002	
963	5.4624e-002	8.6071e-003	-1.6875e-002	
965	5.7129e-002	8.5881e-003	-1.6854e-002	
967	-0.10571	1.5943e-002	-2.5985e-002	
968	-0.10321	1.593e-002	-2.5977e-002	
971	-0.1007	1.5925e-002	-2.5982e-002	
973	-9.8195e-002	1.5924e-002	-2.5994e-002	
975	-9.569e-002	1.5923e-002	-2.6005e-002	
977	-9.3184e-002	1.5919e-002	-2.6011e-002	
979	-9.0678e-002	1.5909e-002	-2.6007e-002	
981	-8.8173e-002	1.5898e-002	-2.6001e-002	
983	-8.5668e-002	1.5888e-002	-2.5995e-002	
