Node Number	X Location (m)	Y Location (m)	Z Location (m)	
8724	-0.10571	-2.5322e-002	-1.9904e-003	
8729	-0.10571	-2.5088e-002	-3.9698e-003	
8733	-0.10571	-2.4699e-002	-5.9248e-003	
8737	-0.10571	-2.4156e-002	-7.8513e-003	
8741	-0.10571	-2.3466e-002	-9.7213e-003	
8745	-0.10571	-2.2631e-002	-1.1531e-002	
8749	-0.10571	-2.165e-002	-1.3283e-002	
8753	-0.10571	-2.0541e-002	-1.4941e-002	
8757	-0.10571	-1.9304e-002	-1.6508e-002	
8761	-0.10571	-1.795e-002	-1.7971e-002	
8765	-0.10571	-1.6485e-002	-1.9323e-002	
8769	-0.10571	-1.492e-002	-2.0556e-002	
8773	-0.10571	-1.3258e-002	-2.1665e-002	
8777	-0.10571	-1.1518e-002	-2.2638e-002	
8781	-0.10571	-9.7078e-003	-2.3472e-002	
8785	-0.10571	-7.8374e-003	-2.4161e-002	
8789	-0.10571	-5.9152e-003	-2.4702e-002	
8793	-0.10571	-3.9595e-003	-2.5089e-002	
8797	-0.10571	-1.9799e-003	-2.5323e-002	
11599	5.71e-002	1.3425e-006	1.3842e-002	
11600	5.71e-002	-1.0844e-003	1.3799e-002	
11603	5.71e-002	-2.1635e-003	1.3672e-002	
11605	5.71e-002	-3.2291e-003	1.346e-002	
11607	5.71e-002	-4.2803e-003	1.3163e-002	
11609	5.71e-002	-5.2997e-003	1.2787e-002	
11611	5.71e-002	-6.2862e-003	1.2332e-002	
11613	5.71e-002	-7.2362e-003	1.1799e-002	
11615	5.71e-002	-8.1397e-003	1.1195e-002	
11617	5.71e-002	-8.994e-003	1.0522e-002	
11619	5.71e-002	-9.7919e-003	9.784e-003	
11621	5.71e-002	-1.0529e-002	8.9857e-003	
11623	5.71e-002	-1.1201e-002	8.132e-003	
11625	5.71e-002	-1.1806e-002	7.226e-003	
11627	5.71e-002	-1.2337e-002	6.2779e-003	
11629	5.71e-002	-1.2791e-002	5.291e-003	
11631	5.71e-002	-1.3166e-002	4.2713e-003	
11633	5.71e-002	-1.3461e-002	3.2231e-003	
11635	5.71e-002	-1.3673e-002	2.1574e-003	
11637	5.71e-002	-1.38e-002	1.0783e-003	
11639	5.71e-002	-1.3843e-002	-7.7442e-007	
14264	5.71e-002	1.3843e-002	-2.0756e-006	
14265	5.71e-002	1.38e-002	1.0833e-003	
14267	5.71e-002	1.3672e-002	2.1619e-003	
14269	5.71e-002	1.346e-002	3.2272e-003	
14271	5.71e-002	1.3164e-002	4.2795e-003	
14273	5.71e-002	1.2788e-002	5.2986e-003	
14275	5.71e-002	1.2333e-002	6.2849e-003	
14277	5.71e-002	1.1798e-002	7.2381e-003	
14279	5.71e-002	1.1194e-002	8.1415e-003	
14281	5.71e-002	1.0521e-002	8.9956e-003	
14283	5.71e-002	9.783e-003	9.7929e-003	
14285	5.71e-002	8.9847e-003	1.0529e-002	
14287	5.71e-002	8.1311e-003	1.1201e-002	
14289	5.71e-002	7.2263e-003	1.1805e-002	
14291	5.71e-002	6.2786e-003	1.2336e-002	
14293	5.71e-002	5.292e-003	1.279e-002	
14295	5.71e-002	4.2728e-003	1.3166e-002	
14297	5.71e-002	3.2245e-003	1.3461e-002	
14299	5.71e-002	2.1591e-003	1.3673e-002	
14301	5.71e-002	1.0804e-003	1.38e-002	
14341	-0.10571	-1.9896e-003	2.5322e-002	
14343	-0.10571	-3.9695e-003	2.5088e-002	
14345	-0.10571	-5.9249e-003	2.4699e-002	
14347	-0.10571	-7.8539e-003	2.4155e-002	
14349	-0.10571	-9.7242e-003	2.3465e-002	
14351	-0.10571	-1.1535e-002	2.263e-002	
14353	-0.10571	-1.3278e-002	2.1653e-002	
14355	-0.10571	-1.4936e-002	2.0544e-002	
14357	-0.10571	-1.6503e-002	1.9308e-002	
14359	-0.10571	-1.7967e-002	1.7954e-002	
14361	-0.10571	-1.9319e-002	1.649e-002	
14363	-0.10571	-2.0553e-002	1.4924e-002	
14365	-0.10571	-2.1663e-002	1.3262e-002	
14367	-0.10571	-2.2636e-002	1.1522e-002	
14369	-0.10571	-2.347e-002	9.7108e-003	
14371	-0.10571	-2.416e-002	7.84e-003	
14373	-0.10571	-2.4701e-002	5.917e-003	
14375	-0.10571	-2.5089e-002	3.9614e-003	
14377	-0.10571	-2.5323e-002	1.9814e-003	
17098	5.71e-002	-1.38e-002	-1.0862e-003	
17100	5.71e-002	-1.3673e-002	-2.1651e-003	
17102	5.71e-002	-1.3462e-002	-3.2306e-003	
17104	5.71e-002	-1.3166e-002	-4.2805e-003	
17106	5.71e-002	-1.2789e-002	-5.2995e-003	
17108	5.71e-002	-1.2334e-002	-6.2859e-003	
17110	5.71e-002	-1.1799e-002	-7.2407e-003	
17112	5.71e-002	-1.1195e-002	-8.144e-003	
17114	5.71e-002	-1.0521e-002	-8.998e-003	
17116	5.71e-002	-9.7827e-003	-9.7952e-003	
17118	5.71e-002	-8.9846e-003	-1.0532e-002	
17120	5.71e-002	-8.1313e-003	-1.1204e-002	
17122	5.71e-002	-7.2256e-003	-1.1808e-002	
17124	5.71e-002	-6.2774e-003	-1.2339e-002	
17126	5.71e-002	-5.2908e-003	-1.2793e-002	
17128	5.71e-002	-4.2714e-003	-1.3168e-002	
17130	5.71e-002	-3.2237e-003	-1.3463e-002	
17132	5.71e-002	-2.1579e-003	-1.3674e-002	
17134	5.71e-002	-1.079e-003	-1.3802e-002	
17136	5.71e-002	1.8537e-011	-1.3844e-002	
22364	5.71e-002	1.0853e-003	-1.3801e-002	
22366	5.71e-002	2.164e-003	-1.3673e-002	
22368	5.71e-002	3.2295e-003	-1.3461e-002	
22370	5.71e-002	4.2797e-003	-1.3166e-002	
22372	5.71e-002	5.2987e-003	-1.279e-002	
22374	5.71e-002	6.285e-003	-1.2335e-002	
22376	5.71e-002	7.2393e-003	-1.18e-002	
22378	5.71e-002	8.1426e-003	-1.1196e-002	
22380	5.71e-002	8.9963e-003	-1.0522e-002	
22382	5.71e-002	9.7934e-003	-9.7845e-003	
22384	5.71e-002	1.053e-002	-8.9865e-003	
22386	5.71e-002	1.1203e-002	-8.1334e-003	
22388	5.71e-002	1.1807e-002	-7.2279e-003	
22390	5.71e-002	1.2337e-002	-6.2799e-003	
22392	5.71e-002	1.2792e-002	-5.2933e-003	
22394	5.71e-002	1.3168e-002	-4.2742e-003	
22396	5.71e-002	1.3463e-002	-3.2253e-003	
22398	5.71e-002	1.3674e-002	-2.1598e-003	
22400	5.71e-002	1.3801e-002	-1.0811e-003	
22401	-0.1032	2.5402e-002	-1.5085e-006	
22402	-0.1032	2.5325e-002	1.986e-003	
22403	-0.1032	2.5091e-002	3.9625e-003	
22404	-0.1032	2.4703e-002	5.9158e-003	
22405	-0.1032	2.416e-002	7.8459e-003	
22406	-0.1032	2.3471e-002	9.7164e-003	
22407	-0.1032	2.2636e-002	1.1528e-002	
22408	-0.1032	2.1655e-002	1.3278e-002	
22409	-0.1032	2.0545e-002	1.4938e-002	
22410	-0.1032	1.9308e-002	1.6507e-002	
22411	-0.1032	1.7952e-002	1.7972e-002	
22412	-0.1032	1.6486e-002	1.9326e-002	
22413	-0.1032	1.4918e-002	2.056e-002	
22414	-0.1032	1.3256e-002	2.167e-002	
22415	-0.1032	1.1514e-002	2.2643e-002	
22416	-0.1032	9.7026e-003	2.3476e-002	
22417	-0.1032	7.8318e-003	2.4164e-002	
22418	-0.1032	5.9087e-003	2.4706e-002	
22419	-0.1032	3.9552e-003	2.5093e-002	
22420	-0.1032	1.9785e-003	2.5325e-002	
22421	-0.1032	2.6126e-006	2.5402e-002	
22422	-0.1007	2.5401e-002	-1.6271e-006	
22423	-0.1007	2.5324e-002	1.9818e-003	
22424	-0.1007	2.5091e-002	3.9554e-003	
22425	-0.1007	2.4704e-002	5.907e-003	
22426	-0.1007	2.4162e-002	7.8365e-003	
22427	-0.1007	2.3473e-002	9.7073e-003	
22428	-0.1007	2.2639e-002	1.1519e-002	
22429	-0.1007	2.1657e-002	1.3272e-002	
22430	-0.1007	2.0547e-002	1.4933e-002	
22431	-0.1007	1.9309e-002	1.6505e-002	
22432	-0.1007	1.7951e-002	1.7971e-002	
22433	-0.1007	1.6483e-002	1.9326e-002	
22434	-0.1007	1.4913e-002	2.0562e-002	
22435	-0.1007	1.3249e-002	2.1672e-002	
22436	-0.1007	1.1506e-002	2.2646e-002	
22437	-0.1007	9.6935e-003	2.3478e-002	
22438	-0.1007	7.8225e-003	2.4166e-002	
22439	-0.1007	5.9e-003	2.4706e-002	
22440	-0.1007	3.9482e-003	2.5093e-002	
22441	-0.1007	1.9743e-003	2.5324e-002	
22442	-0.1007	2.6045e-006	2.54e-002	
22443	-9.8195e-002	2.5398e-002	-1.7452e-006	
22444	-9.8195e-002	2.5321e-002	1.9775e-003	
22445	-9.8194e-002	2.5089e-002	3.9482e-003	
22446	-9.8194e-002	2.4703e-002	5.898e-003	
22447	-9.8194e-002	2.4162e-002	7.8268e-003	
22448	-9.8193e-002	2.3474e-002	9.6979e-003	
22449	-9.8193e-002	2.264e-002	1.1511e-002	
22450	-9.8192e-002	2.1658e-002	1.3265e-002	
22451	-9.8192e-002	2.0548e-002	1.4928e-002	
22452	-9.8192e-002	1.9308e-002	1.6501e-002	
22453	-9.8192e-002	1.7949e-002	1.7969e-002	
22454	-9.8192e-002	1.6479e-002	1.9325e-002	
22455	-9.8192e-002	1.4908e-002	2.0562e-002	
22456	-9.8192e-002	1.3242e-002	2.1673e-002	
22457	-9.8193e-002	1.1498e-002	2.2647e-002	
22458	-9.8193e-002	9.6841e-003	2.3479e-002	
22459	-9.8194e-002	7.8129e-003	2.4166e-002	
22460	-9.8194e-002	5.8911e-003	2.4705e-002	
22461	-9.8194e-002	3.9411e-003	2.5091e-002	
22462	-9.8195e-002	1.9702e-003	2.5321e-002	
22463	-9.8195e-002	2.5964e-006	2.5398e-002	
22464	-9.569e-002	2.5397e-002	-1.8638e-006	
22465	-9.569e-002	2.532e-002	1.9733e-003	
22466	-9.5689e-002	2.5089e-002	3.9413e-003	
22467	-9.5689e-002	2.4704e-002	5.8895e-003	
22468	-9.5688e-002	2.4163e-002	7.8178e-003	
22469	-9.5688e-002	2.3476e-002	9.6891e-003	
22470	-9.5687e-002	2.2642e-002	1.1503e-002	
22471	-9.5687e-002	2.1661e-002	1.3258e-002	
22472	-9.5686e-002	2.0549e-002	1.4923e-002	
22473	-9.5686e-002	1.9309e-002	1.6498e-002	
22474	-9.5686e-002	1.7949e-002	1.7968e-002	
22475	-9.5686e-002	1.6477e-002	1.9326e-002	
22476	-9.5686e-002	1.4903e-002	2.0564e-002	
22477	-9.5687e-002	1.3236e-002	2.1675e-002	
22478	-9.5687e-002	1.149e-002	2.2649e-002	
22479	-9.5688e-002	9.6755e-003	2.3481e-002	
22480	-9.5688e-002	7.8039e-003	2.4168e-002	
22481	-9.5689e-002	5.8827e-003	2.4706e-002	
22482	-9.5689e-002	3.9343e-003	2.5091e-002	
22483	-9.569e-002	1.9662e-003	2.532e-002	
22484	-9.569e-002	2.5884e-006	2.5396e-002	
22485	-9.3185e-002	2.5399e-002	-1.9838e-006	
22486	-9.3185e-002	2.5323e-002	1.9695e-003	
22487	-9.3184e-002	2.5093e-002	3.9349e-003	
22488	-9.3184e-002	2.4708e-002	5.8819e-003	
22489	-9.3183e-002	2.4168e-002	7.8098e-003	
22490	-9.3182e-002	2.3482e-002	9.6818e-003	
22491	-9.3182e-002	2.2648e-002	1.1497e-002	
22492	-9.3181e-002	2.1666e-002	1.3254e-002	
22493	-9.318e-002	2.0554e-002	1.4921e-002	
22494	-9.318e-002	1.9312e-002	1.6498e-002	
22495	-9.318e-002	1.795e-002	1.797e-002	
22496	-9.318e-002	1.6476e-002	1.9329e-002	
22497	-9.318e-002	1.4901e-002	2.0568e-002	
22498	-9.3181e-002	1.3232e-002	2.1681e-002	
22499	-9.3182e-002	1.1484e-002	2.2655e-002	
22500	-9.3182e-002	9.6682e-003	2.3487e-002	
22501	-9.3183e-002	7.796e-003	2.4173e-002	
22502	-9.3184e-002	5.8751e-003	2.471e-002	
22503	-9.3184e-002	3.9281e-003	2.5094e-002	
22504	-9.3185e-002	1.9624e-003	2.5323e-002	
22505	-9.3185e-002	2.5807e-006	2.5399e-002	
22506	-9.068e-002	2.5403e-002	-2.1043e-006	
22507	-9.068e-002	2.5327e-002	1.9658e-003	
22508	-9.0679e-002	2.5097e-002	3.9288e-003	
22509	-9.0678e-002	2.4714e-002	5.8746e-003	
22510	-9.0678e-002	2.4175e-002	7.8023e-003	
22511	-9.0677e-002	2.3489e-002	9.675e-003	
22512	-9.0676e-002	2.2655e-002	1.1492e-002	
22513	-9.0675e-002	2.1673e-002	1.3251e-002	
22514	-9.0674e-002	2.056e-002	1.492e-002	
22515	-9.0674e-002	1.9316e-002	1.6499e-002	
22516	-9.0674e-002	1.7953e-002	1.7973e-002	
22517	-9.0674e-002	1.6477e-002	1.9334e-002	
22518	-9.0674e-002	1.4899e-002	2.0574e-002	
22519	-9.0675e-002	1.3228e-002	2.1687e-002	
22520	-9.0676e-002	1.1479e-002	2.2662e-002	
22521	-9.0677e-002	9.6615e-003	2.3494e-002	
22522	-9.0678e-002	7.7887e-003	2.4179e-002	
22523	-9.0678e-002	5.8679e-003	2.4716e-002	
22524	-9.0679e-002	3.9221e-003	2.5099e-002	
22525	-9.0679e-002	1.9589e-003	2.5327e-002	
22526	-9.068e-002	2.5732e-006	2.5403e-002	
22527	-8.8175e-002	2.5405e-002	-2.2244e-006	
22528	-8.8174e-002	2.533e-002	1.962e-003	
22529	-8.8174e-002	2.5101e-002	3.9227e-003	
22530	-8.8173e-002	2.4718e-002	5.8672e-003	
22531	-8.8172e-002	2.418e-002	7.7947e-003	
22532	-8.8171e-002	2.3494e-002	9.668e-003	
22533	-8.817e-002	2.2661e-002	1.1486e-002	
22534	-8.8169e-002	2.1678e-002	1.3246e-002	
22535	-8.8168e-002	2.0564e-002	1.4917e-002	
22536	-8.8168e-002	1.932e-002	1.6498e-002	
22537	-8.8168e-002	1.7955e-002	1.7974e-002	
22538	-8.8168e-002	1.6477e-002	1.9337e-002	
22539	-8.8168e-002	1.4897e-002	2.0579e-002	
22540	-8.8169e-002	1.3224e-002	2.1693e-002	
22541	-8.817e-002	1.1473e-002	2.2668e-002	
22542	-8.8171e-002	9.6545e-003	2.3499e-002	
22543	-8.8172e-002	7.7811e-003	2.4184e-002	
22544	-8.8173e-002	5.8607e-003	2.472e-002	
22545	-8.8174e-002	3.9161e-003	2.5102e-002	
22546	-8.8174e-002	1.9553e-003	2.533e-002	
22547	-8.8174e-002	2.5656e-006	2.5405e-002	
22548	-8.567e-002	2.5404e-002	-2.343e-006	
22549	-8.5669e-002	2.5329e-002	1.9582e-003	
22550	-8.5668e-002	2.51e-002	3.9163e-003	
22551	-8.5668e-002	2.4719e-002	5.8593e-003	
22552	-8.5666e-002	2.4181e-002	7.7862e-003	
22553	-8.5665e-002	2.3496e-002	9.6597e-003	
22554	-8.5664e-002	2.2663e-002	1.1479e-002	
22555	-8.5663e-002	2.168e-002	1.324e-002	
22556	-8.5662e-002	2.0566e-002	1.4913e-002	
22557	-8.5661e-002	1.932e-002	1.6496e-002	
22558	-8.5661e-002	1.7954e-002	1.7973e-002	
22559	-8.5661e-002	1.6474e-002	1.9337e-002	
22560	-8.5662e-002	1.4893e-002	2.058e-002	
22561	-8.5663e-002	1.3218e-002	2.1694e-002	
22562	-8.5664e-002	1.1466e-002	2.267e-002	
22563	-8.5665e-002	9.6464e-003	2.3501e-002	
22564	-8.5666e-002	7.7727e-003	2.4185e-002	
22565	-8.5667e-002	5.8528e-003	2.4721e-002	
22566	-8.5668e-002	3.9097e-003	2.5102e-002	
22567	-8.5669e-002	1.9515e-003	2.5329e-002	
22568	-8.5669e-002	2.5576e-006	2.5404e-002	
22569	-8.3164e-002	2.5398e-002	-2.46e-006	
22570	-8.3164e-002	2.5323e-002	1.9541e-003	
22571	-8.3163e-002	2.5096e-002	3.9094e-003	
22572	-8.3162e-002	2.4715e-002	5.8507e-003	
22573	-8.3161e-002	2.4178e-002	7.7768e-003	
22574	-8.3159e-002	2.3494e-002	9.6503e-003	
22575	-8.3158e-002	2.2661e-002	1.147e-002	
22576	-8.3157e-002	2.1678e-002	1.3233e-002	
22577	-8.3156e-002	2.0564e-002	1.4907e-002	
22578	-8.3155e-002	1.9317e-002	1.6491e-002	
22579	-8.3155e-002	1.795e-002	1.7969e-002	
22580	-8.3155e-002	1.6469e-002	1.9335e-002	
22581	-8.3156e-002	1.4887e-002	2.0578e-002	
22582	-8.3157e-002	1.321e-002	2.1693e-002	
22583	-8.3158e-002	1.1457e-002	2.2668e-002	
22584	-8.3159e-002	9.637e-003	2.3499e-002	
22585	-8.3161e-002	7.7634e-003	2.4182e-002	
22586	-8.3162e-002	5.8443e-003	2.4717e-002	
22587	-8.3163e-002	3.903e-003	2.5097e-002	
22588	-8.3164e-002	1.9476e-003	2.5323e-002	
22589	-8.3164e-002	2.5491e-006	2.5398e-002	
22590	-8.0659e-002	2.5392e-002	-2.5622e-006	
22591	-8.0659e-002	2.5318e-002	1.9502e-003	
22592	-8.0658e-002	2.5091e-002	3.9027e-003	
22593	-8.0657e-002	2.4711e-002	5.8422e-003	
22594	-8.0655e-002	2.4175e-002	7.7675e-003	
22595	-8.0654e-002	2.3491e-002	9.6409e-003	
22596	-8.0652e-002	2.2659e-002	1.1461e-002	
22597	-8.0651e-002	2.1676e-002	1.3225e-002	
22598	-8.065e-002	2.0561e-002	1.49e-002	
22599	-8.0649e-002	1.9314e-002	1.6485e-002	
22600	-8.0649e-002	1.7946e-002	1.7965e-002	
22601	-8.0649e-002	1.6464e-002	1.9331e-002	
22602	-8.065e-002	1.488e-002	2.0575e-002	
22603	-8.0651e-002	1.3202e-002	2.1691e-002	
22604	-8.0652e-002	1.1448e-002	2.2666e-002	
22605	-8.0654e-002	9.6277e-003	2.3496e-002	
22606	-8.0655e-002	7.7541e-003	2.4179e-002	
22607	-8.0657e-002	5.8359e-003	2.4713e-002	
22608	-8.0658e-002	3.8964e-003	2.5092e-002	
22609	-8.0659e-002	1.9437e-003	2.5318e-002	
22610	-8.0659e-002	2.5416e-006	2.5392e-002	
22611	-7.8154e-002	2.539e-002	-2.5597e-006	
22612	-7.8154e-002	2.5316e-002	1.9466e-003	
22613	-7.8153e-002	2.509e-002	3.8966e-003	
22614	-7.8152e-002	2.471e-002	5.8346e-003	
22615	-7.8151e-002	2.4175e-002	7.7593e-003	
22616	-7.8149e-002	2.3492e-002	9.633e-003	
22617	-7.8147e-002	2.266e-002	1.1454e-002	
22618	-7.8146e-002	2.1677e-002	1.3219e-002	
22619	-7.8145e-002	2.0562e-002	1.4895e-002	
22620	-7.8144e-002	1.9314e-002	1.6482e-002	
22621	-7.8144e-002	1.7944e-002	1.7964e-002	
22622	-7.8144e-002	1.6461e-002	1.9331e-002	
22623	-7.8145e-002	1.4875e-002	2.0576e-002	
22624	-7.8146e-002	1.3197e-002	2.1692e-002	
22625	-7.8147e-002	1.1441e-002	2.2667e-002	
22626	-7.8149e-002	9.6198e-003	2.3497e-002	
22627	-7.815e-002	7.746e-003	2.4179e-002	
22628	-7.8152e-002	5.8284e-003	2.4712e-002	
22629	-7.8153e-002	3.8903e-003	2.5091e-002	
22630	-7.8154e-002	1.9401e-003	2.5316e-002	
22631	-7.8154e-002	2.5414e-006	2.539e-002	
22632	-7.5649e-002	2.5395e-002	-2.5601e-006	
22633	-7.5649e-002	2.5321e-002	1.9435e-003	
22634	-7.5649e-002	2.5096e-002	3.8915e-003	
22635	-7.5647e-002	2.4717e-002	5.8286e-003	
22636	-7.5646e-002	2.4183e-002	7.7533e-003	
22637	-7.5644e-002	2.35e-002	9.6277e-003	
22638	-7.5642e-002	2.2668e-002	1.145e-002	
22639	-7.5641e-002	2.1685e-002	1.3217e-002	
22640	-7.564e-002	2.0568e-002	1.4895e-002	
22641	-7.5639e-002	1.9319e-002	1.6484e-002	
22642	-7.5639e-002	1.7948e-002	1.7967e-002	
22643	-7.5639e-002	1.6463e-002	1.9336e-002	
22644	-7.564e-002	1.4875e-002	2.0583e-002	
22645	-7.5641e-002	1.3194e-002	2.1699e-002	
22646	-7.5642e-002	1.1437e-002	2.2675e-002	
22647	-7.5644e-002	9.6145e-003	2.3505e-002	
22648	-7.5646e-002	7.74e-003	2.4187e-002	
22649	-7.5647e-002	5.8224e-003	2.4719e-002	
22650	-7.5648e-002	3.8852e-003	2.5097e-002	
22651	-7.5649e-002	1.9371e-003	2.5321e-002	
22652	-7.5649e-002	2.5419e-006	2.5395e-002	
22653	-7.3144e-002	2.5406e-002	-2.5627e-006	
22654	-7.3144e-002	2.5332e-002	1.9407e-003	
22655	-7.3144e-002	2.5107e-002	3.8873e-003	
22656	-7.3142e-002	2.4729e-002	5.8239e-003	
22657	-7.3141e-002	2.4195e-002	7.7489e-003	
22658	-7.3139e-002	2.3513e-002	9.6246e-003	
22659	-7.3137e-002	2.2681e-002	1.1449e-002	
22660	-7.3136e-002	2.1697e-002	1.3217e-002	
22661	-7.3134e-002	2.0579e-002	1.4898e-002	
22662	-7.3134e-002	1.9329e-002	1.6489e-002	
22663	-7.3133e-002	1.7955e-002	1.7975e-002	
22664	-7.3134e-002	1.6468e-002	1.9346e-002	
22665	-7.3134e-002	1.4878e-002	2.0594e-002	
22666	-7.3136e-002	1.3195e-002	2.1711e-002	
22667	-7.3137e-002	1.1436e-002	2.2687e-002	
22668	-7.3139e-002	9.6113e-003	2.3518e-002	
22669	-7.3141e-002	7.7356e-003	2.42e-002	
22670	-7.3142e-002	5.8176e-003	2.4731e-002	
22671	-7.3143e-002	3.881e-003	2.5108e-002	
22672	-7.3144e-002	1.9344e-003	2.5332e-002	
22673	-7.3144e-002	2.543e-006	2.5406e-002	
22674	-7.0639e-002	2.5416e-002	-2.5648e-006	
22675	-7.0639e-002	2.5342e-002	1.938e-003	
22676	-7.0638e-002	2.5118e-002	3.883e-003	
22677	-7.0637e-002	2.474e-002	5.8191e-003	
22678	-7.0635e-002	2.4207e-002	7.7445e-003	
22679	-7.0633e-002	2.3525e-002	9.6212e-003	
22680	-7.0631e-002	2.2692e-002	1.1447e-002	
22681	-7.0629e-002	2.1708e-002	1.3218e-002	
22682	-7.0628e-002	2.0589e-002	1.4901e-002	
22683	-7.0627e-002	1.9337e-002	1.6494e-002	
22684	-7.0626e-002	1.7962e-002	1.7982e-002	
22685	-7.0627e-002	1.6473e-002	1.9355e-002	
22686	-7.0628e-002	1.4881e-002	2.0604e-002	
22687	-7.0629e-002	1.3195e-002	2.1722e-002	
22688	-7.0631e-002	1.1434e-002	2.2699e-002	
22689	-7.0633e-002	9.6079e-003	2.353e-002	
22690	-7.0635e-002	7.7311e-003	2.4211e-002	
22691	-7.0637e-002	5.8128e-003	2.4742e-002	
22692	-7.0638e-002	3.8767e-003	2.5119e-002	
22693	-7.0639e-002	1.9317e-003	2.5342e-002	
22694	-7.0639e-002	2.544e-006	2.5415e-002	
22695	-6.8134e-002	2.5417e-002	-2.5638e-006	
22696	-6.8133e-002	2.5344e-002	1.9349e-003	
22697	-6.8132e-002	2.512e-002	3.8778e-003	
22698	-6.813e-002	2.4743e-002	5.8128e-003	
22699	-6.8128e-002	2.4211e-002	7.738e-003	
22700	-6.8125e-002	2.3529e-002	9.6151e-003	
22701	-6.8123e-002	2.2697e-002	1.1442e-002	
22702	-6.8121e-002	2.1712e-002	1.3214e-002	
22703	-6.8119e-002	2.0593e-002	1.4899e-002	
22704	-6.8118e-002	1.9339e-002	1.6494e-002	
22705	-6.8118e-002	1.7963e-002	1.7983e-002	
22706	-6.8118e-002	1.6472e-002	1.9357e-002	
22707	-6.8119e-002	1.4879e-002	2.0607e-002	
22708	-6.8121e-002	1.3192e-002	2.1726e-002	
22709	-6.8123e-002	1.1429e-002	2.2703e-002	
22710	-6.8125e-002	9.6018e-003	2.3534e-002	
22711	-6.8128e-002	7.7246e-003	2.4215e-002	
22712	-6.813e-002	5.8066e-003	2.4745e-002	
22713	-6.8132e-002	3.8715e-003	2.5121e-002	
22714	-6.8133e-002	1.9286e-003	2.5344e-002	
22715	-6.8134e-002	2.5441e-006	2.5417e-002	
22716	-6.5629e-002	2.5405e-002	-2.5573e-006	
22717	-6.5628e-002	2.5332e-002	1.9311e-003	
22718	-6.5626e-002	2.5108e-002	3.8711e-003	
22719	-6.5623e-002	2.4733e-002	5.804e-003	
22720	-6.5621e-002	2.4201e-002	7.7279e-003	
22721	-6.5618e-002	2.352e-002	9.6045e-003	
22722	-6.5615e-002	2.2688e-002	1.1431e-002	
22723	-6.5613e-002	2.1704e-002	1.3203e-002	
22724	-6.5611e-002	2.0584e-002	1.4889e-002	
22725	-6.561e-002	1.9331e-002	1.6484e-002	
22726	-6.561e-002	1.7954e-002	1.7974e-002	
22727	-6.561e-002	1.6463e-002	1.9348e-002	
22728	-6.5611e-002	1.4869e-002	2.0599e-002	
22729	-6.5613e-002	1.3181e-002	2.1718e-002	
22730	-6.5615e-002	1.1418e-002	2.2695e-002	
22731	-6.5618e-002	9.5912e-003	2.3524e-002	
22732	-6.5621e-002	7.7146e-003	2.4205e-002	
22733	-6.5623e-002	5.7978e-003	2.4734e-002	
22734	-6.5626e-002	3.8648e-003	2.511e-002	
22735	-6.5628e-002	1.9247e-003	2.5332e-002	
22736	-6.5629e-002	2.5429e-006	2.5404e-002	
22737	-6.3124e-002	2.5384e-002	-2.5477e-006	
