Node Number	X Location (m)	Y Location (m)	Z Location (m)	
122504	-4.5546e-002	1.5657e-002	-1.9988e-002	
122506	-4.43e-002	1.3128e-002	-2.1689e-002	
122507	-4.5548e-002	1.4007e-002	-2.1177e-002	
122509	-4.4304e-002	1.1348e-002	-2.2671e-002	
122510	-4.5552e-002	1.2267e-002	-2.2229e-002	
122512	-4.4309e-002	9.5198e-003	-2.3498e-002	
122513	-4.5557e-002	1.0459e-002	-2.3136e-002	
122515	-4.4315e-002	7.6455e-003	-2.4174e-002	
122516	-4.5562e-002	8.6033e-003	-2.3888e-002	
122518	-4.4321e-002	5.7406e-003	-2.4695e-002	
122519	-4.5568e-002	6.7093e-003	-2.4488e-002	
122521	-4.4327e-002	3.8208e-003	-2.5064e-002	
122522	-4.5574e-002	4.7926e-003	-2.4934e-002	
122524	-4.4332e-002	1.9011e-003	-2.5283e-002	
122525	-4.558e-002	2.8682e-003	-2.5228e-002	
122527	-4.5586e-002	9.5361e-004	-2.5373e-002	
122528	-4.6838e-002	2.5352e-002	-1.9139e-003	
122529	-4.8092e-002	2.5431e-002	-9.5966e-004	
122531	-4.6833e-002	2.5133e-002	-3.8401e-003	
122532	-4.8089e-002	2.5286e-002	-2.8831e-003	
122534	-4.6827e-002	2.4762e-002	-5.7658e-003	
122535	-4.8085e-002	2.4991e-002	-4.8129e-003	
122537	-4.6822e-002	2.4238e-002	-7.6759e-003	
122538	-4.808e-002	2.4543e-002	-6.7345e-003	
122540	-4.6817e-002	2.356e-002	-9.555e-003	
122541	-4.8075e-002	2.3941e-002	-8.6325e-003	
122543	-4.6812e-002	2.2726e-002	-1.1396e-002	
122544	-4.8071e-002	2.3184e-002	-1.0496e-002	
122546	-4.6808e-002	2.1748e-002	-1.3168e-002	
122547	-4.8067e-002	2.2277e-002	-1.2306e-002	
122549	-4.6805e-002	2.0623e-002	-1.4869e-002	
122550	-4.8063e-002	2.1224e-002	-1.4045e-002	
122552	-4.6803e-002	1.9365e-002	-1.6472e-002	
122553	-4.8061e-002	2.003e-002	-1.57e-002	
122555	-4.6802e-002	1.7975e-002	-1.7979e-002	
122556	-4.806e-002	1.8704e-002	-1.7257e-002	
122558	-4.6803e-002	1.6468e-002	-1.937e-002	
122559	-4.806e-002	1.7253e-002	-1.8708e-002	
122561	-4.6805e-002	1.4863e-002	-2.0627e-002	
122562	-4.8061e-002	1.5695e-002	-2.0034e-002	
122564	-4.6808e-002	1.3167e-002	-2.1748e-002	
122565	-4.8063e-002	1.4042e-002	-2.1225e-002	
122567	-4.6812e-002	1.1383e-002	-2.2733e-002	
122568	-4.8066e-002	1.2299e-002	-2.228e-002	
122570	-4.6816e-002	9.5496e-003	-2.3563e-002	
122571	-4.807e-002	1.0487e-002	-2.3188e-002	
122573	-4.6821e-002	7.6702e-003	-2.424e-002	
122574	-4.8075e-002	8.627e-003	-2.3943e-002	
122576	-4.6827e-002	5.7599e-003	-2.4763e-002	
122577	-4.808e-002	6.7286e-003	-2.4544e-002	
122579	-4.6832e-002	3.8341e-003	-2.5133e-002	
122580	-4.8084e-002	4.8069e-003	-2.4991e-002	
122582	-4.6837e-002	1.908e-003	-2.5353e-002	
122583	-4.8088e-002	2.8771e-003	-2.5286e-002	
122585	-4.8092e-002	9.5669e-004	-2.5432e-002	
122586	-4.9345e-002	2.5389e-002	-1.9188e-003	
122587	-5.0599e-002	2.5443e-002	-9.6134e-004	
122589	-4.9342e-002	2.5169e-002	-3.8492e-003	
122590	-5.0599e-002	2.5297e-002	-2.8877e-003	
122592	-4.9339e-002	2.4798e-002	-5.7786e-003	
122593	-5.0597e-002	2.5001e-002	-4.8197e-003	
122595	-4.9335e-002	2.4272e-002	-7.6917e-003	
122596	-5.0594e-002	2.4553e-002	-6.7428e-003	
122598	-4.9331e-002	2.3593e-002	-9.5735e-003	
122599	-5.0591e-002	2.395e-002	-8.6417e-003	
122601	-4.9328e-002	2.2758e-002	-1.1417e-002	
122602	-5.0588e-002	2.3193e-002	-1.0506e-002	
122604	-4.9324e-002	2.1779e-002	-1.3191e-002	
122605	-5.0585e-002	2.2285e-002	-1.2315e-002	
122607	-4.9322e-002	2.0652e-002	-1.4893e-002	
122608	-5.0583e-002	2.1232e-002	-1.4054e-002	
122610	-4.932e-002	1.9393e-002	-1.6498e-002	
122611	-5.0581e-002	2.0038e-002	-1.5709e-002	
122613	-4.932e-002	1.8002e-002	-1.8006e-002	
122614	-5.058e-002	1.8713e-002	-1.7266e-002	
122616	-4.932e-002	1.6493e-002	-1.9398e-002	
122617	-5.058e-002	1.7262e-002	-1.8717e-002	
122619	-4.9322e-002	1.4887e-002	-2.0656e-002	
122620	-5.0581e-002	1.5704e-002	-2.0043e-002	
122622	-4.9324e-002	1.319e-002	-2.1779e-002	
122623	-5.0582e-002	1.4051e-002	-2.1234e-002	
122625	-4.9327e-002	1.1403e-002	-2.2765e-002	
122626	-5.0585e-002	1.2308e-002	-2.2289e-002	
122628	-4.9331e-002	9.568e-003	-2.3596e-002	
122629	-5.0588e-002	1.0496e-002	-2.3197e-002	
122631	-4.9335e-002	7.686e-003	-2.4274e-002	
122632	-5.0591e-002	8.6362e-003	-2.3953e-002	
122634	-4.9339e-002	5.7726e-003	-2.4799e-002	
122635	-5.0594e-002	6.7369e-003	-2.4554e-002	
122637	-4.9342e-002	3.8433e-003	-2.517e-002	
122638	-5.0597e-002	4.8137e-003	-2.5002e-002	
122640	-4.9345e-002	1.9128e-003	-2.539e-002	
122641	-5.0598e-002	2.8818e-003	-2.5298e-002	
122643	-5.0599e-002	9.5837e-004	-2.5444e-002	
122644	-5.1853e-002	2.5379e-002	-1.9208e-003	
122645	-5.3105e-002	2.5418e-002	-9.6189e-004	
122647	-5.1852e-002	2.5159e-002	-3.8523e-003	
122648	-5.3106e-002	2.5271e-002	-2.8889e-003	
122650	-5.185e-002	2.4787e-002	-5.782e-003	
122651	-5.3106e-002	2.4975e-002	-4.8206e-003	
