Node Number	X Location (m)	Y Location (m)	Z Location (m)	
2093	-8.9791e-003	1.1142e-002	-1.5812e-007	
2094	-9.2018e-003	1.1258e-002	-1.4517e-003	
2097	-1.1161e-002	1.334e-002	-1.6187e-007	
2098	-1.1323e-002	1.3424e-002	-1.5655e-003	
2101	-1.323e-002	1.5644e-002	-1.5679e-007	
2102	-1.3328e-002	1.5663e-002	-1.7073e-003	
2105	-1.5282e-002	1.7964e-002	-1.503e-007	
2106	-1.5316e-002	1.7905e-002	-1.8621e-003	
2109	-1.7406e-002	2.0217e-002	-1.4375e-007	
2110	-1.7378e-002	2.0089e-002	-2.0216e-003	
2113	-1.9718e-002	2.2278e-002	-1.1232e-007	
2114	-1.9638e-002	2.211e-002	-2.178e-003	
2117	-2.2342e-002	2.3922e-002	-1.2031e-007	
2118	-2.2242e-002	2.376e-002	-2.316e-003	
2121	-2.5246e-002	2.4999e-002	-1.8569e-007	
2122	-2.517e-002	2.4863e-002	-2.4157e-003	
2125	-2.83e-002	2.5511e-002	-1.4419e-007	
2126	-2.8267e-002	2.5389e-002	-2.4666e-003	
2129	-3.1395e-002	2.5619e-002	-1.3887e-007	
2130	-3.1393e-002	2.5499e-002	-2.4801e-003	
2133	-3.449e-002	2.5507e-002	-1.5438e-007	
2134	-3.4501e-002	2.5387e-002	-2.4741e-003	
2137	-3.7582e-002	2.5344e-002	-1.7459e-007	
2138	-3.7591e-002	2.5224e-002	-2.4642e-003	
2141	-4.0678e-002	2.5283e-002	-1.8518e-007	
2142	-4.0677e-002	2.5163e-002	-2.4628e-003	
2145	-4.3775e-002	2.5338e-002	-1.8504e-007	
2146	-4.3768e-002	2.5217e-002	-2.4707e-003	
2149	-4.687e-002	2.5425e-002	-1.8176e-007	
2150	-4.6865e-002	2.5304e-002	-2.4815e-003	
2153	-4.9967e-002	2.5463e-002	-1.8308e-007	
2154	-4.9966e-002	2.5341e-002	-2.4885e-003	
2157	-5.3064e-002	2.5436e-002	-1.9016e-007	
2158	-5.3065e-002	2.5315e-002	-2.4905e-003	
2161	-5.616e-002	2.539e-002	-1.94e-007	
2162	-5.6162e-002	2.5268e-002	-2.491e-003	
2165	-5.9257e-002	2.5366e-002	-1.9567e-007	
2166	-5.9257e-002	2.5244e-002	-2.4935e-003	
2169	-6.2354e-002	2.5378e-002	-1.9404e-007	
2170	-6.2352e-002	2.5255e-002	-2.4989e-003	
2173	-6.5451e-002	2.5403e-002	-1.912e-007	
2174	-6.5449e-002	2.528e-002	-2.5054e-003	
2177	-6.8548e-002	2.5418e-002	-1.8934e-007	
2178	-6.8547e-002	2.5294e-002	-2.5113e-003	
2181	-7.1644e-002	2.5412e-002	-1.8933e-007	
2182	-7.1644e-002	2.5288e-002	-2.5158e-003	
2185	-7.4741e-002	2.5399e-002	-1.9007e-007	
2186	-7.4741e-002	2.5274e-002	-2.5198e-003	
2189	-7.7838e-002	2.539e-002	-1.9035e-007	
2190	-7.7838e-002	2.5265e-002	-2.5243e-003	
2193	-8.0935e-002	2.5393e-002	-1.7553e-007	
2194	-8.0934e-002	2.5267e-002	-2.5298e-003	
2197	-8.4032e-002	2.54e-002	-2.7945e-008	
2198	-8.4031e-002	2.5274e-002	-2.5356e-003	
2201	-8.7129e-002	2.5405e-002	1.1938e-007	
2202	-8.7128e-002	2.5278e-002	-2.5414e-003	
2205	-9.0226e-002	2.5403e-002	2.6596e-007	
2206	-9.0225e-002	2.5276e-002	-2.5468e-003	
2209	-9.3323e-002	2.5399e-002	4.1224e-007	
2210	-9.3322e-002	2.5271e-002	-2.5522e-003	
2213	-9.6419e-002	2.5396e-002	5.5878e-007	
2214	-9.6419e-002	2.5268e-002	-2.5578e-003	
2217	-9.9516e-002	2.5399e-002	7.0596e-007	
2218	-9.9516e-002	2.527e-002	-2.5639e-003	
2221	-0.10261	2.5402e-002	8.5315e-007	
2222	-0.10261	2.5272e-002	-2.5702e-003	
2225	-0.10571	2.5398e-002	9.9947e-007	
2226	-0.10571	2.5268e-002	-2.5761e-003	
2229	5.71e-002	1.3551e-002	-2.7877e-003	
2230	5.4003e-002	1.3533e-002	-2.7955e-003	
2233	5.0906e-002	1.3516e-002	-2.8039e-003	
2235	4.7811e-002	1.3474e-002	-2.809e-003	
2237	4.4717e-002	1.3379e-002	-2.807e-003	
2239	4.1627e-002	1.3238e-002	-2.7992e-003	
2241	3.8538e-002	1.3066e-002	-2.7881e-003	
2243	3.5451e-002	1.2874e-002	-2.776e-003	
2245	3.2371e-002	1.2642e-002	-2.7601e-003	
2247	2.9304e-002	1.2333e-002	-2.7366e-003	
2249	2.6255e-002	1.1917e-002	-2.7029e-003	
2251	2.322e-002	1.1414e-002	-2.6637e-003	
2253	2.0187e-002	1.087e-002	-2.6268e-003	
2255	1.7153e-002	1.0328e-002	-2.5994e-003	
2257	1.4143e-002	9.7586e-003	-2.5794e-003	
2259	1.1193e-002	9.0656e-003	-2.5604e-003	
2261	8.3142e-003	8.1613e-003	-2.5403e-003	
2263	5.4129e-003	7.0877e-003	-2.5495e-003	
2265	2.2608e-003	6.163e-003	-2.614e-003	
2267	-1.2039e-003	6.1215e-003	-2.6333e-003	
2269	-4.4048e-003	7.3543e-003	-2.5867e-003	
2271	-7.0862e-003	9.1612e-003	-2.6366e-003	
2273	-9.3951e-003	1.1187e-002	-2.8089e-003	
2275	-1.1465e-002	1.3321e-002	-3.0649e-003	
2277	-1.3414e-002	1.5491e-002	-3.3665e-003	
2279	-1.5346e-002	1.7653e-002	-3.6893e-003	
2281	-1.7354e-002	1.9761e-002	-4.0196e-003	
2283	-1.957e-002	2.1734e-002	-4.3446e-003	
2285	-2.2159e-002	2.3376e-002	-4.6335e-003	
2287	-2.5106e-002	2.4489e-002	-4.8418e-003	
2289	-2.8238e-002	2.5021e-002	-4.9469e-003	
2291	-3.139e-002	2.5132e-002	-4.9734e-003	
2293	-3.4508e-002	2.502e-002	-4.9591e-003	
2295	-3.7595e-002	2.4858e-002	-4.9366e-003	
2297	-4.0675e-002	2.4798e-002	-4.9317e-003	
2299	-4.3761e-002	2.485e-002	-4.9464e-003	
2301	-4.6858e-002	2.4935e-002	-4.967e-003	
2303	-4.9963e-002	2.4972e-002	-4.9795e-003	
2305	-5.3065e-002	2.4944e-002	-4.9815e-003	
2307	-5.6161e-002	2.4897e-002	-4.9803e-003	
2309	-5.9255e-002	2.4872e-002	-4.9832e-003	
2311	-6.2349e-002	2.4883e-002	-4.9921e-003	
2313	-6.5446e-002	2.4906e-002	-5.0035e-003	
2315	-6.8545e-002	2.4919e-002	-5.0133e-003	
2317	-7.1643e-002	2.4912e-002	-5.0201e-003	
2319	-7.474e-002	2.4897e-002	-5.0258e-003	
2321	-7.7837e-002	2.4887e-002	-5.0326e-003	
2323	-8.0933e-002	2.4888e-002	-5.0413e-003	
2325	-8.403e-002	2.4893e-002	-5.0509e-003	
2327	-8.7127e-002	2.4896e-002	-5.0603e-003	
2329	-9.0225e-002	2.4893e-002	-5.0688e-003	
2331	-9.3322e-002	2.4886e-002	-5.0772e-003	
2333	-9.6419e-002	2.4882e-002	-5.0861e-003	
2335	-9.9516e-002	2.4883e-002	-5.096e-003	
2337	-0.10261	2.4884e-002	-5.1061e-003	
2339	-0.10571	2.4878e-002	-5.1154e-003	
2341	5.71e-002	1.3215e-002	-4.0983e-003	
2342	5.4003e-002	1.3194e-002	-4.1058e-003	
2345	5.0906e-002	1.3176e-002	-4.1143e-003	
2347	4.7811e-002	1.3133e-002	-4.1174e-003	
2349	4.4718e-002	1.3038e-002	-4.1088e-003	
2351	4.1628e-002	1.2897e-002	-4.0905e-003	
2353	3.854e-002	1.2726e-002	-4.0666e-003	
2355	3.5454e-002	1.2535e-002	-4.0402e-003	
2357	3.2376e-002	1.2304e-002	-4.007e-003	
2359	2.9314e-002	1.1997e-002	-3.9602e-003	
2361	2.6272e-002	1.1584e-002	-3.8952e-003	
2363	2.3243e-002	1.1085e-002	-3.8187e-003	
2365	2.0215e-002	1.0543e-002	-3.7425e-003	
2367	1.7186e-002	1.0001e-002	-3.6781e-003	
2369	1.4187e-002	9.4309e-003	-3.6222e-003	
2371	1.126e-002	8.7392e-003	-3.5631e-003	
2373	8.4085e-003	7.8362e-003	-3.4945e-003	
2375	5.5147e-003	6.7352e-003	-3.4482e-003	
2377	2.3089e-003	5.736e-003	-3.4678e-003	
2379	-1.2825e-003	5.6949e-003	-3.4882e-003	
2381	-4.5703e-003	7.054e-003	-3.5202e-003	
2383	-7.264e-003	8.938e-003	-3.6947e-003	
2385	-9.5486e-003	1.097e-002	-4.0182e-003	
2387	-1.1579e-002	1.3059e-002	-4.4408e-003	
2389	-1.3484e-002	1.5155e-002	-4.915e-003	
2391	-1.537e-002	1.7231e-002	-5.4128e-003	
2393	-1.7335e-002	1.9258e-002	-5.9185e-003	
2395	-1.9517e-002	2.117e-002	-6.4164e-003	
2397	-2.2094e-002	2.2786e-002	-6.8604e-003	
2399	-2.5057e-002	2.3893e-002	-7.1796e-003	
2401	-2.8214e-002	2.4424e-002	-7.3391e-003	
2403	-3.1385e-002	2.4534e-002	-7.3774e-003	
2405	-3.4511e-002	2.4423e-002	-7.3534e-003	
2407	-3.7596e-002	2.4264e-002	-7.3165e-003	
2409	-4.067e-002	2.4204e-002	-7.3068e-003	
2411	-4.3753e-002	2.4255e-002	-7.327e-003	
2413	-4.6851e-002	2.4337e-002	-7.3561e-003	
2415	-4.9958e-002	2.4372e-002	-7.3729e-003	
2417	-5.3063e-002	2.4344e-002	-7.3733e-003	
2419	-5.6159e-002	2.4297e-002	-7.3685e-003	
2421	-5.9252e-002	2.4272e-002	-7.3701e-003	
2423	-6.2346e-002	2.4281e-002	-7.3809e-003	
2425	-6.5443e-002	2.4303e-002	-7.3954e-003	
2427	-6.8542e-002	2.4314e-002	-7.4074e-003	
2429	-7.1641e-002	2.4306e-002	-7.4146e-003	
2431	-7.4738e-002	2.4291e-002	-7.4201e-003	
2433	-7.7835e-002	2.4279e-002	-7.427e-003	
2435	-8.0931e-002	2.4279e-002	-7.437e-003	
2437	-8.4029e-002	2.4284e-002	-7.4483e-003	
2439	-8.7126e-002	2.4285e-002	-7.4593e-003	
2441	-9.0224e-002	2.428e-002	-7.4688e-003	
2443	-9.3321e-002	2.4273e-002	-7.4779e-003	
2445	-9.6418e-002	2.4267e-002	-7.4878e-003	
2447	-9.9515e-002	2.4267e-002	-7.4992e-003	
2449	-0.10261	2.4266e-002	-7.5108e-003	
2451	-0.10571	2.4259e-002	-7.521e-003	
2453	5.71e-002	1.2766e-002	-5.336e-003	
2454	5.4003e-002	1.2745e-002	-5.3413e-003	
2457	5.0906e-002	1.2726e-002	-5.3478e-003	
2459	4.781e-002	1.2682e-002	-5.3465e-003	
2461	4.4718e-002	1.2589e-002	-5.3287e-003	
2463	4.1628e-002	1.2451e-002	-5.2967e-003	
2465	3.854e-002	1.2282e-002	-5.2563e-003	
2467	3.5455e-002	1.2096e-002	-5.2117e-003	
2469	3.2379e-002	1.1869e-002	-5.1564e-003	
2471	2.932e-002	1.1568e-002	-5.0807e-003	
2473	2.6282e-002	1.1164e-002	-4.9771e-003	
2475	2.3257e-002	1.0675e-002	-4.8539e-003	
2477	2.0232e-002	1.0143e-002	-4.7273e-003	
2479	1.7207e-002	9.6103e-003	-4.6129e-003	
2481	1.4215e-002	9.0487e-003	-4.5055e-003	
2483	1.1302e-002	8.369e-003	-4.3865e-003	
2485	8.4687e-003	7.4819e-003	-4.2418e-003	
2487	5.5767e-003	6.3852e-003	-4.0984e-003	
2489	2.3325e-003	5.3688e-003	-4.0197e-003	
2491	-1.3362e-003	5.3326e-003	-4.0372e-003	
2493	-4.6853e-003	6.7356e-003	-4.2152e-003	
2495	-7.3942e-003	8.638e-003	-4.575e-003	
2497	-9.6649e-003	1.0643e-002	-5.0878e-003	
2499	-1.1667e-002	1.2668e-002	-5.6979e-003	
2501	-1.3538e-002	1.4678e-002	-6.3555e-003	
2503	-1.5389e-002	1.6659e-002	-7.0336e-003	
2505	-1.732e-002	1.8594e-002	-7.7175e-003	
2507	-1.9476e-002	2.0433e-002	-8.39e-003	
2509	-2.2044e-002	2.2006e-002	-8.9899e-003	
2511	-2.5018e-002	2.3091e-002	-9.4198e-003	
2513	-2.8194e-002	2.3612e-002	-9.6326e-003	
2515	-3.1379e-002	2.3719e-002	-9.6818e-003	
2517	-3.4511e-002	2.3612e-002	-9.6471e-003	
2519	-3.7596e-002	2.3457e-002	-9.5948e-003	
2521	-4.0666e-002	2.3398e-002	-9.5791e-003	
2523	-4.3746e-002	2.3447e-002	-9.6038e-003	
2525	-4.6845e-002	2.3526e-002	-9.6405e-003	
2527	-4.9954e-002	2.3559e-002	-9.6604e-003	
2529	-5.306e-002	2.3532e-002	-9.6579e-003	
2531	-5.6156e-002	2.3485e-002	-9.6485e-003	
2533	-5.9249e-002	2.346e-002	-9.6473e-003	
2535	-6.2342e-002	2.3468e-002	-9.6587e-003	
2537	-6.5439e-002	2.3489e-002	-9.675e-003	
2539	-6.8539e-002	2.3499e-002	-9.6879e-003	
2541	-7.1639e-002	2.3491e-002	-9.6941e-003	
2543	-7.4736e-002	2.3475e-002	-9.6978e-003	
2545	-7.7833e-002	2.3463e-002	-9.7034e-003	
2547	-8.0929e-002	2.3462e-002	-9.7131e-003	
2549	-8.4027e-002	2.3465e-002	-9.7246e-003	
2551	-8.7125e-002	2.3466e-002	-9.7354e-003	
2553	-9.0223e-002	2.346e-002	-9.7442e-003	
2555	-9.332e-002	2.3452e-002	-9.7523e-003	
2557	-9.6417e-002	2.3446e-002	-9.7615e-003	
2559	-9.9515e-002	2.3444e-002	-9.7725e-003	
2561	-0.10261	2.3442e-002	-9.7838e-003	
2563	-0.10571	2.3435e-002	-9.7932e-003	
2565	5.71e-002	1.2192e-002	-6.5406e-003	
2566	5.4002e-002	1.2172e-002	-6.5426e-003	
2569	5.0905e-002	1.2153e-002	-6.5456e-003	
2571	4.781e-002	1.2111e-002	-6.5383e-003	
2573	4.4717e-002	1.2021e-002	-6.5093e-003	
2575	4.1628e-002	1.1888e-002	-6.4614e-003	
2577	3.854e-002	1.1726e-002	-6.4018e-003	
2579	3.5456e-002	1.1547e-002	-6.3359e-003	
2581	3.2381e-002	1.1329e-002	-6.255e-003	
2583	2.9323e-002	1.104e-002	-6.1457e-003	
2585	2.6288e-002	1.0652e-002	-5.9975e-003	
2587	2.3266e-002	1.0182e-002	-5.8203e-003	
2589	2.0242e-002	9.6711e-003	-5.6343e-003	
2591	1.7219e-002	9.1583e-003	-5.4594e-003	
2593	1.4232e-002	8.6185e-003	-5.2882e-003	
2595	1.1328e-002	7.9667e-003	-5.0927e-003	
2597	8.5048e-003	7.1179e-003	-4.8493e-003	
2599	5.6104e-003	6.0652e-003	-4.5775e-003	
2601	2.3397e-003	5.0905e-003	-4.3689e-003	
2603	-1.3705e-003	5.0622e-003	-4.3819e-003	
2605	-4.7618e-003	6.4265e-003	-4.7441e-003	
2607	-7.4878e-003	8.2802e-003	-5.3337e-003	
2609	-9.7518e-003	1.0216e-002	-6.0678e-003	
2611	-1.1735e-002	1.2149e-002	-6.8856e-003	
2613	-1.358e-002	1.4052e-002	-7.7389e-003	
2615	-1.5403e-002	1.5922e-002	-8.6054e-003	
2617	-1.7308e-002	1.7751e-002	-9.4732e-003	
2619	-1.9444e-002	1.9499e-002	-1.0324e-002	
2621	-2.2006e-002	2.1008e-002	-1.1082e-002	
2623	-2.4989e-002	2.2056e-002	-1.1623e-002	
2625	-2.8178e-002	2.2559e-002	-1.1889e-002	
2627	-3.1374e-002	2.2663e-002	-1.1948e-002	
2629	-3.451e-002	2.256e-002	-1.1902e-002	
2631	-3.7594e-002	2.2411e-002	-1.1834e-002	
2633	-4.0661e-002	2.2355e-002	-1.1811e-002	
2635	-4.374e-002	2.2401e-002	-1.184e-002	
2637	-4.6839e-002	2.2477e-002	-1.1884e-002	
2639	-4.995e-002	2.2508e-002	-1.1906e-002	
2641	-5.3057e-002	2.2482e-002	-1.19e-002	
2643	-5.6154e-002	2.2437e-002	-1.1885e-002	
2645	-5.9245e-002	2.2413e-002	-1.188e-002	
2647	-6.2339e-002	2.242e-002	-1.1891e-002	
2649	-6.5436e-002	2.244e-002	-1.1909e-002	
2651	-6.8536e-002	2.2449e-002	-1.1922e-002	
2653	-7.1636e-002	2.2441e-002	-1.1926e-002	
2655	-7.4734e-002	2.2425e-002	-1.1927e-002	
2657	-7.7831e-002	2.2414e-002	-1.193e-002	
2659	-8.0928e-002	2.2412e-002	-1.1938e-002	
2661	-8.4025e-002	2.2415e-002	-1.1949e-002	
2663	-8.7123e-002	2.2415e-002	-1.1959e-002	
2665	-9.0222e-002	2.2409e-002	-1.1966e-002	
2667	-9.3319e-002	2.2401e-002	-1.1972e-002	
2669	-9.6417e-002	2.2395e-002	-1.1979e-002	
2671	-9.9514e-002	2.2393e-002	-1.1988e-002	
2673	-0.10261	2.2391e-002	-1.1998e-002	
2675	-0.10571	2.2382e-002	-1.2005e-002	
2677	5.71e-002	1.1499e-002	-7.6925e-003	
2678	5.4002e-002	1.1481e-002	-7.69e-003	
2681	5.0905e-002	1.1464e-002	-7.6886e-003	
2683	4.7809e-002	1.1425e-002	-7.6742e-003	
2685	4.4717e-002	1.1341e-002	-7.6327e-003	
2687	4.1627e-002	1.1216e-002	-7.5675e-003	
2689	3.854e-002	1.1065e-002	-7.4872e-003	
2691	3.5456e-002	1.0896e-002	-7.3982e-003	
2693	3.2381e-002	1.0692e-002	-7.2896e-003	
2695	2.9325e-002	1.0421e-002	-7.1441e-003	
2697	2.6291e-002	1.0058e-002	-6.9478e-003	
2699	2.327e-002	9.6185e-003	-6.712e-003	
2701	2.0248e-002	9.1403e-003	-6.4611e-003	
2703	1.7225e-002	8.6614e-003	-6.2192e-003	
2705	1.424e-002	8.1586e-003	-5.9759e-003	
2707	1.1341e-002	7.5537e-003	-5.6928e-003	
2709	8.5222e-003	6.7689e-003	-5.3351e-003	
2711	5.6234e-003	5.8001e-003	-4.9159e-003	
2713	2.3369e-003	4.9161e-003	-4.5637e-003	
2715	-1.3888e-003	4.8967e-003	-4.5716e-003	
2717	-4.8055e-003	6.1531e-003	-5.1319e-003	
2719	-7.5475e-003	7.8893e-003	-5.9765e-003	
2721	-9.8103e-003	9.7065e-003	-6.952e-003	
2723	-1.1781e-002	1.1516e-002	-7.9895e-003	
2725	-1.361e-002	1.3289e-002	-9.045e-003	
2727	-1.5414e-002	1.503e-002	-1.0103e-002	
2729	-1.73e-002	1.6734e-002	-1.1156e-002	
2731	-1.9422e-002	1.8372e-002	-1.2185e-002	
2733	-2.198e-002	1.9796e-002	-1.3098e-002	
2735	-2.4968e-002	2.0791e-002	-1.3747e-002	
2737	-2.8167e-002	2.1269e-002	-1.4064e-002	
2739	-3.1369e-002	2.1368e-002	-1.4133e-002	
2741	-3.4508e-002	2.1271e-002	-1.4075e-002	
2743	-3.7592e-002	2.1132e-002	-1.399e-002	
2745	-4.0658e-002	2.1079e-002	-1.3961e-002	
2747	-4.3735e-002	2.1122e-002	-1.3993e-002	
2749	-4.6834e-002	2.1194e-002	-1.4043e-002	
2751	-4.9947e-002	2.1224e-002	-1.4068e-002	
2753	-5.3054e-002	2.12e-002	-1.4057e-002	
2755	-5.6151e-002	2.1157e-002	-1.4036e-002	
2757	-5.9243e-002	2.1135e-002	-1.4027e-002	
2759	-6.2336e-002	2.1142e-002	-1.4038e-002	
2761	-6.5434e-002	2.1161e-002	-1.4055e-002	
2763	-6.8534e-002	2.117e-002	-1.4067e-002	
2765	-7.1634e-002	2.1162e-002	-1.4069e-002	
2767	-7.4732e-002	2.1148e-002	-1.4067e-002	
2769	-7.7829e-002	2.1137e-002	-1.4067e-002	
2771	-8.0926e-002	2.1136e-002	-1.4073e-002	
2773	-8.4024e-002	2.1139e-002	-1.4082e-002	
2775	-8.7122e-002	2.114e-002	-1.409e-002	
2777	-9.0221e-002	2.1135e-002	-1.4094e-002	
2779	-9.3319e-002	2.1127e-002	-1.4097e-002	
2781	-9.6416e-002	2.1122e-002	-1.4101e-002	
2783	-9.9514e-002	2.112e-002	-1.4109e-002	
2785	-0.10261	2.1119e-002	-1.4116e-002	
2787	-0.10571	2.1112e-002	-1.412e-002	
2789	5.71e-002	1.0678e-002	-8.7982e-003	
2790	5.4002e-002	1.0662e-002	-8.7908e-003	
2793	5.0905e-002	1.0647e-002	-8.7847e-003	
2795	4.7809e-002	1.0613e-002	-8.763e-003	
2797	4.4716e-002	1.0537e-002	-8.709e-003	
2799	4.1627e-002	1.0424e-002	-8.6263e-003	
2801	3.854e-002	1.0286e-002	-8.5252e-003	
2803	3.5455e-002	1.0133e-002	-8.413e-003	
2805	3.2381e-002	9.9477e-003	-8.2764e-003	
2807	2.9325e-002	9.7017e-003	-8.0944e-003	
2809	2.6292e-002	9.3719e-003	-7.8497e-003	
2811	2.3272e-002	8.9725e-003	-7.5546e-003	
2813	2.025e-002	8.5392e-003	-7.2378e-003	
2815	1.7228e-002	8.107e-003	-6.9273e-003	
2817	1.4244e-002	7.6555e-003	-6.6095e-003	
2819	1.1347e-002	7.115e-003	-6.2349e-003	
2821	8.53e-003	6.4174e-003	-5.7574e-003	
2823	5.6276e-003	5.5625e-003	-5.1855e-003	
2825	2.3328e-003	4.7951e-003	-4.6896e-003	
2827	-1.398e-003	4.784e-003	-4.6921e-003	
2829	-4.8287e-003	5.8942e-003	-5.4466e-003	
2831	-7.5816e-003	7.4573e-003	-6.5498e-003	
2833	-9.8448e-003	9.1097e-003	-7.7707e-003	
2835	-1.1809e-002	1.076e-002	-9.0298e-003	
2837	-1.3628e-002	1.2379e-002	-1.0288e-002	
2839	-1.542e-002	1.3969e-002	-1.1537e-002	
2841	-1.7295e-002	1.5529e-002	-1.2773e-002	
2843	-1.9409e-002	1.7035e-002	-1.3976e-002	
2845	-2.1964e-002	1.8354e-002	-1.5039e-002	
2847	-2.4956e-002	1.9279e-002	-1.5791e-002	
2849	-2.816e-002	1.9726e-002	-1.6157e-002	
2851	-3.1366e-002	1.9818e-002	-1.6235e-002	
2853	-3.4507e-002	1.9729e-002	-1.6166e-002	
2855	-3.7591e-002	1.9601e-002	-1.6065e-002	
2857	-4.0655e-002	1.9552e-002	-1.6029e-002	
2859	-4.3732e-002	1.9593e-002	-1.6064e-002	
2861	-4.6832e-002	1.966e-002	-1.612e-002	
2863	-4.9944e-002	1.9689e-002	-1.6146e-002	
2865	-5.3053e-002	1.9667e-002	-1.6132e-002	
2867	-5.615e-002	1.9629e-002	-1.6105e-002	
2869	-5.9241e-002	1.9609e-002	-1.6092e-002	
2871	-6.2334e-002	1.9616e-002	-1.6101e-002	
2873	-6.5432e-002	1.9634e-002	-1.6119e-002	
2875	-6.8533e-002	1.9644e-002	-1.613e-002	
2877	-7.1633e-002	1.9638e-002	-1.6129e-002	
2879	-7.4731e-002	1.9625e-002	-1.6123e-002	
2881	-7.7828e-002	1.9616e-002	-1.612e-002	
2883	-8.0925e-002	1.9616e-002	-1.6124e-002	
2885	-8.4023e-002	1.962e-002	-1.6131e-002	
2887	-8.7122e-002	1.9622e-002	-1.6137e-002	
2889	-9.022e-002	1.9618e-002	-1.6138e-002	
2891	-9.3318e-002	1.9613e-002	-1.6138e-002	
2893	-9.6416e-002	1.9609e-002	-1.614e-002	
2895	-9.9514e-002	1.9608e-002	-1.6144e-002	
2897	-0.10261	1.9608e-002	-1.6149e-002	
2899	-0.10571	1.9603e-002	-1.6149e-002	
2901	5.71e-002	9.7891e-003	-9.778e-003	
2902	5.4002e-002	9.7772e-003	-9.7658e-003	
2905	5.0905e-002	9.7667e-003	-9.7549e-003	
2907	4.7809e-002	9.7382e-003	-9.7261e-003	
2909	4.4716e-002	9.6726e-003	-9.6601e-003	
2911	4.1627e-002	9.574e-003	-9.561e-003	
2913	3.8539e-002	9.4537e-003	-9.4403e-003	
2915	3.5455e-002	9.3201e-003	-9.3061e-003	
2917	3.2381e-002	9.1577e-003	-9.1433e-003	
2919	2.9325e-002	8.9421e-003	-8.9269e-003	
2921	2.6292e-002	8.6525e-003	-8.6367e-003	
2923	2.3273e-002	8.3025e-003	-8.2858e-003	
2925	2.0251e-002	7.9244e-003	-7.9067e-003	
2927	1.7228e-002	7.5499e-003	-7.531e-003	
