Node Number	X Location (m)	Y Location (m)	Z Location (m)	
250	-9.0678e-002	-1.0624e-008	2.9218e-002	
253	-9.3183e-002	2.3925e-003	2.9128e-002	
254	-9.3184e-002	-6.865e-009	2.9227e-002	
257	-9.5689e-002	2.3965e-003	2.9126e-002	
258	-9.5689e-002	-5.1633e-009	2.9225e-002	
261	-9.8194e-002	2.4001e-003	2.9115e-002	
262	-9.8194e-002	-5.0363e-009	2.9214e-002	
265	-0.1007	2.4037e-003	2.9104e-002	
266	-0.1007	-4.875e-009	2.9204e-002	
269	-0.10321	2.4079e-003	2.9102e-002	
270	-0.10321	-3.0496e-009	2.9202e-002	
273	-0.10571	2.4128e-003	2.911e-002	
274	-0.10571	5.4843e-010	2.921e-002	
277	5.7128e-002	2.8994e-003	1.737e-002	
278	5.4623e-002	2.9143e-003	1.743e-002	
281	5.2118e-002	2.9199e-003	1.7413e-002	
283	4.9614e-002	2.9199e-003	1.7347e-002	
285	4.7111e-002	2.9177e-003	1.7261e-002	
287	4.4607e-002	2.9167e-003	1.718e-002	
289	4.2103e-002	2.9175e-003	1.7112e-002	
291	3.96e-002	2.9176e-003	1.7034e-002	
293	3.7101e-002	2.9142e-003	1.6923e-002	
295	3.4608e-002	2.905e-003	1.6753e-002	
297	3.2125e-002	2.8881e-003	1.6504e-002	
299	2.965e-002	2.8651e-003	1.6188e-002	
301	2.7179e-002	2.8399e-003	1.5833e-002	
303	2.4707e-002	2.8155e-003	1.5466e-002	
305	2.2228e-002	2.795e-003	1.5116e-002	
307	1.9748e-002	2.7798e-003	1.4796e-002	
309	1.7283e-002	2.7649e-003	1.4457e-002	
311	1.4847e-002	2.7455e-003	1.4038e-002	
313	1.2461e-002	2.7181e-003	1.3486e-002	
315	1.0139e-002	2.6803e-003	1.2756e-002	
317	7.8481e-003	2.6418e-003	1.1867e-002	
319	5.4851e-003	2.6251e-003	1.0963e-002	
321	2.9345e-003	2.6374e-003	1.0258e-002	
323	1.6893e-004	2.6508e-003	1.0147e-002	
325	-2.4784e-003	2.6532e-003	1.099e-002	
327	-4.7026e-003	2.7065e-003	1.2404e-002	
329	-6.6291e-003	2.8211e-003	1.4007e-002	
331	-8.3952e-003	2.977e-003	1.5687e-002	
333	-1.008e-002	3.1575e-003	1.7401e-002	
335	-1.1734e-002	3.3522e-003	1.9123e-002	
337	-1.34e-002	3.5542e-003	2.0828e-002	
339	-1.5112e-002	3.7591e-003	2.2496e-002	
341	-1.6895e-002	3.9641e-003	2.4108e-002	
343	-1.8779e-002	4.1653e-003	2.5636e-002	
345	-2.0809e-002	4.3568e-003	2.7031e-002	
347	-2.3038e-002	4.5261e-003	2.8201e-002	
349	-2.5492e-002	4.6452e-003	2.8978e-002	
351	-2.8062e-002	4.6921e-003	2.9258e-002	
353	-3.0617e-002	4.6847e-003	2.9175e-002	
355	-3.3123e-002	4.6533e-003	2.8921e-002	
357	-3.56e-002	4.6239e-003	2.8674e-002	
359	-3.8079e-002	4.6148e-003	2.8574e-002	
361	-4.0567e-002	4.6249e-003	2.8616e-002	
363	-4.3062e-002	4.6461e-003	2.8738e-002	
365	-4.5566e-002	4.6698e-003	2.8877e-002	
367	-4.8079e-002	4.6874e-003	2.8971e-002	
369	-5.0595e-002	4.6939e-003	2.8981e-002	
371	-5.3105e-002	4.6925e-003	2.8933e-002	
373	-5.5611e-002	4.6877e-003	2.8859e-002	
375	-5.8112e-002	4.6839e-003	2.8791e-002	
377	-6.0613e-002	4.6851e-003	2.8758e-002	
379	-6.3115e-002	4.6917e-003	2.8767e-002	
381	-6.5619e-002	4.7016e-003	2.8799e-002	
383	-6.8125e-002	4.7126e-003	2.8838e-002	
385	-7.0632e-002	4.7223e-003	2.8868e-002	
387	-7.3139e-002	4.7291e-003	2.8874e-002	
389	-7.5646e-002	4.7335e-003	2.886e-002	
391	-7.8151e-002	4.7367e-003	2.8837e-002	
393	-8.0656e-002	4.7402e-003	2.8815e-002	
395	-8.3161e-002	4.745e-003	2.8802e-002	
397	-8.5666e-002	4.7518e-003	2.8804e-002	
399	-8.8171e-002	4.7597e-003	2.8814e-002	
401	-9.0677e-002	4.768e-003	2.8826e-002	
403	-9.3183e-002	4.7758e-003	2.8833e-002	
405	-9.5689e-002	4.7823e-003	2.883e-002	
407	-9.8194e-002	4.788e-003	2.8818e-002	
409	-0.1007	4.7938e-003	2.8807e-002	
411	-0.10321	4.8008e-003	2.8804e-002	
413	-0.10571	4.8091e-003	2.8811e-002	
415	5.7128e-002	4.3244e-003	1.7071e-002	
416	5.4623e-002	4.3453e-003	1.7129e-002	
419	5.2118e-002	4.3514e-003	1.7112e-002	
421	4.9614e-002	4.3485e-003	1.7046e-002	
423	4.7111e-002	4.342e-003	1.6959e-002	
425	4.4607e-002	4.3371e-003	1.6878e-002	
427	4.2103e-002	4.3351e-003	1.6809e-002	
429	3.9601e-002	4.3318e-003	1.6731e-002	
431	3.7103e-002	4.3228e-003	1.6619e-002	
433	3.4613e-002	4.3042e-003	1.645e-002	
435	3.2133e-002	4.2727e-003	1.6202e-002	
437	2.9662e-002	4.2311e-003	1.5888e-002	
439	2.7194e-002	4.1849e-003	1.5534e-002	
441	2.4724e-002	4.1394e-003	1.5169e-002	
443	2.2246e-002	4.0994e-003	1.4819e-002	
445	1.9768e-002	4.0673e-003	1.4498e-002	
447	1.7308e-002	4.0355e-003	1.4159e-002	
449	1.4885e-002	3.9955e-003	1.3743e-002	
451	1.252e-002	3.9416e-003	1.3197e-002	
453	1.0223e-002	3.8699e-003	1.2478e-002	
455	7.951e-003	3.7908e-003	1.1595e-002	
457	5.5828e-003	3.7348e-003	1.0672e-002	
459	2.9835e-003	3.7185e-003	9.9272e-003	
461	1.1459e-004	3.7301e-003	9.809e-003	
463	-2.622e-003	3.779e-003	1.0732e-002	
465	-4.8709e-003	3.9122e-003	1.2211e-002	
467	-6.7843e-003	4.1213e-003	1.3828e-002	
469	-8.5241e-003	4.3801e-003	1.5488e-002	
471	-1.0177e-002	4.6687e-003	1.7164e-002	
473	-1.1799e-002	4.9743e-003	1.8838e-002	
475	-1.3433e-002	5.2884e-003	2.0491e-002	
477	-1.5114e-002	5.606e-003	2.211e-002	
479	-1.6868e-002	5.9229e-003	2.368e-002	
481	-1.8728e-002	6.2341e-003	2.5173e-002	
483	-2.0742e-002	6.5308e-003	2.6547e-002	
485	-2.2973e-002	6.7939e-003	2.7714e-002	
487	-2.545e-002	6.9794e-003	2.8497e-002	
489	-2.805e-002	7.0514e-003	2.8781e-002	
491	-3.0625e-002	7.0385e-003	2.8698e-002	
493	-3.3136e-002	6.9883e-003	2.8446e-002	
495	-3.5607e-002	6.9413e-003	2.8203e-002	
497	-3.8077e-002	6.9257e-003	2.8104e-002	
499	-4.0559e-002	6.9398e-003	2.8145e-002	
501	-4.3051e-002	6.9711e-003	2.8264e-002	
503	-4.5556e-002	7.0063e-003	2.8401e-002	
505	-4.8073e-002	7.0321e-003	2.8493e-002	
507	-5.0593e-002	7.0404e-003	2.8503e-002	
509	-5.3106e-002	7.0365e-003	2.8455e-002	
511	-5.5611e-002	7.0272e-003	2.8381e-002	
513	-5.8112e-002	7.0195e-003	2.8313e-002	
515	-6.0611e-002	7.0194e-003	2.828e-002	
517	-6.3112e-002	7.0277e-003	2.8287e-002	
519	-6.5616e-002	7.0413e-003	2.8318e-002	
521	-6.8122e-002	7.0564e-003	2.8356e-002	
523	-7.0629e-002	7.0696e-003	2.8385e-002	
525	-7.3138e-002	7.0781e-003	2.839e-002	
527	-7.5645e-002	7.0827e-003	2.8376e-002	
529	-7.8151e-002	7.0857e-003	2.8352e-002	
531	-8.0656e-002	7.0888e-003	2.8329e-002	
533	-8.316e-002	7.0941e-003	2.8316e-002	
535	-8.5665e-002	7.1024e-003	2.8317e-002	
537	-8.817e-002	7.1126e-003	2.8326e-002	
539	-9.0676e-002	7.1232e-003	2.8337e-002	
541	-9.3182e-002	7.133e-003	2.8343e-002	
543	-9.5688e-002	7.1409e-003	2.8339e-002	
545	-9.8194e-002	7.1472e-003	2.8326e-002	
547	-0.1007	7.1538e-003	2.8314e-002	
549	-0.10321	7.1622e-003	2.831e-002	
551	-0.10571	7.1725e-003	2.8316e-002	
553	5.7128e-002	5.72e-003	1.6656e-002	
554	5.4623e-002	5.7458e-003	1.6712e-002	
557	5.2118e-002	5.7511e-003	1.6693e-002	
559	4.9614e-002	5.7436e-003	1.6628e-002	
561	4.7111e-002	5.7309e-003	1.6541e-002	
563	4.4607e-002	5.7203e-003	1.6461e-002	
565	4.2103e-002	5.7137e-003	1.6392e-002	
567	3.9601e-002	5.705e-003	1.6314e-002	
569	3.7104e-002	5.6881e-003	1.6203e-002	
571	3.4616e-002	5.6573e-003	1.6035e-002	
573	3.2139e-002	5.6077e-003	1.5791e-002	
575	2.967e-002	5.5432e-003	1.548e-002	
577	2.7205e-002	5.4713e-003	1.5131e-002	
579	2.4736e-002	5.3993e-003	1.4769e-002	
581	2.2259e-002	5.3341e-003	1.4422e-002	
583	1.9782e-002	5.2796e-003	1.4103e-002	
585	1.7327e-002	5.2246e-003	1.3768e-002	
587	1.4914e-002	5.1568e-003	1.3356e-002	
589	1.2565e-002	5.0676e-003	1.2819e-002	
591	1.0288e-002	4.9508e-003	1.2115e-002	
593	8.0297e-003	4.8154e-003	1.1241e-002	
595	5.656e-003	4.6983e-003	1.0312e-002	
597	3.0176e-003	4.63e-003	9.5429e-003	
599	6.9058e-005	4.6346e-003	9.4219e-003	
601	-2.7376e-003	4.76e-003	1.0401e-002	
603	-5.0087e-003	5.0074e-003	1.1919e-002	
605	-6.9136e-003	5.3348e-003	1.3533e-002	
607	-8.6325e-003	5.7127e-003	1.5164e-002	
609	-1.026e-002	6.1206e-003	1.6794e-002	
611	-1.1855e-002	6.5455e-003	1.8412e-002	
613	-1.3461e-002	6.9784e-003	2.0009e-002	
615	-1.5115e-002	7.4141e-003	2.1573e-002	
617	-1.6845e-002	7.8479e-003	2.3092e-002	
619	-1.8685e-002	8.2735e-003	2.4545e-002	
621	-2.0688e-002	8.6794e-003	2.5888e-002	
623	-2.292e-002	9.0399e-003	2.704e-002	
625	-2.5416e-002	9.2941e-003	2.7821e-002	
627	-2.804e-002	9.3917e-003	2.8105e-002	
629	-3.063e-002	9.3723e-003	2.8023e-002	
631	-3.3145e-002	9.302e-003	2.7775e-002	
633	-3.5612e-002	9.236e-003	2.7537e-002	
635	-3.8075e-002	9.2128e-003	2.744e-002	
637	-4.0551e-002	9.2303e-003	2.7479e-002	
639	-4.3042e-002	9.2713e-003	2.7595e-002	
641	-4.5547e-002	9.3178e-003	2.7729e-002	
643	-4.8067e-002	9.3513e-003	2.7818e-002	
645	-5.059e-002	9.3608e-003	2.7828e-002	
647	-5.3105e-002	9.3533e-003	2.778e-002	
649	-5.5611e-002	9.3385e-003	2.7707e-002	
651	-5.8111e-002	9.3256e-003	2.764e-002	
653	-6.0609e-002	9.3232e-003	2.7607e-002	
655	-6.3109e-002	9.3325e-003	2.7613e-002	
657	-6.5612e-002	9.3488e-003	2.7643e-002	
659	-6.8118e-002	9.3673e-003	2.7679e-002	
661	-7.0627e-002	9.3831e-003	2.7706e-002	
663	-7.3136e-002	9.3924e-003	2.7711e-002	
665	-7.5643e-002	9.3964e-003	2.7696e-002	
667	-7.8149e-002	9.3979e-003	2.7672e-002	
669	-8.0654e-002	9.3996e-003	2.7649e-002	
671	-8.3159e-002	9.4043e-003	2.7635e-002	
673	-8.5664e-002	9.4131e-003	2.7635e-002	
675	-8.8169e-002	9.4244e-003	2.7643e-002	
677	-9.0675e-002	9.4363e-003	2.7653e-002	
679	-9.3181e-002	9.4471e-003	2.7658e-002	
681	-9.5688e-002	9.4551e-003	2.7653e-002	
683	-9.8194e-002	9.461e-003	2.764e-002	
685	-0.1007	9.4671e-003	2.7627e-002	
687	-0.1032	9.4757e-003	2.7622e-002	
689	-0.10571	9.4869e-003	2.7626e-002	
691	5.7128e-002	7.0763e-003	1.6127e-002	
692	5.4623e-002	7.1062e-003	1.618e-002	
695	5.2118e-002	7.1095e-003	1.6161e-002	
697	4.9614e-002	7.0961e-003	1.6096e-002	
699	4.7111e-002	7.0758e-003	1.6012e-002	
701	4.4607e-002	7.058e-003	1.5932e-002	
703	4.2103e-002	7.0452e-003	1.5865e-002	
705	3.9601e-002	7.0296e-003	1.5788e-002	
707	3.7105e-002	7.0029e-003	1.5679e-002	
709	3.4618e-002	6.9576e-003	1.5515e-002	
711	3.2142e-002	6.8872e-003	1.5276e-002	
713	2.9676e-002	6.7962e-003	1.4973e-002	
715	2.7213e-002	6.6947e-003	1.4632e-002	
717	2.4745e-002	6.5919e-003	1.4278e-002	
719	2.2267e-002	6.497e-003	1.3938e-002	
721	1.979e-002	6.4152e-003	1.3625e-002	
723	1.7339e-002	6.3319e-003	1.3297e-002	
725	1.4933e-002	6.23e-003	1.2895e-002	
727	1.2596e-002	6.0974e-003	1.2372e-002	
729	1.0334e-002	5.9251e-003	1.1687e-002	
731	8.0856e-003	5.7193e-003	1.0834e-002	
733	5.7063e-003	5.5224e-003	9.9151e-003	
735	3.0381e-003	5.3828e-003	9.1439e-003	
737	3.3126e-005	5.3765e-003	9.0251e-003	
739	-2.8254e-003	5.602e-003	1.0026e-002	
741	-5.116e-003	5.9913e-003	1.155e-002	
743	-7.0163e-003	6.4575e-003	1.314e-002	
745	-8.7199e-003	6.9683e-003	1.4726e-002	
747	-1.0328e-002	7.5051e-003	1.6299e-002	
749	-1.19e-002	8.0561e-003	1.7855e-002	
751	-1.3485e-002	8.6131e-003	1.9387e-002	
753	-1.5117e-002	9.1709e-003	2.0888e-002	
755	-1.6827e-002	9.7248e-003	2.2349e-002	
757	-1.8651e-002	1.0267e-002	2.375e-002	
759	-2.0644e-002	1.0785e-002	2.5053e-002	
761	-2.2878e-002	1.1244e-002	2.6179e-002	
763	-2.5388e-002	1.1568e-002	2.6948e-002	
765	-2.803e-002	1.1691e-002	2.7228e-002	
767	-3.0633e-002	1.1664e-002	2.7148e-002	
769	-3.3151e-002	1.1573e-002	2.6907e-002	
771	-3.5614e-002	1.1487e-002	2.6675e-002	
773	-3.8071e-002	1.1456e-002	2.6581e-002	
775	-4.0544e-002	1.1476e-002	2.6618e-002	
777	-4.3033e-002	1.1526e-002	2.673e-002	
779	-4.5539e-002	1.1584e-002	2.686e-002	
781	-4.8062e-002	1.1624e-002	2.6947e-002	
783	-5.0587e-002	1.1634e-002	2.6955e-002	
785	-5.3103e-002	1.1623e-002	2.6909e-002	
787	-5.561e-002	1.1601e-002	2.6837e-002	
789	-5.8109e-002	1.1583e-002	2.6772e-002	
791	-6.0607e-002	1.1577e-002	2.6739e-002	
793	-6.3106e-002	1.1587e-002	2.6745e-002	
795	-6.5609e-002	1.1605e-002	2.6773e-002	
797	-6.8115e-002	1.1626e-002	2.6808e-002	
799	-7.0624e-002	1.1644e-002	2.6834e-002	
801	-7.3134e-002	1.1653e-002	2.6838e-002	
803	-7.5642e-002	1.1656e-002	2.6823e-002	
805	-7.8148e-002	1.1655e-002	2.6799e-002	
807	-8.0653e-002	1.1654e-002	2.6776e-002	
809	-8.3157e-002	1.1658e-002	2.6762e-002	
811	-8.5662e-002	1.1666e-002	2.6761e-002	
813	-8.8168e-002	1.1678e-002	2.6768e-002	
815	-9.0674e-002	1.169e-002	2.6777e-002	
817	-9.3181e-002	1.1701e-002	2.6782e-002	
819	-9.5687e-002	1.1708e-002	2.6776e-002	
821	-9.8193e-002	1.1713e-002	2.6763e-002	
823	-0.1007	1.1717e-002	2.675e-002	
825	-0.1032	1.1725e-002	2.6744e-002	
827	-0.10571	1.1737e-002	2.6748e-002	
829	5.7128e-002	8.388e-003	1.5485e-002	
830	5.4622e-002	8.4216e-003	1.5536e-002	
833	5.2117e-002	8.4221e-003	1.5518e-002	
835	4.9614e-002	8.4019e-003	1.5455e-002	
837	4.7111e-002	8.3729e-003	1.5373e-002	
839	4.4606e-002	8.3469e-003	1.5297e-002	
841	4.2102e-002	8.3268e-003	1.5231e-002	
843	3.9601e-002	8.3031e-003	1.5157e-002	
845	3.7105e-002	8.2654e-003	1.5052e-002	
847	3.4618e-002	8.204e-003	1.4893e-002	
849	3.2144e-002	8.1108e-003	1.4663e-002	
851	2.9679e-002	7.9911e-003	1.4372e-002	
853	2.7217e-002	7.8571e-003	1.4043e-002	
855	2.475e-002	7.7204e-003	1.3701e-002	
857	2.2272e-002	7.5926e-003	1.3373e-002	
859	1.9796e-002	7.4802e-003	1.3072e-002	
861	1.7347e-002	7.3646e-003	1.2755e-002	
863	1.4946e-002	7.2239e-003	1.2368e-002	
865	1.2617e-002	7.0417e-003	1.1866e-002	
867	1.0365e-002	6.8055e-003	1.1211e-002	
869	8.1226e-003	6.5181e-003	1.0391e-002	
871	5.7381e-003	6.2279e-003	9.5014e-003	
873	3.0484e-003	6.0043e-003	8.7509e-003	
875	6.1994e-006	5.9849e-003	8.6385e-003	
877	-2.8886e-003	6.3245e-003	9.6278e-003	
879	-5.1957e-003	6.8746e-003	1.1121e-002	
881	-7.0943e-003	7.4942e-003	1.2662e-002	
883	-8.7872e-003	8.1482e-003	1.4186e-002	
885	-1.038e-002	8.821e-003	1.5689e-002	
887	-1.1936e-002	9.503e-003	1.7171e-002	
889	-1.3502e-002	1.0187e-002	1.8628e-002	
891	-1.5118e-002	1.087e-002	2.0057e-002	
893	-1.6812e-002	1.1545e-002	2.1451e-002	
895	-1.8624e-002	1.2206e-002	2.2791e-002	
897	-2.0609e-002	1.2835e-002	2.4043e-002	
899	-2.2845e-002	1.3393e-002	2.513e-002	
901	-2.5365e-002	1.3786e-002	2.5878e-002	
903	-2.8022e-002	1.3934e-002	2.6151e-002	
905	-3.0633e-002	1.39e-002	2.6074e-002	
907	-3.3154e-002	1.3787e-002	2.5842e-002	
909	-3.5615e-002	1.3681e-002	2.5619e-002	
911	-3.8068e-002	1.3641e-002	2.5529e-002	
913	-4.0538e-002	1.3663e-002	2.5564e-002	
915	-4.3026e-002	1.3722e-002	2.5672e-002	
917	-4.5533e-002	1.379e-002	2.5796e-002	
919	-4.8057e-002	1.3838e-002	2.588e-002	
921	-5.0584e-002	1.3848e-002	2.5888e-002	
923	-5.3101e-002	1.3831e-002	2.5843e-002	
925	-5.5608e-002	1.3803e-002	2.5774e-002	
927	-5.8107e-002	1.3778e-002	2.571e-002	
929	-6.0604e-002	1.3769e-002	2.5679e-002	
931	-6.3103e-002	1.3778e-002	2.5684e-002	
933	-6.5606e-002	1.3798e-002	2.5711e-002	
935	-6.8112e-002	1.3822e-002	2.5745e-002	
937	-7.0622e-002	1.3841e-002	2.5769e-002	
939	-7.3132e-002	1.385e-002	2.5773e-002	
941	-7.564e-002	1.385e-002	2.5758e-002	
943	-7.8146e-002	1.3846e-002	2.5736e-002	
945	-8.0652e-002	1.3842e-002	2.5713e-002	
947	-8.3156e-002	1.3844e-002	2.5699e-002	
949	-8.5661e-002	1.3851e-002	2.5698e-002	
951	-8.8167e-002	1.3862e-002	2.5705e-002	
953	-9.0673e-002	1.3874e-002	2.5713e-002	
955	-9.318e-002	1.3885e-002	2.5717e-002	
957	-9.5686e-002	1.389e-002	2.5712e-002	
959	-9.8193e-002	1.3893e-002	2.5699e-002	
961	-0.1007	1.3895e-002	2.5686e-002	
963	-0.1032	1.3901e-002	2.568e-002	
965	-0.10571	1.3912e-002	2.5684e-002	
967	5.7128e-002	9.6387e-003	1.474e-002	
968	5.4622e-002	9.6753e-003	1.4788e-002	
971	5.2117e-002	9.6725e-003	1.4771e-002	
973	4.9614e-002	9.6449e-003	1.4712e-002	
975	4.711e-002	9.6066e-003	1.4634e-002	
977	4.4606e-002	9.5718e-003	1.4562e-002	
979	4.2101e-002	9.5439e-003	1.45e-002	
981	3.96e-002	9.5114e-003	1.443e-002	
983	3.7104e-002	9.4619e-003	1.433e-002	
985	3.4619e-002	9.3836e-003	1.418e-002	
987	3.2145e-002	9.2667e-003	1.3962e-002	
989	2.9681e-002	9.1171e-003	1.3686e-002	
991	2.722e-002	8.9493e-003	1.3374e-002	
993	2.4752e-002	8.7771e-003	1.305e-002	
995	2.2275e-002	8.6146e-003	1.274e-002	
997	1.9798e-002	8.4696e-003	1.2454e-002	
999	1.7351e-002	8.3197e-003	1.2155e-002	
1001	1.4953e-002	8.1373e-003	1.179e-002	
1003	1.2629e-002	7.9015e-003	1.1316e-002	
1005	1.0384e-002	7.5962e-003	1.0699e-002	
1007	8.145e-003	7.2204e-003	9.9267e-003	
1009	5.7559e-003	6.8288e-003	9.087e-003	
1011	3.0519e-003	6.5148e-003	8.3787e-003	
1013	-1.2454e-005	6.4811e-003	8.2762e-003	
1015	-2.9307e-003	6.9405e-003	9.2227e-003	
1017	-5.2506e-003	7.6606e-003	1.0648e-002	
1019	-7.1494e-003	8.4415e-003	1.2114e-002	
