Node Number	X Location (m)	Y Location (m)	Z Location (m)	
8297	4.9583e-002	-8.4844e-003	-1.0873e-002	
8299	4.9583e-002	-9.347e-003	-1.0141e-002	
8301	4.9583e-002	-1.0146e-002	-9.3414e-003	
8303	4.9583e-002	-1.0882e-002	-8.4729e-003	
8305	4.9584e-002	-1.154e-002	-7.5519e-003	
8307	4.9584e-002	-1.2121e-002	-6.5786e-003	
8309	4.9584e-002	-1.2622e-002	-5.5587e-003	
8311	4.9585e-002	-1.3037e-002	-4.4983e-003	
8313	4.9585e-002	-1.3365e-002	-3.404e-003	
8315	4.9585e-002	-1.3601e-002	-2.2826e-003	
8317	4.9585e-002	-1.3744e-002	-1.141e-003	
8319	4.9585e-002	-1.3791e-002	-6.1243e-007	
8321	4.708e-002	1.3913e-006	-1.3746e-002	
8322	4.7081e-002	-1.155e-003	-1.3698e-002	
8325	4.7081e-002	-2.2969e-003	-1.3553e-002	
8327	4.7082e-002	-3.4167e-003	-1.3315e-002	
8329	4.7081e-002	-4.5077e-003	-1.2986e-002	
8331	4.7081e-002	-5.5634e-003	-1.257e-002	
8333	4.7081e-002	-6.5794e-003	-1.207e-002	
8335	4.708e-002	-7.5462e-003	-1.149e-002	
8337	4.708e-002	-8.4612e-003	-1.0834e-002	
8339	4.708e-002	-9.3179e-003	-1.0107e-002	
8341	4.708e-002	-1.0112e-002	-9.3123e-003	
8343	4.708e-002	-1.0842e-002	-8.4498e-003	
8345	4.708e-002	-1.1497e-002	-7.5348e-003	
8347	4.7081e-002	-1.2076e-002	-6.5674e-003	
8349	4.7081e-002	-1.2575e-002	-5.5528e-003	
8351	4.7081e-002	-1.299e-002	-4.4968e-003	
8353	4.7082e-002	-1.3318e-002	-3.4055e-003	
8355	4.7081e-002	-1.3555e-002	-2.2854e-003	
8357	4.7081e-002	-1.3699e-002	-1.1434e-003	
8359	4.708e-002	-1.3746e-002	-6.0571e-007	
8361	4.4576e-002	1.3992e-006	-1.3665e-002	
8362	4.4578e-002	-1.1557e-003	-1.3616e-002	
8365	4.4579e-002	-2.2959e-003	-1.3471e-002	
8367	4.458e-002	-3.4119e-003	-1.3232e-002	
8369	4.458e-002	-4.4971e-003	-1.2903e-002	
8371	4.458e-002	-5.5454e-003	-1.2489e-002	
8373	4.458e-002	-6.553e-003	-1.1991e-002	
8375	4.4579e-002	-7.5107e-003	-1.1415e-002	
8377	4.4579e-002	-8.4165e-003	-1.0765e-002	
8379	4.4579e-002	-9.2644e-003	-1.0045e-002	
8381	4.4579e-002	-1.005e-002	-9.2589e-003	
8383	4.4579e-002	-1.0774e-002	-8.4052e-003	
8385	4.4579e-002	-1.1423e-002	-7.4994e-003	
8387	4.458e-002	-1.1998e-002	-6.5411e-003	
8389	4.458e-002	-1.2494e-002	-5.535e-003	
8391	4.458e-002	-1.2907e-002	-4.4863e-003	
8393	4.458e-002	-1.3235e-002	-3.4008e-003	
8395	4.4579e-002	-1.3473e-002	-2.2845e-003	
8397	4.4578e-002	-1.3617e-002	-1.1441e-003	
8399	4.4576e-002	-1.3665e-002	-6.0412e-007	
8401	4.2074e-002	1.3985e-006	-1.3553e-002	
8402	4.2077e-002	-1.1551e-003	-1.3504e-002	
8405	4.2079e-002	-2.292e-003	-1.3358e-002	
8407	4.208e-002	-3.4022e-003	-1.3119e-002	
8409	4.2081e-002	-4.4793e-003	-1.2791e-002	
8411	4.2081e-002	-5.5179e-003	-1.2379e-002	
8413	4.208e-002	-6.5143e-003	-1.1885e-002	
8415	4.208e-002	-7.4603e-003	-1.1315e-002	
8417	4.208e-002	-8.3543e-003	-1.0672e-002	
8419	4.208e-002	-9.1907e-003	-9.961e-003	
8421	4.208e-002	-9.9659e-003	-9.1853e-003	
8423	4.208e-002	-1.0681e-002	-8.3432e-003	
8425	4.208e-002	-1.1322e-002	-7.4492e-003	
8427	4.208e-002	-1.1891e-002	-6.5025e-003	
8429	4.2081e-002	-1.2384e-002	-5.5075e-003	
8431	4.2081e-002	-1.2795e-002	-4.4687e-003	
8433	4.208e-002	-1.3122e-002	-3.3911e-003	
8435	4.2079e-002	-1.336e-002	-2.2806e-003	
8437	4.2077e-002	-1.3505e-002	-1.1435e-003	
8439	4.2074e-002	-1.3553e-002	-6.068e-007	
8441	3.9572e-002	1.3918e-006	-1.3419e-002	
8442	3.9576e-002	-1.1538e-003	-1.337e-002	
8445	3.9579e-002	-2.2863e-003	-1.3224e-002	
8447	3.9581e-002	-3.3894e-003	-1.2985e-002	
8449	3.9582e-002	-4.4569e-003	-1.2658e-002	
8451	3.9583e-002	-5.4838e-003	-1.2248e-002	
8453	3.9583e-002	-6.4672e-003	-1.1759e-002	
8455	3.9582e-002	-7.3994e-003	-1.1195e-002	
8457	3.9582e-002	-8.2796e-003	-1.0561e-002	
8459	3.9582e-002	-9.1027e-003	-9.8608e-003	
8461	3.9582e-002	-9.8657e-003	-9.0975e-003	
8463	3.9582e-002	-1.057e-002	-8.2687e-003	
8465	3.9582e-002	-1.1203e-002	-7.3885e-003	
8467	3.9583e-002	-1.1765e-002	-6.4556e-003	
8469	3.9583e-002	-1.2253e-002	-5.4737e-003	
8471	3.9582e-002	-1.2662e-002	-4.4464e-003	
8473	3.9581e-002	-1.2987e-002	-3.3784e-003	
8475	3.9579e-002	-1.3226e-002	-2.275e-003	
8477	3.9576e-002	-1.3371e-002	-1.1422e-003	
8479	3.9572e-002	-1.3419e-002	-6.1249e-007	
8481	3.7072e-002	1.3813e-006	-1.3272e-002	
8482	3.7077e-002	-1.1523e-003	-1.3223e-002	
8485	3.7081e-002	-2.28e-003	-1.3076e-002	
8487	3.7084e-002	-3.3752e-003	-1.2837e-002	
8489	3.7085e-002	-4.4323e-003	-1.2511e-002	
8491	3.7086e-002	-5.4464e-003	-1.2105e-002	
8493	3.7086e-002	-6.4155e-003	-1.162e-002	
8495	3.7086e-002	-7.3326e-003	-1.1064e-002	
8497	3.7085e-002	-8.1976e-003	-1.0439e-002	
8499	3.7085e-002	-9.0061e-003	-9.7508e-003	
8501	3.7085e-002	-9.7555e-003	-9.001e-003	
8503	3.7085e-002	-1.0448e-002	-8.1868e-003	
8505	3.7086e-002	-1.1071e-002	-7.3219e-003	
8507	3.7086e-002	-1.1627e-002	-6.4041e-003	
8509	3.7086e-002	-1.2109e-002	-5.4364e-003	
8511	3.7085e-002	-1.2515e-002	-4.4219e-003	
8513	3.7084e-002	-1.284e-002	-3.3644e-003	
8515	3.7081e-002	-1.3078e-002	-2.2688e-003	
8517	3.7077e-002	-1.3224e-002	-1.1407e-003	
8519	3.7072e-002	-1.3272e-002	-6.2002e-007	
8521	3.4572e-002	1.3663e-006	-1.311e-002	
8522	3.4579e-002	-1.1505e-003	-1.306e-002	
8525	3.4585e-002	-2.273e-003	-1.2913e-002	
8527	3.4589e-002	-3.3596e-003	-1.2674e-002	
8529	3.4591e-002	-4.405e-003	-1.2349e-002	
8531	3.4592e-002	-5.4051e-003	-1.1946e-002	
8533	3.4593e-002	-6.3584e-003	-1.1467e-002	
8535	3.4593e-002	-7.2588e-003	-1.0919e-002	
8537	3.4592e-002	-8.107e-003	-1.0305e-002	
8539	3.4592e-002	-8.8993e-003	-9.6293e-003	
8541	3.4592e-002	-9.6339e-003	-8.8943e-003	
8543	3.4592e-002	-1.0313e-002	-8.0965e-003	
8545	3.4593e-002	-1.0926e-002	-7.2484e-003	
8547	3.4593e-002	-1.1473e-002	-6.3472e-003	
8549	3.4592e-002	-1.195e-002	-5.3953e-003	
8551	3.4591e-002	-1.2353e-002	-4.3947e-003	
8553	3.4589e-002	-1.2676e-002	-3.3488e-003	
8555	3.4585e-002	-1.2915e-002	-2.2618e-003	
8557	3.4579e-002	-1.3061e-002	-1.1389e-003	
8559	3.4572e-002	-1.311e-002	-6.297e-007	
8561	3.2074e-002	1.3417e-006	-1.2914e-002	
8562	3.2085e-002	-1.1477e-003	-1.2864e-002	
8565	3.2094e-002	-2.2635e-003	-1.2716e-002	
8567	3.21e-002	-3.3395e-003	-1.2477e-002	
8569	3.2104e-002	-4.371e-003	-1.2154e-002	
8571	3.2106e-002	-5.3543e-003	-1.1755e-002	
8573	3.2107e-002	-6.2887e-003	-1.1283e-002	
8575	3.2108e-002	-7.1694e-003	-1.0744e-002	
8577	3.2108e-002	-7.9976e-003	-1.0143e-002	
8579	3.2108e-002	-8.7706e-003	-9.483e-003	
8581	3.2108e-002	-9.4874e-003	-8.7658e-003	
8583	3.2108e-002	-1.0151e-002	-7.9873e-003	
8585	3.2108e-002	-1.0751e-002	-7.1592e-003	
8587	3.2107e-002	-1.1289e-002	-6.2778e-003	
8589	3.2106e-002	-1.1759e-002	-5.3446e-003	
8591	3.2104e-002	-1.2158e-002	-4.3609e-003	
8593	3.21e-002	-1.248e-002	-3.3289e-003	
8595	3.2094e-002	-1.2718e-002	-2.2524e-003	
8597	3.2085e-002	-1.2865e-002	-1.1362e-003	
8599	3.2074e-002	-1.2914e-002	-6.438e-007	
8601	2.9582e-002	1.302e-006	-1.2664e-002	
8602	2.9598e-002	-1.1433e-003	-1.2615e-002	
8605	2.9611e-002	-2.25e-003	-1.2467e-002	
8607	2.9621e-002	-3.3125e-003	-1.2228e-002	
8609	2.9628e-002	-4.3263e-003	-1.1908e-002	
8611	2.9632e-002	-5.2885e-003	-1.1514e-002	
8613	2.9634e-002	-6.1995e-003	-1.105e-002	
8615	2.9635e-002	-7.0554e-003	-1.0524e-002	
8617	2.9636e-002	-7.8588e-003	-9.9389e-003	
8619	2.9636e-002	-8.6078e-003	-9.2982e-003	
8621	2.9636e-002	-9.3024e-003	-8.6032e-003	
8623	2.9636e-002	-9.9468e-003	-7.8488e-003	
8625	2.9635e-002	-1.0531e-002	-7.0455e-003	
8627	2.9634e-002	-1.1056e-002	-6.1889e-003	
8629	2.9632e-002	-1.1518e-002	-5.2792e-003	
8631	2.9627e-002	-1.1912e-002	-4.3164e-003	
8633	2.9621e-002	-1.2231e-002	-3.3021e-003	
8635	2.9611e-002	-1.2469e-002	-2.2391e-003	
8637	2.9598e-002	-1.2616e-002	-1.1318e-003	
8639	2.9582e-002	-1.2664e-002	-6.6505e-007	
8641	2.7097e-002	1.3057e-006	-1.2344e-002	
8642	2.7121e-002	-1.1368e-003	-1.2296e-002	
8645	2.714e-002	-2.2314e-003	-1.2147e-002	
8647	2.7155e-002	-3.2764e-003	-1.191e-002	
8649	2.7165e-002	-4.2677e-003	-1.1593e-002	
8651	2.7172e-002	-5.2032e-003	-1.1206e-002	
8653	2.7176e-002	-6.0845e-003	-1.0754e-002	
8655	2.7178e-002	-6.9092e-003	-1.0244e-002	
8657	2.7179e-002	-7.6811e-003	-9.6785e-003	
8659	2.718e-002	-8.3997e-003	-9.0623e-003	
8661	2.718e-002	-9.0663e-003	-8.3954e-003	
8663	2.7179e-002	-9.6861e-003	-7.6714e-003	
8665	2.7178e-002	-1.025e-002	-6.8997e-003	
8667	2.7176e-002	-1.076e-002	-6.0742e-003	
8669	2.7172e-002	-1.121e-002	-5.1942e-003	
8671	2.7165e-002	-1.1597e-002	-4.2581e-003	
8673	2.7154e-002	-1.1913e-002	-3.2662e-003	
8675	2.714e-002	-1.2149e-002	-2.2206e-003	
8677	2.7121e-002	-1.2297e-002	-1.1253e-003	
8679	2.7097e-002	-1.2344e-002	-6.1172e-007	
8681	2.4622e-002	1.2952e-006	-1.1959e-002	
8682	2.4654e-002	-1.1289e-003	-1.1911e-002	
8685	2.4679e-002	-2.2092e-003	-1.1763e-002	
8687	2.4699e-002	-3.2332e-003	-1.1526e-002	
8689	2.4714e-002	-4.1976e-003	-1.1214e-002	
8691	2.4723e-002	-5.101e-003	-1.0835e-002	
8693	2.4729e-002	-5.9464e-003	-1.0396e-002	
8695	2.4733e-002	-6.7334e-003	-9.9049e-003	
8697	2.4735e-002	-7.4672e-003	-9.3645e-003	
8699	2.4735e-002	-8.1491e-003	-8.778e-003	
8701	2.4735e-002	-8.7818e-003	-8.1451e-003	
8703	2.4735e-002	-9.3718e-003	-7.4581e-003	
8705	2.4733e-002	-9.911e-003	-6.7244e-003	
8707	2.4729e-002	-1.0402e-002	-5.9366e-003	
8709	2.4723e-002	-1.0839e-002	-5.0922e-003	
8711	2.4714e-002	-1.1217e-002	-4.1882e-003	
8713	2.4699e-002	-1.1529e-002	-3.2232e-003	
8715	2.4679e-002	-1.1765e-002	-2.1985e-003	
8717	2.4653e-002	-1.1912e-002	-1.1175e-003	
8719	2.4622e-002	-1.1959e-002	-5.6149e-007	
8721	2.2153e-002	1.2732e-006	-1.1533e-002	
8722	2.2192e-002	-1.1214e-003	-1.1486e-002	
8725	2.2224e-002	-2.1867e-003	-1.1337e-002	
8727	2.2248e-002	-3.1882e-003	-1.1101e-002	
8729	2.2266e-002	-4.123e-003	-1.0792e-002	
8731	2.2278e-002	-4.9908e-003	-1.0422e-002	
8733	2.2286e-002	-5.7961e-003	-9.9981e-003	
8735	2.229e-002	-6.5407e-003	-9.5283e-003	
8737	2.2292e-002	-7.2317e-003	-9.0157e-003	
8739	2.2293e-002	-7.8721e-003	-8.4629e-003	
8741	2.2293e-002	-8.4663e-003	-7.8684e-003	
8743	2.2292e-002	-9.0227e-003	-7.223e-003	
8745	2.229e-002	-9.5341e-003	-6.5322e-003	
8747	2.2286e-002	-1.0003e-002	-5.7868e-003	
8749	2.2278e-002	-1.0426e-002	-4.9824e-003	
8751	2.2266e-002	-1.0796e-002	-4.114e-003	
8753	2.2248e-002	-1.1104e-002	-3.1785e-003	
8755	2.2223e-002	-1.1339e-002	-2.1762e-003	
8757	2.2192e-002	-1.1487e-002	-1.11e-003	
8759	2.2153e-002	-1.1533e-002	-5.1675e-007	
8761	1.9687e-002	1.2471e-006	-1.1094e-002	
8762	1.9731e-002	-1.1156e-003	-1.1046e-002	
8765	1.9768e-002	-2.1671e-003	-1.0895e-002	
8767	1.9796e-002	-3.1463e-003	-1.0658e-002	
8769	1.9816e-002	-4.0507e-003	-1.0352e-002	
8771	1.983e-002	-4.8812e-003	-9.9907e-003	
8773	1.9839e-002	-5.6442e-003	-9.5819e-003	
8775	1.9843e-002	-6.3437e-003	-9.1347e-003	
8777	1.9846e-002	-6.9889e-003	-8.6516e-003	
8779	1.9847e-002	-7.5848e-003	-8.1348e-003	
8781	1.9847e-002	-8.1379e-003	-7.5815e-003	
8783	1.9846e-002	-8.6582e-003	-6.9808e-003	
8785	1.9843e-002	-9.1401e-003	-6.3358e-003	
8787	1.9839e-002	-9.587e-003	-5.6354e-003	
8789	1.983e-002	-9.9945e-003	-4.8733e-003	
8791	1.9816e-002	-1.0356e-002	-4.042e-003	
8793	1.9796e-002	-1.0661e-002	-3.1367e-003	
8795	1.9767e-002	-1.0897e-002	-2.1567e-003	
8797	1.9731e-002	-1.1047e-002	-1.1043e-003	
8799	1.9687e-002	-1.1094e-002	-4.7396e-007	
8801	1.722e-002	1.2233e-006	-1.0662e-002	
8802	1.7269e-002	-1.1128e-003	-1.0613e-002	
8805	1.7311e-002	-2.153e-003	-1.0459e-002	
8807	1.7343e-002	-3.1118e-003	-1.022e-002	
8809	1.7366e-002	-3.987e-003	-9.9162e-003	
8811	1.7381e-002	-4.7806e-003	-9.5621e-003	
8813	1.7391e-002	-5.501e-003	-9.1683e-003	
8815	1.7396e-002	-6.1547e-003	-8.7439e-003	
8817	1.7398e-002	-6.753e-003	-8.2911e-003	
8819	1.7399e-002	-7.3033e-003	-7.8113e-003	
8821	1.7399e-002	-7.814e-003	-7.3004e-003	
8823	1.7398e-002	-8.2973e-003	-6.7455e-003	
8825	1.7396e-002	-8.749e-003	-6.1474e-003	
8827	1.7391e-002	-9.1732e-003	-5.4928e-003	
8829	1.7381e-002	-9.5658e-003	-4.7732e-003	
8831	1.7366e-002	-9.9195e-003	-3.9787e-003	
8833	1.7342e-002	-1.0223e-002	-3.1025e-003	
8835	1.731e-002	-1.0461e-002	-2.1428e-003	
8837	1.7269e-002	-1.0614e-002	-1.1015e-003	
8839	1.722e-002	-1.0662e-002	-4.3005e-007	
8841	1.4755e-002	1.1947e-006	-1.0214e-002	
8842	1.4815e-002	-1.1121e-003	-1.0165e-002	
8845	1.4866e-002	-2.143e-003	-1.0009e-002	
8847	1.4906e-002	-3.0827e-003	-9.7682e-003	
8849	1.4935e-002	-3.929e-003	-9.4658e-003	
8851	1.4954e-002	-4.685e-003	-9.1196e-003	
8853	1.4966e-002	-5.3612e-003	-8.7416e-003	
8855	1.4972e-002	-5.9667e-003	-8.3414e-003	
8857	1.4976e-002	-6.5156e-003	-7.921e-003	
8859	1.4977e-002	-7.0174e-003	-7.4806e-003	
8861	1.4977e-002	-7.483e-003	-7.0149e-003	
8863	1.4975e-002	-7.9267e-003	-6.5086e-003	
8865	1.4972e-002	-8.3462e-003	-5.9601e-003	
8867	1.4966e-002	-8.7463e-003	-5.3535e-003	
8869	1.4954e-002	-9.1232e-003	-4.678e-003	
8871	1.4934e-002	-9.4691e-003	-3.921e-003	
8873	1.4905e-002	-9.771e-003	-3.0736e-003	
8875	1.4866e-002	-1.0011e-002	-2.1328e-003	
8877	1.4815e-002	-1.0167e-002	-1.1007e-003	
8879	1.4755e-002	-1.0214e-002	-3.8851e-007	
8881	1.2304e-002	1.1442e-006	-9.6952e-003	
8882	1.2384e-002	-1.1122e-003	-9.6503e-003	
8885	1.2453e-002	-2.1341e-003	-9.4929e-003	
8887	1.2507e-002	-3.0538e-003	-9.2512e-003	
8889	1.2547e-002	-3.8687e-003	-8.9514e-003	
8891	1.2574e-002	-4.5827e-003	-8.6148e-003	
8893	1.2591e-002	-5.2087e-003	-8.2557e-003	
8895	1.26e-002	-5.7591e-003	-7.8841e-003	
8897	1.2604e-002	-6.2509e-003	-7.5017e-003	
8899	1.2606e-002	-6.6964e-003	-7.1076e-003	
8901	1.2606e-002	-7.1094e-003	-6.6944e-003	
8903	1.2604e-002	-7.5069e-003	-6.2445e-003	
8905	1.26e-002	-7.8884e-003	-5.7531e-003	
8907	1.259e-002	-8.2601e-003	-5.2017e-003	
8909	1.2574e-002	-8.6182e-003	-4.5762e-003	
8911	1.2546e-002	-8.9546e-003	-3.861e-003	
8913	1.2506e-002	-9.254e-003	-3.045e-003	
8915	1.2452e-002	-9.495e-003	-2.1241e-003	
8917	1.2384e-002	-9.6514e-003	-1.1008e-003	
8919	1.2304e-002	-9.6952e-003	-3.5831e-007	
8921	9.8824e-003	1.0574e-006	-9.0542e-003	
8922	9.9921e-003	-1.1127e-003	-9.0186e-003	
8925	1.0087e-002	-2.1257e-003	-8.8633e-003	
8927	1.0163e-002	-3.0236e-003	-8.622e-003	
8929	1.022e-002	-3.8023e-003	-8.3263e-003	
8931	1.0259e-002	-4.4667e-003	-8.0024e-003	
8933	1.0283e-002	-5.0324e-003	-7.6673e-003	
8935	1.0296e-002	-5.5158e-003	-7.332e-003	
8937	1.0303e-002	-5.9378e-003	-6.9972e-003	
8939	1.0305e-002	-6.3142e-003	-6.6608e-003	
8941	1.0305e-002	-6.6621e-003	-6.3128e-003	
8943	1.0303e-002	-7.0019e-003	-5.9323e-003	
8945	1.0296e-002	-7.3358e-003	-5.5108e-003	
8947	1.0283e-002	-7.6713e-003	-5.0262e-003	
8949	1.0258e-002	-8.0056e-003	-4.4608e-003	
8951	1.0219e-002	-8.3295e-003	-3.7951e-003	
8953	1.0162e-002	-8.6248e-003	-3.015e-003	
8955	1.0086e-002	-8.8653e-003	-2.1157e-003	
8957	9.9908e-003	-9.0197e-003	-1.1012e-003	
8959	9.8824e-003	-9.0542e-003	-3.4611e-007	
8961	7.5051e-003	9.2673e-007	-8.2643e-003	
8962	7.6426e-003	-1.1156e-003	-8.238e-003	
8965	7.7634e-003	-2.1206e-003	-8.082e-003	
8967	7.8614e-003	-2.9938e-003	-7.8378e-003	
8969	7.9347e-003	-3.729e-003	-7.5447e-003	
8971	7.9845e-003	-4.3319e-003	-7.2356e-003	
8973	8.0147e-003	-4.822e-003	-6.9314e-003	
8975	8.0306e-003	-5.221e-003	-6.6431e-003	
8977	8.0379e-003	-5.5548e-003	-6.3702e-003	
8979	8.0405e-003	-5.8435e-003	-6.1078e-003	
8981	8.0405e-003	-6.1084e-003	-5.8429e-003	
8983	8.0378e-003	-6.374e-003	-5.5503e-003	
8985	8.0305e-003	-6.6462e-003	-5.2171e-003	
8987	8.0143e-003	-6.9349e-003	-4.8167e-003	
8989	7.984e-003	-7.2385e-003	-4.3267e-003	
8991	7.934e-003	-7.5478e-003	-3.7223e-003	
8993	7.8604e-003	-7.8406e-003	-2.9854e-003	
8995	7.7621e-003	-8.0841e-003	-2.1106e-003	
8997	7.641e-003	-8.239e-003	-1.104e-003	
8999	7.5051e-003	-8.2643e-003	-3.5544e-007	
9001	5.1389e-003	7.8798e-007	-7.4419e-003	
9002	5.2822e-003	-1.1341e-003	-7.4027e-003	
9005	5.4097e-003	-2.1419e-003	-7.2202e-003	
9007	5.5132e-003	-2.9935e-003	-6.9487e-003	
9009	5.5892e-003	-3.6792e-003	-6.6405e-003	
9011	5.6384e-003	-4.207e-003	-6.3392e-003	
9013	5.6657e-003	-4.6037e-003	-6.0689e-003	
9015	5.6779e-003	-4.8991e-003	-5.8385e-003	
9017	5.6819e-003	-5.1255e-003	-5.6427e-003	
9019	5.6825e-003	-5.308e-003	-5.4719e-003	
9021	5.6826e-003	-5.4715e-003	-5.3083e-003	
9023	5.6818e-003	-5.6456e-003	-5.1223e-003	
9025	5.6778e-003	-5.8407e-003	-4.8965e-003	
9027	5.6654e-003	-6.0719e-003	-4.5996e-003	
9029	5.638e-003	-6.3418e-003	-4.2028e-003	
9031	5.5884e-003	-6.6436e-003	-3.6731e-003	
