Node Number	X Location (m)	Y Location (m)	Z Location (m)	
11393	-5.761e-002	-3.477e-003	2.5135e-002	
11395	-5.9612e-002	-3.4798e-003	2.5127e-002	
11397	-6.1615e-002	-3.4843e-003	2.5133e-002	
11399	-6.3619e-002	-3.4897e-003	2.5148e-002	
11401	-6.5624e-002	-3.4954e-003	2.5164e-002	
11403	-6.7629e-002	-3.5005e-003	2.5174e-002	
11405	-6.9634e-002	-3.5047e-003	2.5175e-002	
11407	-7.1638e-002	-3.5081e-003	2.517e-002	
11409	-7.3643e-002	-3.5113e-003	2.516e-002	
11411	-7.5647e-002	-3.5146e-003	2.5151e-002	
11413	-7.7651e-002	-3.5183e-003	2.5146e-002	
11415	-7.9655e-002	-3.5227e-003	2.5146e-002	
11417	-8.1659e-002	-3.5275e-003	2.5149e-002	
11419	-8.3663e-002	-3.5325e-003	2.5153e-002	
11421	-8.5667e-002	-3.5375e-003	2.5157e-002	
11423	-8.7672e-002	-3.5423e-003	2.5158e-002	
11425	-8.9676e-002	-3.5468e-003	2.5156e-002	
11427	-9.168e-002	-3.5513e-003	2.5152e-002	
11429	-9.3685e-002	-3.5558e-003	2.5149e-002	
11431	-9.5689e-002	-3.5605e-003	2.5146e-002	
11433	-9.7693e-002	-3.5656e-003	2.5146e-002	
11435	-9.9697e-002	-3.5708e-003	2.5148e-002	
11437	-0.1017	-3.5761e-003	2.5149e-002	
11439	-0.10371	-3.5813e-003	2.5149e-002	
11441	-0.10571	-3.5863e-003	2.5145e-002	
11443	5.71e-002	-9.666e-004	1.3808e-002	
11444	5.5096e-002	-9.6883e-004	1.379e-002	
11447	5.3092e-002	-9.7152e-004	1.3781e-002	
11449	5.1088e-002	-9.7424e-004	1.377e-002	
11451	4.9084e-002	-9.7661e-004	1.375e-002	
11453	4.708e-002	-9.7823e-004	1.3711e-002	
11455	4.5078e-002	-9.7894e-004	1.3649e-002	
11457	4.3076e-002	-9.7892e-004	1.3565e-002	
11459	4.1075e-002	-9.7839e-004	1.3466e-002	
11461	3.9075e-002	-9.7758e-004	1.3355e-002	
11463	3.7075e-002	-9.7667e-004	1.3237e-002	
11465	3.5076e-002	-9.7563e-004	1.3109e-002	
11467	3.308e-002	-9.7411e-004	1.2962e-002	
11469	3.1086e-002	-9.7186e-004	1.2786e-002	
11471	2.9098e-002	-9.6866e-004	1.2571e-002	
11473	2.7116e-002	-9.6438e-004	1.2309e-002	
11475	2.514e-002	-9.5947e-004	1.2005e-002	
11477	2.3169e-002	-9.5463e-004	1.1673e-002	
11479	2.12e-002	-9.5047e-004	1.1324e-002	
11481	1.923e-002	-9.4753e-004	1.0972e-002	
11483	1.7259e-002	-9.4617e-004	1.0627e-002	
11485	1.5294e-002	-9.4581e-004	1.0273e-002	
11487	1.334e-002	-9.4587e-004	9.8822e-003	
11489	1.1406e-002	-9.4617e-004	9.4281e-003	
11491	9.5002e-003	-9.4673e-004	8.8875e-003	
11493	7.6214e-003	-9.4966e-004	8.251e-003	
11495	5.7371e-003	-9.6201e-004	7.581e-003	
11497	3.8046e-003	-9.8686e-004	6.9714e-003	
11499	1.7879e-003	-1.0175e-003	6.5435e-003	
11501	-3.0906e-004	-1.0299e-003	6.4679e-003	
11503	-2.3711e-003	-1.008e-003	6.8764e-003	
11505	-4.2824e-003	-9.7834e-004	7.6712e-003	
11507	-6.0307e-003	-9.6601e-004	8.7165e-003	
11509	-7.6382e-003	-9.7658e-004	9.9235e-003	
11511	-9.1322e-003	-1.0069e-003	1.124e-002	
11513	-1.0536e-002	-1.0522e-003	1.2633e-002	
11515	-1.1874e-002	-1.1083e-003	1.4075e-002	
11517	-1.3179e-002	-1.1712e-003	1.5541e-002	
11519	-1.4473e-002	-1.2382e-003	1.7011e-002	
11521	-1.5782e-002	-1.3075e-003	1.8469e-002	
11523	-1.7132e-002	-1.3778e-003	1.9894e-002	
11525	-1.8553e-002	-1.4475e-003	2.1257e-002	
11527	-2.0092e-002	-1.5145e-003	2.2507e-002	
11529	-2.178e-002	-1.5753e-003	2.3577e-002	
11531	-2.3607e-002	-1.6261e-003	2.4422e-002	
11533	-2.5541e-002	-1.6636e-003	2.5017e-002	
11535	-2.7535e-002	-1.6869e-003	2.5374e-002	
11537	-2.955e-002	-1.6984e-003	2.5536e-002	
11539	-3.1567e-002	-1.7014e-003	2.5561e-002	
11541	-3.3577e-002	-1.6993e-003	2.5497e-002	
11543	-3.558e-002	-1.6948e-003	2.5391e-002	
11545	-3.7578e-002	-1.6907e-003	2.5287e-002	
11547	-3.9577e-002	-1.6892e-003	2.5231e-002	
11549	-4.1576e-002	-1.6911e-003	2.5234e-002	
11551	-4.3578e-002	-1.6951e-003	2.5276e-002	
11553	-4.5581e-002	-1.7001e-003	2.5333e-002	
11555	-4.7586e-002	-1.7047e-003	2.5384e-002	
11557	-4.9593e-002	-1.7078e-003	2.5405e-002	
11559	-5.1599e-002	-1.7092e-003	2.5397e-002	
11561	-5.3603e-002	-1.7098e-003	2.5371e-002	
11563	-5.5607e-002	-1.7101e-003	2.534e-002	
11565	-5.761e-002	-1.7109e-003	2.5316e-002	
11567	-5.9614e-002	-1.7126e-003	2.5308e-002	
11569	-6.1617e-002	-1.7151e-003	2.5315e-002	
11571	-6.3621e-002	-1.7181e-003	2.533e-002	
11573	-6.5625e-002	-1.7211e-003	2.5346e-002	
11575	-6.763e-002	-1.724e-003	2.5357e-002	
11577	-6.9634e-002	-1.7264e-003	2.5359e-002	
11579	-7.1639e-002	-1.7284e-003	2.5354e-002	
11581	-7.3643e-002	-1.7304e-003	2.5345e-002	
11583	-7.5647e-002	-1.7323e-003	2.5336e-002	
11585	-7.7651e-002	-1.7346e-003	2.5331e-002	
11587	-7.9655e-002	-1.7371e-003	2.5331e-002	
11589	-8.1659e-002	-1.7398e-003	2.5335e-002	
11591	-8.3664e-002	-1.7426e-003	2.534e-002	
11593	-8.5668e-002	-1.7455e-003	2.5344e-002	
11595	-8.7672e-002	-1.7482e-003	2.5345e-002	
11597	-8.9676e-002	-1.7508e-003	2.5344e-002	
11599	-9.1681e-002	-1.7534e-003	2.5341e-002	
11601	-9.3685e-002	-1.7561e-003	2.5338e-002	
11603	-9.5689e-002	-1.7588e-003	2.5336e-002	
11605	-9.7693e-002	-1.7617e-003	2.5336e-002	
11607	-9.9697e-002	-1.7647e-003	2.5338e-002	
11609	-0.1017	-1.7677e-003	2.534e-002	
11611	-0.10371	-1.7707e-003	2.534e-002	
11613	-0.10571	-1.7736e-003	2.5338e-002	
11615	5.71e-002	1.3631e-011	1.3842e-002	
11616	5.5096e-002	2.0934e-010	1.3824e-002	
11619	5.3092e-002	4.1508e-010	1.3815e-002	
11621	5.1087e-002	6.2006e-010	1.3805e-002	
11623	4.9083e-002	8.1331e-010	1.3785e-002	
11625	4.708e-002	9.8367e-010	1.3746e-002	
11627	4.5076e-002	1.1249e-009	1.3683e-002	
11629	4.3074e-002	1.2411e-009	1.36e-002	
11631	4.1072e-002	1.3371e-009	1.3501e-002	
11633	3.9071e-002	1.4181e-009	1.339e-002	
11635	3.707e-002	1.4893e-009	1.3272e-002	
11637	3.507e-002	1.5479e-009	1.3145e-002	
11639	3.3071e-002	1.5787e-009	1.2998e-002	
11641	3.1075e-002	1.5724e-009	1.2821e-002	
11643	2.9082e-002	1.5625e-009	1.2606e-002	
11645	2.7095e-002	1.7124e-009	1.2344e-002	
11647	2.5115e-002	1.8092e-009	1.2039e-002	
11649	2.3138e-002	1.8688e-009	1.1706e-002	
11651	2.1165e-002	1.9075e-009	1.1357e-002	
11653	1.9192e-002	1.9431e-009	1.1006e-002	
11655	1.7217e-002	1.9881e-009	1.0662e-002	
11657	1.5245e-002	2.0191e-009	1.0307e-002	
11659	1.3279e-002	1.9974e-009	9.9142e-003	
11661	1.1328e-002	1.8807e-009	9.4554e-003	
11663	9.4007e-003	1.6459e-009	8.9066e-003	
11665	7.5026e-003	1.2918e-009	8.2632e-003	
11667	5.6117e-003	9.1636e-010	7.599e-003	
11669	3.6956e-003	6.3521e-010	7.0115e-003	
11671	1.7321e-003	3.3885e-010	6.6146e-003	
11673	-2.7099e-004	-2.8477e-011	6.5464e-003	
11675	-2.2419e-003	1.1644e-010	6.9106e-003	
11677	-4.1049e-003	8.5816e-011	7.6445e-003	
11679	-5.8422e-003	-1.681e-010	8.6439e-003	
11681	-7.46e-003	-2.1117e-010	9.8269e-003	
11683	-8.9754e-003	-1.1676e-010	1.1138e-002	
11685	-1.0406e-002	8.316e-011	1.2542e-002	
11687	-1.1773e-002	3.5211e-010	1.4007e-002	
11689	-1.3107e-002	6.5675e-010	1.5504e-002	
11691	-1.4431e-002	9.7139e-010	1.7008e-002	
11693	-1.5769e-002	1.2729e-009	1.85e-002	
11695	-1.7146e-002	1.5311e-009	1.9956e-002	
11697	-1.8594e-002	2.0401e-009	2.1342e-002	
11699	-2.0153e-002	2.3993e-009	2.2601e-002	
11701	-2.185e-002	2.5137e-009	2.3668e-002	
11703	-2.3673e-002	2.3135e-009	2.4501e-002	
11705	-2.559e-002	1.9892e-009	2.5084e-002	
11707	-2.7563e-002	2.3925e-009	2.5433e-002	
11709	-2.9561e-002	2.5584e-009	2.5592e-002	
11711	-3.1565e-002	2.5546e-009	2.5617e-002	
11713	-3.3568e-002	2.4396e-009	2.5554e-002	
11715	-3.557e-002	2.2719e-009	2.5447e-002	
11717	-3.7571e-002	2.1074e-009	2.5344e-002	
11719	-3.9575e-002	2.001e-009	2.5287e-002	
11721	-4.1579e-002	1.9692e-009	2.529e-002	
11723	-4.3583e-002	1.9856e-009	2.5332e-002	
11725	-4.5586e-002	2.0228e-009	2.539e-002	
11727	-4.759e-002	2.0507e-009	2.5441e-002	
11729	-4.9594e-002	2.0428e-009	2.5462e-002	
11731	-5.1598e-002	1.9981e-009	2.5454e-002	
11733	-5.3602e-002	1.9437e-009	2.5429e-002	
11735	-5.5606e-002	1.9084e-009	2.5397e-002	
11737	-5.761e-002	1.8817e-009	2.5373e-002	
11739	-5.9614e-002	1.8758e-009	2.5366e-002	
11741	-6.1618e-002	1.8878e-009	2.5373e-002	
11743	-6.3622e-002	1.9097e-009	2.5388e-002	
11745	-6.5626e-002	1.9332e-009	2.5404e-002	
11747	-6.7631e-002	1.9504e-009	2.5416e-002	
11749	-6.9635e-002	1.9558e-009	2.5417e-002	
11751	-7.1639e-002	1.9525e-009	2.5412e-002	
11753	-7.3643e-002	1.945e-009	2.5404e-002	
11755	-7.5647e-002	1.9377e-009	2.5395e-002	
11757	-7.7651e-002	1.9349e-009	2.539e-002	
11759	-7.9656e-002	1.9386e-009	2.5391e-002	
11761	-8.166e-002	1.8902e-009	2.5394e-002	
11763	-8.3664e-002	1.738e-009	2.5399e-002	
11765	-8.5668e-002	1.585e-009	2.5404e-002	
11767	-8.7672e-002	1.4287e-009	2.5405e-002	
11769	-8.9677e-002	1.2688e-009	2.5404e-002	
11771	-9.1681e-002	1.1072e-009	2.5401e-002	
11773	-9.3685e-002	9.4535e-010	2.5398e-002	
11775	-9.5689e-002	7.8501e-010	2.5396e-002	
11777	-9.7693e-002	6.2752e-010	2.5397e-002	
11779	-9.9697e-002	4.719e-010	2.5399e-002	
11781	-0.1017	3.1609e-010	2.5401e-002	
11783	-0.10371	1.5804e-010	2.5402e-002	
11785	-0.10571	-2.1261e-012	2.54e-002	
11831	5.71e-002	9.7634e-004	1.3808e-002	
11832	5.5096e-002	9.786e-004	1.379e-002	
11835	5.3092e-002	9.8132e-004	1.378e-002	
11837	5.1088e-002	9.8407e-004	1.377e-002	
11839	4.9084e-002	9.8645e-004	1.375e-002	
11841	4.708e-002	9.8809e-004	1.3711e-002	
11843	4.5078e-002	9.888e-004	1.3648e-002	
11845	4.3076e-002	9.8878e-004	1.3565e-002	
11847	4.1075e-002	9.8825e-004	1.3465e-002	
11849	3.9075e-002	9.8742e-004	1.3354e-002	
11851	3.7075e-002	9.8651e-004	1.3236e-002	
11853	3.5076e-002	9.8545e-004	1.3108e-002	
11855	3.308e-002	9.8392e-004	1.2961e-002	
11857	3.1086e-002	9.8164e-004	1.2785e-002	
11859	2.9098e-002	9.784e-004	1.257e-002	
11861	2.7116e-002	9.7408e-004	1.2309e-002	
11863	2.5141e-002	9.6911e-004	1.2005e-002	
11865	2.317e-002	9.6421e-004	1.1672e-002	
11867	2.12e-002	9.6001e-004	1.1323e-002	
11869	1.9231e-002	9.5704e-004	1.0971e-002	
11871	1.726e-002	9.5566e-004	1.0626e-002	
11873	1.5294e-002	9.5529e-004	1.0272e-002	
11875	1.3341e-002	9.5535e-004	9.8814e-003	
11877	1.1407e-002	9.5565e-004	9.4273e-003	
11879	9.5012e-003	9.5623e-004	8.8868e-003	
11881	7.6226e-003	9.5919e-004	8.2503e-003	
11883	5.7384e-003	9.7168e-004	7.5802e-003	
11885	3.8058e-003	9.9682e-004	6.9703e-003	
11887	1.7884e-003	1.0278e-003	6.5419e-003	
11889	-3.0947e-004	1.0403e-003	6.4663e-003	
11891	-2.3725e-003	1.0182e-003	6.8753e-003	
11893	-4.2842e-003	9.8816e-004	7.6708e-003	
11895	-6.0326e-003	9.7568e-004	8.7167e-003	
11897	-7.6399e-003	9.8637e-004	9.924e-003	
11899	-9.1338e-003	1.017e-003	1.124e-002	
11901	-1.0537e-002	1.0628e-003	1.2634e-002	
11903	-1.1875e-002	1.1194e-003	1.4076e-002	
11905	-1.3179e-002	1.183e-003	1.5541e-002	
11907	-1.4474e-002	1.2507e-003	1.7011e-002	
11909	-1.5783e-002	1.3207e-003	1.8468e-002	
11911	-1.7131e-002	1.3917e-003	1.9893e-002	
11913	-1.8553e-002	1.4621e-003	2.1256e-002	
11915	-2.0091e-002	1.5298e-003	2.2505e-002	
11917	-2.1779e-002	1.5912e-003	2.3576e-002	
11919	-2.3607e-002	1.6425e-003	2.4421e-002	
11921	-2.554e-002	1.6804e-003	2.5016e-002	
11923	-2.7534e-002	1.704e-003	2.5372e-002	
11925	-2.955e-002	1.7155e-003	2.5534e-002	
11927	-3.1567e-002	1.7186e-003	2.5559e-002	
11929	-3.3577e-002	1.7164e-003	2.5496e-002	
11931	-3.558e-002	1.7119e-003	2.539e-002	
11933	-3.7578e-002	1.7077e-003	2.5286e-002	
11935	-3.9577e-002	1.7063e-003	2.523e-002	
11937	-4.1576e-002	1.7081e-003	2.5233e-002	
11939	-4.3578e-002	1.7122e-003	2.5275e-002	
11941	-4.5581e-002	1.7173e-003	2.5332e-002	
11943	-4.7586e-002	1.7219e-003	2.5383e-002	
11945	-4.9593e-002	1.725e-003	2.5404e-002	
11947	-5.1599e-002	1.7265e-003	2.5396e-002	
11949	-5.3603e-002	1.7271e-003	2.537e-002	
11951	-5.5607e-002	1.7274e-003	2.5339e-002	
11953	-5.761e-002	1.7282e-003	2.5315e-002	
11955	-5.9614e-002	1.7299e-003	2.5307e-002	
11957	-6.1617e-002	1.7324e-003	2.5314e-002	
11959	-6.3621e-002	1.7354e-003	2.5329e-002	
11961	-6.5625e-002	1.7385e-003	2.5345e-002	
11963	-6.763e-002	1.7414e-003	2.5356e-002	
11965	-6.9634e-002	1.7438e-003	2.5358e-002	
11967	-7.1639e-002	1.7459e-003	2.5352e-002	
11969	-7.3643e-002	1.7478e-003	2.5344e-002	
11971	-7.5647e-002	1.7498e-003	2.5335e-002	
11973	-7.7651e-002	1.7521e-003	2.533e-002	
11975	-7.9655e-002	1.7546e-003	2.533e-002	
11977	-8.1659e-002	1.7574e-003	2.5334e-002	
11979	-8.3664e-002	1.7602e-003	2.5338e-002	
11981	-8.5668e-002	1.7631e-003	2.5343e-002	
11983	-8.7672e-002	1.7658e-003	2.5344e-002	
11985	-8.9676e-002	1.7685e-003	2.5342e-002	
11987	-9.1681e-002	1.7711e-003	2.5339e-002	
11989	-9.3685e-002	1.7738e-003	2.5336e-002	
11991	-9.5689e-002	1.7765e-003	2.5334e-002	
11993	-9.7693e-002	1.7795e-003	2.5335e-002	
11995	-9.9697e-002	1.7825e-003	2.5337e-002	
11997	-0.1017	1.7855e-003	2.5339e-002	
11999	-0.10371	1.7886e-003	2.5339e-002	
12001	-0.10571	1.7915e-003	2.5337e-002	
12003	5.71e-002	1.9574e-003	1.3703e-002	
12004	5.5096e-002	1.9609e-003	1.3685e-002	
12007	5.3092e-002	1.9655e-003	1.3675e-002	
12009	5.1088e-002	1.97e-003	1.3664e-002	
12011	4.9084e-002	1.9737e-003	1.3643e-002	
12013	4.7081e-002	1.9758e-003	1.3604e-002	
12015	4.5079e-002	1.9759e-003	1.3541e-002	
12017	4.3078e-002	1.9743e-003	1.3457e-002	
12019	4.1077e-002	1.9715e-003	1.3357e-002	
12021	3.9078e-002	1.968e-003	1.3246e-002	
12023	3.7079e-002	1.9643e-003	1.3127e-002	
12025	3.5081e-002	1.9601e-003	1.2999e-002	
12027	3.3086e-002	1.9548e-003	1.2851e-002	
12029	3.1095e-002	1.9477e-003	1.2675e-002	
12031	2.9111e-002	1.9383e-003	1.246e-002	
12033	2.7134e-002	1.9263e-003	1.2199e-002	
12035	2.5163e-002	1.9125e-003	1.1895e-002	
12037	2.3196e-002	1.8985e-003	1.1562e-002	
12039	2.1231e-002	1.8855e-003	1.1212e-002	
12041	1.9264e-002	1.8747e-003	1.0858e-002	
12043	1.7297e-002	1.8671e-003	1.0511e-002	
12045	1.5337e-002	1.8614e-003	1.0156e-002	
12047	1.3394e-002	1.8565e-003	9.7642e-003	
12049	1.1476e-002	1.852e-003	9.3111e-003	
12051	9.5917e-003	1.848e-003	8.7736e-003	
12053	7.7321e-003	1.848e-003	8.1373e-003	
12055	5.8552e-003	1.8651e-003	7.4523e-003	
12057	3.9084e-003	1.9066e-003	6.8071e-003	
12059	1.8405e-003	1.9615e-003	6.3322e-003	
12061	-3.4925e-004	1.9844e-003	6.2446e-003	
12063	-2.4991e-003	1.9465e-003	6.7137e-003	
12065	-4.4537e-003	1.9008e-003	7.5872e-003	
12067	-6.2103e-003	1.8928e-003	8.6889e-003	
12069	-7.8071e-003	1.9297e-003	9.925e-003	
12071	-9.2807e-003	2.0036e-003	1.1248e-002	
12073	-1.0659e-002	2.1054e-003	1.2632e-002	
12075	-1.197e-002	2.2267e-003	1.405e-002	
12077	-1.3247e-002	2.3601e-003	1.5484e-002	
12079	-1.4514e-002	2.5008e-003	1.6919e-002	
12081	-1.5795e-002	2.6457e-003	1.834e-002	
12083	-1.7118e-002	2.7922e-003	1.9732e-002	
12085	-1.8515e-002	2.9379e-003	2.1069e-002	
12087	-2.0035e-002	3.0787e-003	2.2305e-002	
12089	-2.1715e-002	3.2068e-003	2.3375e-002	
12091	-2.3548e-002	3.314e-003	2.4228e-002	
12093	-2.5495e-002	3.3929e-003	2.4832e-002	
12095	-2.7508e-002	3.4418e-003	2.5193e-002	
12097	-2.9539e-002	3.4653e-003	2.5356e-002	
12099	-3.1567e-002	3.4712e-003	2.5381e-002	
12101	-3.3583e-002	3.4661e-003	2.5317e-002	
12103	-3.5587e-002	3.4561e-003	2.5211e-002	
12105	-3.7583e-002	3.4468e-003	2.5109e-002	
12107	-3.9577e-002	3.4431e-003	2.5052e-002	
12109	-4.1573e-002	3.4464e-003	2.5055e-002	
12111	-4.3572e-002	3.4542e-003	2.5096e-002	
12113	-4.5575e-002	3.464e-003	2.5153e-002	
12115	-4.7582e-002	3.473e-003	2.5203e-002	
12117	-4.9591e-002	3.4787e-003	2.5224e-002	
12119	-5.1598e-002	3.4811e-003	2.5216e-002	
12121	-5.3604e-002	3.4815e-003	2.519e-002	
12123	-5.5608e-002	3.4814e-003	2.5158e-002	
12125	-5.761e-002	3.4822e-003	2.5134e-002	
12127	-5.9612e-002	3.485e-003	2.5126e-002	
12129	-6.1615e-002	3.4895e-003	2.5133e-002	
12131	-6.3619e-002	3.4949e-003	2.5147e-002	
12133	-6.5624e-002	3.5006e-003	2.5163e-002	
12135	-6.7629e-002	3.5057e-003	2.5173e-002	
12137	-6.9634e-002	3.5099e-003	2.5175e-002	
12139	-7.1638e-002	3.5134e-003	2.5169e-002	
12141	-7.3643e-002	3.5165e-003	2.516e-002	
12143	-7.5647e-002	3.5198e-003	2.5151e-002	
12145	-7.7651e-002	3.5235e-003	2.5145e-002	
12147	-7.9655e-002	3.5279e-003	2.5145e-002	
12149	-8.1659e-002	3.5327e-003	2.5148e-002	
12151	-8.3663e-002	3.5377e-003	2.5152e-002	
12153	-8.5667e-002	3.5427e-003	2.5156e-002	
12155	-8.7672e-002	3.5475e-003	2.5157e-002	
12157	-8.9676e-002	3.5521e-003	2.5155e-002	
12159	-9.168e-002	3.5565e-003	2.5152e-002	
12161	-9.3685e-002	3.5611e-003	2.5148e-002	
12163	-9.5689e-002	3.5658e-003	2.5146e-002	
12165	-9.7693e-002	3.5708e-003	2.5146e-002	
12167	-9.9697e-002	3.5761e-003	2.5147e-002	
12169	-0.1017	3.5814e-003	2.5148e-002	
12171	-0.10371	3.5866e-003	2.5148e-002	
12173	-0.10571	3.5915e-003	2.5145e-002	
12175	5.71e-002	2.9367e-003	1.3527e-002	
12176	5.5096e-002	2.9406e-003	1.3508e-002	
12179	5.3091e-002	2.946e-003	1.3497e-002	
12181	5.1087e-002	2.9514e-003	1.3486e-002	
12183	4.9084e-002	2.9555e-003	1.3465e-002	
12185	4.7081e-002	2.9569e-003	1.3425e-002	
12187	4.5079e-002	2.9549e-003	1.3361e-002	
12189	4.3079e-002	2.9502e-003	1.3277e-002	
12191	4.1079e-002	2.9436e-003	1.3177e-002	
12193	3.908e-002	2.9356e-003	1.3066e-002	
12195	3.7082e-002	2.927e-003	1.2947e-002	
12197	3.5085e-002	2.9177e-003	1.2818e-002	
12199	3.3091e-002	2.9063e-003	1.267e-002	
12201	3.1103e-002	2.8918e-003	1.2494e-002	
12203	2.9121e-002	2.8733e-003	1.2279e-002	
12205	2.7148e-002	2.8501e-003	1.2018e-002	
12207	2.5181e-002	2.8236e-003	1.1715e-002	
12209	2.3218e-002	2.7959e-003	1.1382e-002	
12211	2.1256e-002	2.7691e-003	1.1031e-002	
12213	1.9292e-002	2.7452e-003	1.0676e-002	
12215	1.7327e-002	2.7257e-003	1.0327e-002	
12217	1.5373e-002	2.709e-003	9.9699e-003	
12219	1.3439e-002	2.693e-003	9.577e-003	
12221	1.1535e-002	2.6768e-003	9.1236e-003	
12223	9.6688e-003	2.6606e-003	8.5869e-003	
12225	7.8261e-003	2.6481e-003	7.948e-003	
12227	5.9559e-003	2.6565e-003	7.2452e-003	
12229	3.9968e-003	2.6975e-003	6.5608e-003	
12231	1.8841e-003	2.7602e-003	6.0339e-003	
12233	-3.8772e-004	2.7887e-003	5.9329e-003	
12235	-2.6138e-003	2.7506e-003	6.4672e-003	
12237	-4.6052e-003	2.7148e-003	7.4212e-003	
12239	-6.369e-003	2.7353e-003	8.5778e-003	
12241	-7.9567e-003	2.8175e-003	9.8406e-003	
12243	-9.4128e-003	2.9495e-003	1.1168e-002	
12245	-1.0769e-002	3.1186e-003	1.2539e-002	
12247	-1.2056e-002	3.3127e-003	1.3933e-002	
12249	-1.3308e-002	3.5225e-003	1.5333e-002	
12251	-1.455e-002	3.7416e-003	1.673e-002	
12253	-1.5807e-002	3.9661e-003	1.8113e-002	
12255	-1.7106e-002	4.1927e-003	1.947e-002	
12257	-1.8482e-002	4.4181e-003	2.0778e-002	
12259	-1.9986e-002	4.6364e-003	2.1997e-002	
12261	-2.1659e-002	4.8358e-003	2.3061e-002	
12263	-2.3495e-002	5.0026e-003	2.3916e-002	
12265	-2.5456e-002	5.1251e-003	2.4523e-002	
12267	-2.7483e-002	5.2005e-003	2.4886e-002	
12269	-2.9528e-002	5.2363e-003	2.505e-002	
12271	-3.1565e-002	5.2446e-003	2.5075e-002	
12273	-3.3586e-002	5.2359e-003	2.5011e-002	
12275	-3.5592e-002	5.2197e-003	2.4906e-002	
12277	-3.7586e-002	5.2044e-003	2.4804e-002	
12279	-3.9576e-002	5.1978e-003	2.4748e-002	
12281	-4.1569e-002	5.2019e-003	2.475e-002	
12283	-4.3567e-002	5.2132e-003	2.479e-002	
12285	-4.5569e-002	5.2275e-003	2.4847e-002	
12287	-4.7577e-002	5.2405e-003	2.4896e-002	
12289	-4.9588e-002	5.2485e-003	2.4916e-002	
12291	-5.1597e-002	5.2512e-003	2.4907e-002	
12293	-5.3603e-002	5.2508e-003	2.4881e-002	
12295	-5.5607e-002	5.2496e-003	2.485e-002	
12297	-5.7609e-002	5.2498e-003	2.4825e-002	
12299	-5.9611e-002	5.253e-003	2.4817e-002	
12301	-6.1613e-002	5.2588e-003	2.4823e-002	
12303	-6.3617e-002	5.2662e-003	2.4836e-002	
12305	-6.5621e-002	5.2739e-003	2.4852e-002	
12307	-6.7627e-002	5.2807e-003	2.4862e-002	
12309	-6.9632e-002	5.286e-003	2.4862e-002	
12311	-7.1637e-002	5.2902e-003	2.4856e-002	
12313	-7.3642e-002	5.2939e-003	2.4846e-002	
12315	-7.5646e-002	5.2977e-003	2.4837e-002	
12317	-7.765e-002	5.3023e-003	2.4831e-002	
12319	-7.9654e-002	5.3078e-003	2.483e-002	
12321	-8.1658e-002	5.314e-003	2.4833e-002	
12323	-8.3662e-002	5.3205e-003	2.4836e-002	
12325	-8.5666e-002	5.3269e-003	2.4839e-002	
12327	-8.7671e-002	5.333e-003	2.484e-002	
12329	-8.9675e-002	5.3387e-003	2.4837e-002	
12331	-9.168e-002	5.3442e-003	2.4833e-002	
12333	-9.3684e-002	5.3498e-003	2.4829e-002	
12335	-9.5688e-002	5.3557e-003	2.4826e-002	
12337	-9.7693e-002	5.3621e-003	2.4825e-002	
12339	-9.9697e-002	5.3689e-003	2.4826e-002	
12341	-0.1017	5.3757e-003	2.4827e-002	
12343	-0.10371	5.3822e-003	2.4825e-002	
12345	-0.10571	5.3884e-003	2.4822e-002	
12347	5.71e-002	3.9043e-003	1.328e-002	
12348	5.5096e-002	3.9077e-003	1.326e-002	
12351	5.3091e-002	3.9131e-003	1.3249e-002	
12353	5.1087e-002	3.9186e-003	1.3237e-002	
12355	4.9084e-002	3.9221e-003	1.3215e-002	
12357	4.7081e-002	3.9217e-003	1.3175e-002	
12359	4.508e-002	3.9165e-003	1.3111e-002	
12361	4.3079e-002	3.9074e-003	1.3027e-002	
12363	4.108e-002	3.8952e-003	1.2928e-002	
12365	3.9081e-002	3.8811e-003	1.2816e-002	
12367	3.7083e-002	3.866e-003	1.2698e-002	
12369	3.5087e-002	3.8496e-003	1.2569e-002	
12371	3.3095e-002	3.8301e-003	1.2422e-002	
12373	3.1108e-002	3.8058e-003	1.2247e-002	
12375	2.9129e-002	3.7754e-003	1.2033e-002	
12377	2.7159e-002	3.7379e-003	1.1774e-002	
12379	2.5195e-002	3.6947e-003	1.1472e-002	
12381	2.3235e-002	3.649e-003	1.114e-002	
12383	2.1276e-002	3.6037e-003	1.0791e-002	
12385	1.9313e-002	3.5615e-003	1.0436e-002	
12387	1.7351e-002	3.5246e-003	1.0087e-002	
12389	1.5401e-002	3.4909e-003	9.7292e-003	
12391	1.3475e-002	3.4571e-003	9.3365e-003	
12393	1.1582e-002	3.4216e-003	8.8839e-003	
12395	9.7306e-003	3.3841e-003	8.3488e-003	
12397	7.9017e-003	3.3475e-003	7.7088e-003	
12399	6.0364e-003	3.3311e-003	6.992e-003	
12401	4.0663e-003	3.3506e-003	6.275e-003	
12403	1.9163e-003	3.3991e-003	5.7039e-003	
12405	-4.2224e-004	3.4271e-003	5.5921e-003	
12407	-2.7102e-003	3.4104e-003	6.1826e-003	
12409	-4.7327e-003	3.4153e-003	7.2034e-003	
12411	-6.5039e-003	3.4908e-003	8.4034e-003	
12413	-8.0853e-003	3.6385e-003	9.6842e-003	
12415	-9.5273e-003	3.8437e-003	1.101e-002	
