Node Number	X Location (m)	Y Location (m)	Z Location (m)	
182	-2.5597e-002	2.7758e-002	1.3144e-006	
185	-2.7565e-002	2.7941e-002	-1.8917e-003	
186	-2.7585e-002	2.8007e-002	1.2537e-006	
189	-2.958e-002	2.8038e-002	-1.8993e-003	
190	-2.9586e-002	2.8102e-002	1.2602e-006	
193	-3.1592e-002	2.8041e-002	-1.9012e-003	
194	-3.1589e-002	2.8106e-002	1.2622e-006	
197	-3.3599e-002	2.7987e-002	-1.8998e-003	
198	-3.3592e-002	2.8052e-002	1.2506e-006	
201	-3.5601e-002	2.7907e-002	-1.897e-003	
202	-3.5594e-002	2.7972e-002	1.2327e-006	
205	-3.7601e-002	2.7832e-002	-1.8946e-003	
206	-3.7596e-002	2.7897e-002	1.2162e-006	
209	-3.96e-002	2.7793e-002	-1.8943e-003	
210	-3.9599e-002	2.7858e-002	1.2082e-006	
213	-4.16e-002	2.7798e-002	-1.8964e-003	
214	-4.1603e-002	2.7863e-002	1.2106e-006	
217	-4.3602e-002	2.7831e-002	-1.9001e-003	
218	-4.3606e-002	2.7896e-002	1.2197e-006	
221	-4.5605e-002	2.7875e-002	-1.9045e-003	
222	-4.5609e-002	2.794e-002	1.2314e-006	
225	-4.7609e-002	2.7913e-002	-1.9085e-003	
226	-4.7612e-002	2.7978e-002	1.2417e-006	
229	-4.9614e-002	2.7929e-002	-1.9114e-003	
230	-4.9615e-002	2.7994e-002	1.2467e-006	
233	-5.1619e-002	2.7922e-002	-1.9131e-003	
234	-5.1619e-002	2.7988e-002	1.2464e-006	
237	-5.3623e-002	2.7902e-002	-1.9141e-003	
238	-5.3622e-002	2.7968e-002	1.243e-006	
241	-5.5626e-002	2.7879e-002	-1.915e-003	
242	-5.5625e-002	2.7945e-002	1.2387e-006	
245	-5.7629e-002	2.7861e-002	-1.9162e-003	
246	-5.7628e-002	2.7927e-002	1.2356e-006	
249	-5.9632e-002	2.7855e-002	-1.9181e-003	
250	-5.9632e-002	2.7921e-002	1.2356e-006	
253	-6.1634e-002	2.7861e-002	-1.9207e-003	
254	-6.1635e-002	2.7927e-002	1.2375e-006	
257	-6.3638e-002	2.7872e-002	-1.9236e-003	
258	-6.3639e-002	2.7938e-002	1.24e-006	
261	-6.5641e-002	2.7884e-002	-1.9265e-003	
262	-6.5642e-002	2.7951e-002	1.2427e-006	
265	-6.7645e-002	2.7892e-002	-1.9293e-003	
266	-6.7646e-002	2.7959e-002	1.2445e-006	
269	-6.9649e-002	2.7893e-002	-1.9318e-003	
270	-6.9649e-002	2.796e-002	1.2445e-006	
273	-7.1652e-002	2.7889e-002	-1.934e-003	
274	-7.1652e-002	2.7956e-002	1.2433e-006	
277	-7.3656e-002	2.7882e-002	-1.9361e-003	
278	-7.3656e-002	2.7949e-002	1.2415e-006	
281	-7.5659e-002	2.7875e-002	-1.9383e-003	
282	-7.5659e-002	2.7942e-002	1.2397e-006	
285	-7.7663e-002	2.7871e-002	-1.9407e-003	
286	-7.7663e-002	2.7939e-002	1.2385e-006	
289	-7.9666e-002	2.7871e-002	-1.9433e-003	
290	-7.9666e-002	2.7939e-002	1.2383e-006	
293	-8.1669e-002	2.7873e-002	-1.946e-003	
294	-8.167e-002	2.7941e-002	1.2387e-006	
297	-8.3673e-002	2.7876e-002	-1.9488e-003	
298	-8.3673e-002	2.7945e-002	1.2393e-006	
301	-8.5676e-002	2.7879e-002	-1.9517e-003	
302	-8.5676e-002	2.7947e-002	1.2398e-006	
305	-8.768e-002	2.788e-002	-1.9545e-003	
306	-8.768e-002	2.7948e-002	1.2398e-006	
309	-8.9683e-002	2.7878e-002	-1.9572e-003	
310	-8.9683e-002	2.7947e-002	1.2392e-006	
313	-9.1687e-002	2.7875e-002	-1.9598e-003	
314	-9.1687e-002	2.7944e-002	1.2384e-006	
317	-9.369e-002	2.7873e-002	-1.9626e-003	
318	-9.369e-002	2.7942e-002	1.2374e-006	
321	-9.5693e-002	2.7871e-002	-1.9654e-003	
322	-9.5694e-002	2.794e-002	1.2229e-006	
325	-9.7697e-002	2.7871e-002	-1.9683e-003	
326	-9.7697e-002	2.794e-002	1.2089e-006	
329	-9.97e-002	2.7872e-002	-1.9713e-003	
330	-9.97e-002	2.7941e-002	1.1952e-006	
333	-0.1017	2.7873e-002	-1.9744e-003	
334	-0.1017	2.7943e-002	1.1814e-006	
337	-0.10371	2.7872e-002	-1.9774e-003	
338	-0.10371	2.7942e-002	1.1673e-006	
341	-0.10571	2.7869e-002	-1.9803e-003	
342	-0.10571	2.7939e-002	1.1525e-006	
345	5.713e-002	1.621e-002	-2.3193e-003	
346	5.5126e-002	1.6198e-002	-2.3234e-003	
349	5.3123e-002	1.6188e-002	-2.3279e-003	
351	5.1119e-002	1.6178e-002	-2.3325e-003	
353	4.9116e-002	1.6159e-002	-2.3363e-003	
355	4.7114e-002	1.6121e-002	-2.3384e-003	
357	4.5113e-002	1.6058e-002	-2.3383e-003	
359	4.3112e-002	1.5975e-002	-2.3364e-003	
361	4.1113e-002	1.5876e-002	-2.3333e-003	
363	3.9114e-002	1.5765e-002	-2.3294e-003	
365	3.7116e-002	1.5648e-002	-2.3253e-003	
367	3.5118e-002	1.5523e-002	-2.3209e-003	
369	3.3124e-002	1.5379e-002	-2.3152e-003	
371	3.1133e-002	1.5206e-002	-2.3076e-003	
373	2.9149e-002	1.4995e-002	-2.2973e-003	
375	2.7172e-002	1.4737e-002	-2.284e-003	
377	2.5201e-002	1.4437e-002	-2.2682e-003	
379	2.3235e-002	1.4108e-002	-2.2517e-003	
381	2.1268e-002	1.3765e-002	-2.2357e-003	
383	1.93e-002	1.3421e-002	-2.2216e-003	
385	1.733e-002	1.3086e-002	-2.2104e-003	
387	1.5369e-002	1.2745e-002	-2.2005e-003	
389	1.3424e-002	1.2366e-002	-2.1901e-003	
391	1.1507e-002	1.1922e-002	-2.1779e-003	
393	9.6246e-003	1.1387e-002	-2.1632e-003	
395	7.7697e-003	1.0747e-002	-2.1478e-003	
397	5.8946e-003	1.0058e-002	-2.1437e-003	
399	3.9398e-003	9.4229e-003	-2.1581e-003	
401	1.8506e-003	8.9924e-003	-2.1845e-003	
403	-3.4788e-004	9.0059e-003	-2.194e-003	
405	-2.4594e-003	9.6048e-003	-2.1799e-003	
407	-4.3401e-003	1.058e-002	-2.1819e-003	
409	-6.0194e-003	1.1747e-002	-2.2208e-003	
411	-7.5545e-003	1.3022e-002	-2.2936e-003	
413	-8.9874e-003	1.4363e-002	-2.3919e-003	
415	-1.0347e-002	1.5748e-002	-2.5087e-003	
417	-1.1657e-002	1.716e-002	-2.6383e-003	
419	-1.2943e-002	1.8582e-002	-2.7762e-003	
421	-1.4229e-002	2.e-002	-2.919e-003	
423	-1.5537e-002	2.1401e-002	-3.0644e-003	
425	-1.6894e-002	2.2766e-002	-3.2103e-003	
427	-1.8334e-002	2.4068e-002	-3.3542e-003	
429	-1.9905e-002	2.5256e-002	-3.4913e-003	
431	-2.1646e-002	2.6251e-002	-3.6121e-003	
433	-2.3535e-002	2.7e-002	-3.7073e-003	
435	-2.5521e-002	2.7486e-002	-3.7714e-003	
437	-2.7546e-002	2.7743e-002	-3.8069e-003	
439	-2.9573e-002	2.784e-002	-3.822e-003	
441	-3.1592e-002	2.7843e-002	-3.8254e-003	
443	-3.3603e-002	2.7789e-002	-3.8218e-003	
445	-3.5606e-002	2.7709e-002	-3.8153e-003	
447	-3.7604e-002	2.7635e-002	-3.8097e-003	
449	-3.96e-002	2.7596e-002	-3.8083e-003	
451	-4.1597e-002	2.76e-002	-3.812e-003	
453	-4.3597e-002	2.7633e-002	-3.819e-003	
455	-4.56e-002	2.7676e-002	-3.8274e-003	
457	-4.7605e-002	2.7713e-002	-3.8351e-003	
459	-4.9612e-002	2.7729e-002	-3.8403e-003	
461	-5.1618e-002	2.7722e-002	-3.8431e-003	
463	-5.3623e-002	2.7702e-002	-3.8444e-003	
465	-5.5626e-002	2.7678e-002	-3.8454e-003	
467	-5.7628e-002	2.766e-002	-3.8471e-003	
469	-5.963e-002	2.7654e-002	-3.8503e-003	
471	-6.1633e-002	2.7659e-002	-3.8547e-003	
473	-6.3636e-002	2.767e-002	-3.8599e-003	
475	-6.564e-002	2.7681e-002	-3.8652e-003	
477	-6.7644e-002	2.7689e-002	-3.8702e-003	
479	-6.9648e-002	2.769e-002	-3.8744e-003	
481	-7.1652e-002	2.7685e-002	-3.8781e-003	
483	-7.3655e-002	2.7678e-002	-3.8816e-003	
485	-7.5659e-002	2.767e-002	-3.8852e-003	
487	-7.7662e-002	2.7666e-002	-3.8891e-003	
489	-7.9665e-002	2.7665e-002	-3.8935e-003	
491	-8.1669e-002	2.7667e-002	-3.8983e-003	
493	-8.3672e-002	2.767e-002	-3.9032e-003	
495	-8.5676e-002	2.7672e-002	-3.9082e-003	
497	-8.7679e-002	2.7672e-002	-3.9129e-003	
499	-8.9683e-002	2.767e-002	-3.9175e-003	
501	-9.1686e-002	2.7667e-002	-3.9221e-003	
503	-9.369e-002	2.7664e-002	-3.9267e-003	
505	-9.5693e-002	2.7661e-002	-3.9315e-003	
507	-9.7697e-002	2.7661e-002	-3.9365e-003	
509	-9.97e-002	2.7661e-002	-3.9417e-003	
511	-0.1017	2.7662e-002	-3.947e-003	
513	-0.10371	2.7661e-002	-3.9521e-003	
515	-0.10571	2.7657e-002	-3.957e-003	
517	5.713e-002	1.6002e-002	-3.4768e-003	
518	5.5126e-002	1.5989e-002	-3.4815e-003	
521	5.3123e-002	1.5978e-002	-3.4869e-003	
523	5.1119e-002	1.5968e-002	-3.4925e-003	
525	4.9116e-002	1.5948e-002	-3.4967e-003	
527	4.7114e-002	1.5909e-002	-3.4982e-003	
529	4.5113e-002	1.5846e-002	-3.496e-003	
531	4.3114e-002	1.5763e-002	-3.4909e-003	
533	4.1115e-002	1.5663e-002	-3.4838e-003	
535	3.9116e-002	1.5553e-002	-3.4753e-003	
537	3.7118e-002	1.5436e-002	-3.4664e-003	
539	3.5122e-002	1.531e-002	-3.4568e-003	
541	3.3129e-002	1.5166e-002	-3.4451e-003	
543	3.114e-002	1.4993e-002	-3.43e-003	
545	2.9159e-002	1.4783e-002	-3.4105e-003	
547	2.7186e-002	1.4526e-002	-3.3856e-003	
549	2.5219e-002	1.4226e-002	-3.3565e-003	
551	2.3256e-002	1.3898e-002	-3.3255e-003	
553	2.1292e-002	1.3555e-002	-3.2949e-003	
555	1.9326e-002	1.321e-002	-3.2667e-003	
557	1.7359e-002	1.2874e-002	-3.2426e-003	
559	1.5402e-002	1.2533e-002	-3.2204e-003	
561	1.3467e-002	1.2154e-002	-3.1971e-003	
563	1.1563e-002	1.1712e-002	-3.1704e-003	
565	9.6996e-003	1.1182e-002	-3.1392e-003	
567	7.8611e-003	1.0545e-002	-3.1049e-003	
569	5.9907e-003	9.8466e-003	-3.0825e-003	
571	4.0193e-003	9.185e-003	-3.0837e-003	
573	1.8797e-003	8.7214e-003	-3.1047e-003	
575	-4.0168e-004	8.7376e-003	-3.1178e-003	
577	-2.5823e-003	9.3947e-003	-3.1215e-003	
579	-4.4915e-003	1.0429e-002	-3.1569e-003	
581	-6.172e-003	1.1629e-002	-3.2432e-003	
583	-7.6945e-003	1.2913e-002	-3.3741e-003	
585	-9.1081e-003	1.4247e-002	-3.5385e-003	
587	-1.0445e-002	1.5612e-002	-3.7268e-003	
589	-1.1731e-002	1.6995e-002	-3.9317e-003	
591	-1.2993e-002	1.8382e-002	-4.147e-003	
593	-1.4255e-002	1.9763e-002	-4.3686e-003	
595	-1.5539e-002	2.1127e-002	-4.5934e-003	
597	-1.6872e-002	2.2459e-002	-4.8188e-003	
599	-1.8292e-002	2.3736e-002	-5.0414e-003	
601	-1.9851e-002	2.4911e-002	-5.2544e-003	
603	-2.1589e-002	2.5905e-002	-5.4428e-003	
605	-2.3488e-002	2.6658e-002	-5.591e-003	
607	-2.5489e-002	2.7147e-002	-5.6905e-003	
609	-2.7528e-002	2.7406e-002	-5.7449e-003	
611	-2.9566e-002	2.7503e-002	-5.7676e-003	
613	-3.1591e-002	2.7506e-002	-5.7719e-003	
615	-3.3605e-002	2.7451e-002	-5.7655e-003	
617	-3.5609e-002	2.7372e-002	-5.7545e-003	
619	-3.7605e-002	2.7298e-002	-5.7448e-003	
621	-3.9598e-002	2.7259e-002	-5.7418e-003	
623	-4.1593e-002	2.7263e-002	-5.7466e-003	
625	-4.3592e-002	2.7295e-002	-5.7565e-003	
627	-4.5595e-002	2.7337e-002	-5.7685e-003	
629	-4.7601e-002	2.7374e-002	-5.7795e-003	
631	-4.961e-002	2.7389e-002	-5.7866e-003	
633	-5.1617e-002	2.7381e-002	-5.7899e-003	
635	-5.3622e-002	2.7361e-002	-5.7909e-003	
637	-5.5625e-002	2.7337e-002	-5.7913e-003	
639	-5.7627e-002	2.7319e-002	-5.7928e-003	
641	-5.9629e-002	2.7312e-002	-5.7966e-003	
643	-6.1631e-002	2.7317e-002	-5.8023e-003	
645	-6.3634e-002	2.7327e-002	-5.8092e-003	
647	-6.5638e-002	2.7338e-002	-5.8164e-003	
649	-6.7642e-002	2.7345e-002	-5.8229e-003	
651	-6.9647e-002	2.7345e-002	-5.8282e-003	
653	-7.1651e-002	2.734e-002	-5.8327e-003	
655	-7.3654e-002	2.7332e-002	-5.8369e-003	
657	-7.5658e-002	2.7324e-002	-5.8412e-003	
659	-7.7661e-002	2.7319e-002	-5.846e-003	
661	-7.9664e-002	2.7318e-002	-5.8516e-003	
663	-8.1668e-002	2.7319e-002	-5.8577e-003	
665	-8.3671e-002	2.7322e-002	-5.864e-003	
667	-8.5675e-002	2.7323e-002	-5.8703e-003	
669	-8.7679e-002	2.7323e-002	-5.8764e-003	
671	-8.9682e-002	2.732e-002	-5.8821e-003	
673	-9.1686e-002	2.7316e-002	-5.8878e-003	
675	-9.3689e-002	2.7312e-002	-5.8935e-003	
677	-9.5693e-002	2.7309e-002	-5.8995e-003	
679	-9.7696e-002	2.7308e-002	-5.9059e-003	
681	-9.97e-002	2.7308e-002	-5.9125e-003	
683	-0.1017	2.7308e-002	-5.9192e-003	
685	-0.10371	2.7306e-002	-5.9257e-003	
687	-0.10571	2.7301e-002	-5.9318e-003	
689	5.713e-002	1.5709e-002	-4.6238e-003	
690	5.5126e-002	1.5696e-002	-4.6284e-003	
693	5.3122e-002	1.5684e-002	-4.6338e-003	
695	5.1119e-002	1.5673e-002	-4.6395e-003	
697	4.9116e-002	1.5653e-002	-4.6433e-003	
699	4.7114e-002	1.5614e-002	-4.6431e-003	
701	4.5114e-002	1.5551e-002	-4.6377e-003	
703	4.3114e-002	1.5467e-002	-4.628e-003	
705	4.1115e-002	1.5368e-002	-4.6154e-003	
707	3.9117e-002	1.5258e-002	-4.6008e-003	
709	3.712e-002	1.5141e-002	-4.5854e-003	
711	3.5124e-002	1.5016e-002	-4.5688e-003	
713	3.3132e-002	1.4873e-002	-4.5491e-003	
715	3.1145e-002	1.4701e-002	-4.5243e-003	
717	2.9166e-002	1.4492e-002	-4.4929e-003	
719	2.7196e-002	1.4236e-002	-4.4534e-003	
721	2.5233e-002	1.3939e-002	-4.4074e-003	
723	2.3272e-002	1.3613e-002	-4.3581e-003	
725	2.1311e-002	1.3271e-002	-4.3085e-003	
727	1.9346e-002	1.2927e-002	-4.2616e-003	
729	1.7381e-002	1.2592e-002	-4.2198e-003	
731	1.5428e-002	1.2251e-002	-4.1803e-003	
733	1.3501e-002	1.1875e-002	-4.1384e-003	
735	1.1609e-002	1.1436e-002	-4.091e-003	
737	9.7604e-003	1.0911e-002	-4.0359e-003	
739	7.9354e-003	1.0278e-002	-3.9733e-003	
741	6.0684e-003	9.5738e-003	-3.9199e-003	
743	4.0824e-003	8.8917e-003	-3.8921e-003	
745	1.9007e-003	8.4017e-003	-3.8929e-003	
747	-4.4884e-004	8.421e-003	-3.9093e-003	
749	-2.6866e-003	9.1257e-003	-3.9499e-003	
751	-4.6207e-003	1.0206e-002	-4.0424e-003	
753	-6.3034e-003	1.143e-002	-4.1957e-003	
755	-7.8161e-003	1.2717e-002	-4.3999e-003	
757	-9.2136e-003	1.4037e-002	-4.6417e-003	
759	-1.0531e-002	1.5378e-002	-4.9103e-003	
761	-1.1797e-002	1.6727e-002	-5.1972e-003	
763	-1.3037e-002	1.8076e-002	-5.4953e-003	
765	-1.4277e-002	1.9417e-002	-5.8002e-003	
767	-1.554e-002	2.0741e-002	-6.1084e-003	
769	-1.6853e-002	2.2036e-002	-6.417e-003	
771	-1.8256e-002	2.3284e-002	-6.7221e-003	
773	-1.9803e-002	2.444e-002	-7.0148e-003	
775	-2.1541e-002	2.5427e-002	-7.274e-003	
777	-2.3447e-002	2.6178e-002	-7.4777e-003	
779	-2.5461e-002	2.6667e-002	-7.6138e-003	
781	-2.7512e-002	2.6924e-002	-7.6877e-003	
783	-2.9558e-002	2.7021e-002	-7.7178e-003	
785	-3.1589e-002	2.7023e-002	-7.7228e-003	
787	-3.3606e-002	2.697e-002	-7.7129e-003	
789	-3.561e-002	2.6891e-002	-7.6969e-003	
791	-3.7605e-002	2.6817e-002	-7.6825e-003	
793	-3.9596e-002	2.6779e-002	-7.6772e-003	
795	-4.1589e-002	2.6782e-002	-7.6826e-003	
797	-4.3587e-002	2.6813e-002	-7.6951e-003	
799	-4.559e-002	2.6854e-002	-7.7104e-003	
801	-4.7597e-002	2.689e-002	-7.7243e-003	
803	-4.9607e-002	2.6904e-002	-7.7329e-003	
805	-5.1615e-002	2.6897e-002	-7.7361e-003	
807	-5.3621e-002	2.6877e-002	-7.7362e-003	
809	-5.5624e-002	2.6852e-002	-7.7355e-003	
811	-5.7625e-002	2.6833e-002	-7.7362e-003	
813	-5.9626e-002	2.6827e-002	-7.74e-003	
815	-6.1628e-002	2.6831e-002	-7.7466e-003	
817	-6.3631e-002	2.684e-002	-7.7547e-003	
819	-6.5635e-002	2.685e-002	-7.7631e-003	
821	-6.764e-002	2.6857e-002	-7.7706e-003	
823	-6.9645e-002	2.6856e-002	-7.7765e-003	
825	-7.1649e-002	2.6851e-002	-7.7812e-003	
827	-7.3653e-002	2.6842e-002	-7.7854e-003	
829	-7.5656e-002	2.6834e-002	-7.7897e-003	
831	-7.7659e-002	2.6829e-002	-7.7948e-003	
833	-7.9663e-002	2.6827e-002	-7.8009e-003	
835	-8.1666e-002	2.6828e-002	-7.8077e-003	
837	-8.367e-002	2.6829e-002	-7.8148e-003	
839	-8.5674e-002	2.683e-002	-7.8219e-003	
841	-8.7678e-002	2.6829e-002	-7.8285e-003	
843	-8.9681e-002	2.6826e-002	-7.8348e-003	
845	-9.1685e-002	2.6821e-002	-7.8409e-003	
847	-9.3689e-002	2.6817e-002	-7.847e-003	
849	-9.5692e-002	2.6813e-002	-7.8534e-003	
851	-9.7696e-002	2.6811e-002	-7.8604e-003	
853	-9.97e-002	2.6811e-002	-7.8677e-003	
855	-0.1017	2.681e-002	-7.8751e-003	
857	-0.10371	2.6807e-002	-7.8823e-003	
859	-0.10571	2.6802e-002	-7.8888e-003	
861	5.713e-002	1.5339e-002	-5.7328e-003	
862	5.5126e-002	1.5326e-002	-5.7367e-003	
865	5.3122e-002	1.5314e-002	-5.7415e-003	
867	5.1119e-002	1.5302e-002	-5.7465e-003	
869	4.9116e-002	1.5282e-002	-5.749e-003	
871	4.7114e-002	1.5243e-002	-5.7462e-003	
873	4.5114e-002	1.518e-002	-5.7365e-003	
875	4.3114e-002	1.5098e-002	-5.7213e-003	
877	4.1116e-002	1.4999e-002	-5.7019e-003	
879	3.9118e-002	1.4891e-002	-5.6799e-003	
881	3.7121e-002	1.4775e-002	-5.6566e-003	
883	3.5125e-002	1.4651e-002	-5.6316e-003	
885	3.3134e-002	1.4509e-002	-5.6022e-003	
887	3.1149e-002	1.434e-002	-5.5659e-003	
889	2.9172e-002	1.4133e-002	-5.5205e-003	
891	2.7204e-002	1.3881e-002	-5.464e-003	
893	2.5243e-002	1.3588e-002	-5.3982e-003	
895	2.3285e-002	1.3266e-002	-5.3272e-003	
897	2.1325e-002	1.2928e-002	-5.2551e-003	
899	1.9361e-002	1.2588e-002	-5.1855e-003	
901	1.7397e-002	1.2256e-002	-5.1218e-003	
903	1.5448e-002	1.1918e-002	-5.0605e-003	
905	1.3525e-002	1.1546e-002	-4.9951e-003	
907	1.1642e-002	1.1113e-002	-4.921e-003	
909	9.806e-003	1.0596e-002	-4.835e-003	
911	7.9913e-003	9.9716e-003	-4.7353e-003	
913	6.1261e-003	9.2693e-003	-4.639e-003	
915	4.1277e-003	8.5787e-003	-4.5673e-003	
917	1.9133e-003	8.075e-003	-4.5346e-003	
919	-4.8723e-004	8.0974e-003	-4.5537e-003	
921	-2.7692e-003	8.8308e-003	-4.6484e-003	
923	-4.7244e-003	9.9363e-003	-4.8189e-003	
925	-6.4105e-003	1.1169e-002	-5.0565e-003	
927	-7.9164e-003	1.2447e-002	-5.3468e-003	
929	-9.3016e-003	1.3747e-002	-5.6753e-003	
931	-1.0604e-002	1.5057e-002	-6.0311e-003	
933	-1.1852e-002	1.6369e-002	-6.4046e-003	
935	-1.3074e-002	1.7675e-002	-6.7889e-003	
937	-1.4296e-002	1.8972e-002	-7.1796e-003	
939	-1.554e-002	2.0253e-002	-7.5732e-003	
941	-1.6837e-002	2.1508e-002	-7.9666e-003	
943	-1.8225e-002	2.2722e-002	-8.3556e-003	
945	-1.9764e-002	2.3854e-002	-8.7292e-003	
947	-2.15e-002	2.4826e-002	-9.0603e-003	
949	-2.3413e-002	2.5568e-002	-9.3201e-003	
951	-2.5437e-002	2.6053e-002	-9.4931e-003	
953	-2.7498e-002	2.6308e-002	-9.5863e-003	
955	-2.9551e-002	2.6402e-002	-9.6236e-003	
957	-3.1586e-002	2.6405e-002	-9.6288e-003	
959	-3.3605e-002	2.6352e-002	-9.6152e-003	
961	-3.5611e-002	2.6274e-002	-9.5936e-003	
963	-3.7604e-002	2.6202e-002	-9.5741e-003	
965	-3.9593e-002	2.6164e-002	-9.566e-003	
967	-4.1585e-002	2.6167e-002	-9.5717e-003	
969	-4.3582e-002	2.6197e-002	-9.5863e-003	
971	-4.5585e-002	2.6237e-002	-9.6046e-003	
973	-4.7593e-002	2.6272e-002	-9.621e-003	
975	-4.9603e-002	2.6285e-002	-9.6307e-003	
977	-5.1613e-002	2.6278e-002	-9.6334e-003	
979	-5.3618e-002	2.6257e-002	-9.6321e-003	
981	-5.5622e-002	2.6233e-002	-9.6297e-003	
983	-5.7623e-002	2.6214e-002	-9.6291e-003	
985	-5.9624e-002	2.6207e-002	-9.6325e-003	
987	-6.1626e-002	2.6211e-002	-9.6394e-003	
989	-6.3629e-002	2.6219e-002	-9.6482e-003	
