100,-1.63E-03,-7.31E-08,-1.04E-02,619.45
101,-4.23E-03,1.39E-03,-1.33E-02,511.14
102,-4.02E-03,-4.18E-09,-1.32E-02,515.67
103,-4.12E-03,1.28E-03,-1.13E-02,561.32
104,-3.93E-03,-2.06E-08,-1.13E-02,566.15
105,-6.29E-03,1.42E-03,-1.47E-02,467.59
106,-6.08E-03,-1.60E-08,-1.46E-02,471.72
107,-6.22E-03,1.29E-03,-1.27E-02,509.67
108,-6.02E-03,-6.59E-08,-1.26E-02,514.53
109,-8.14E-03,1.47E-03,-1.63E-02,433.46
110,-7.96E-03,-5.46E-08,-1.62E-02,436.58
111,-8.11E-03,1.33E-03,-1.43E-02,467.56
112,-7.93E-03,-1.05E-07,-1.42E-02,471.34
113,-9.86E-03,1.54E-03,-1.81E-02,406.4
114,-9.71E-03,-5.25E-08,-1.80E-02,408.62
115,-9.85E-03,1.39E-03,-1.60E-02,434.47
116,-9.70E-03,-1.03E-07,-1.59E-02,437.15
117,-1.15E-02,1.62E-03,-1.99E-02,383.86
118,-1.14E-02,-2.36E-08,-1.99E-02,385.31
119,-1.15E-02,1.47E-03,-1.78E-02,407.47
120,-1.14E-02,-7.29E-08,-1.78E-02,409.22
121,-1.30E-02,1.71E-03,-2.18E-02,364.56
122,-1.29E-02,1.83E-08,-2.18E-02,365.37
123,-1.31E-02,1.56E-03,-1.97E-02,384.65
124,-1.30E-02,-2.90E-08,-1.97E-02,385.64
125,-1.46E-02,1.81E-03,-2.36E-02,347.99
126,-1.45E-02,6.30E-08,-2.37E-02,348.29
127,-1.46E-02,1.65E-03,-2.15E-02,365.05
128,-1.46E-02,1.81E-08,-2.15E-02,365.44
129,-1.61E-02,1.91E-03,-2.55E-02,334.11
130,-1.61E-02,1.03E-07,-2.56E-02,334.05
131,-1.62E-02,1.75E-03,-2.33E-02,348.24
132,-1.62E-02,6.00E-08,-2.34E-02,348.2
133,-1.78E-02,2.00E-03,-2.73E-02,323.16
134,-1.78E-02,1.24E-07,-2.74E-02,322.92
135,-1.79E-02,1.84E-03,-2.51E-02,334.29
136,-1.79E-02,1.01E-07,-2.52E-02,334
137,-1.96E-02,2.10E-03,-2.89E-02,315.3
138,-1.96E-02,1.05E-07,-2.91E-02,315.05
139,-1.97E-02,1.94E-03,-2.67E-02,323.65
140,-1.98E-02,1.18E-07,-2.69E-02,323.31
141,-2.16E-02,2.19E-03,-3.04E-02,310.18
142,-2.17E-02,2.01E-07,-3.05E-02,310.01
143,-2.17E-02,2.02E-03,-2.81E-02,316.47
144,-2.18E-02,1.86E-07,-2.83E-02,316.24
145,-2.38E-02,2.26E-03,-3.15E-02,307.12
146,-2.39E-02,2.58E-07,-3.16E-02,307.04
147,-2.40E-02,2.09E-03,-2.92E-02,312.21
148,-2.40E-02,1.91E-07,-2.93E-02,312.1
149,-2.62E-02,2.31E-03,-3.22E-02,305.5
150,-2.63E-02,2.00E-07,-3.23E-02,305.47
151,-2.64E-02,2.14E-03,-2.99E-02,310.08
152,-2.64E-02,1.56E-07,-3.00E-02,310.05
153,-2.87E-02,2.33E-03,-3.26E-02,304.82
154,-2.87E-02,1.27E-07,-3.27E-02,304.82
155,-2.89E-02,2.16E-03,-3.02E-02,309.3
156,-2.89E-02,1.28E-07,-3.03E-02,309.29
157,-3.12E-02,2.34E-03,-3.27E-02,304.68
158,-3.12E-02,1.55E-07,-3.27E-02,304.68
159,-3.14E-02,2.17E-03,-3.03E-02,309.21
160,-3.14E-02,1.47E-07,-3.04E-02,309.21
161,-3.37E-02,2.34E-03,-3.26E-02,304.8
162,-3.37E-02,1.35E-07,-3.27E-02,304.8
163,-3.39E-02,2.17E-03,-3.02E-02,309.42
164,-3.38E-02,1.21E-07,-3.03E-02,309.41
165,-3.62E-02,2.33E-03,-3.25E-02,304.97
166,-3.62E-02,9.53E-08,-3.25E-02,304.97
167,-3.63E-02,2.16E-03,-3.01E-02,309.66
168,-3.63E-02,7.86E-08,-3.02E-02,309.66
169,-3.87E-02,2.33E-03,-3.23E-02,305.03
170,-3.87E-02,6.28E-08,-3.24E-02,305.03
171,-3.88E-02,2.16E-03,-3.00E-02,309.72
172,-3.88E-02,4.42E-08,-3.00E-02,309.72
173,-4.11E-02,2.33E-03,-3.23E-02,304.89
174,-4.11E-02,5.78E-08,-3.24E-02,304.89
175,-4.13E-02,2.16E-03,-3.00E-02,309.48
176,-4.13E-02,3.67E-08,-3.00E-02,309.48
177,-4.36E-02,2.34E-03,-3.24E-02,304.62
178,-4.36E-02,7.34E-08,-3.25E-02,304.62
179,-4.37E-02,2.16E-03,-3.00E-02,309.09
180,-4.38E-02,4.84E-08,-3.01E-02,309.09
181,-4.61E-02,2.34E-03,-3.24E-02,304.36
182,-4.61E-02,9.62E-08,-3.25E-02,304.35
183,-4.62E-02,2.17E-03,-3.01E-02,308.7
184,-4.62E-02,6.67E-08,-3.02E-02,308.7
185,-4.86E-02,2.35E-03,-3.25E-02,304.17
186,-4.86E-02,1.12E-07,-3.26E-02,304.17
187,-4.87E-02,2.18E-03,-3.01E-02,308.43
188,-4.87E-02,7.81E-08,-3.02E-02,308.43
189,-5.11E-02,2.35E-03,-3.25E-02,304.09
190,-5.11E-02,1.14E-07,-3.26E-02,304.09
191,-5.12E-02,2.18E-03,-3.01E-02,308.33
192,-5.12E-02,7.50E-08,-3.02E-02,308.33
193,-5.36E-02,2.35E-03,-3.25E-02,304.09
194,-5.36E-02,1.05E-07,-3.26E-02,304.09
195,-5.37E-02,2.18E-03,-3.01E-02,308.33
196,-5.37E-02,6.40E-08,-3.02E-02,308.32
197,-5.60E-02,2.36E-03,-3.24E-02,304.11
198,-5.60E-02,9.33E-08,-3.25E-02,304.11
199,-5.61E-02,2.18E-03,-3.01E-02,308.36
200,-5.61E-02,5.33E-08,-3.01E-02,308.35
201,-5.85E-02,2.36E-03,-3.24E-02,304.12
202,-5.85E-02,8.66E-08,-3.25E-02,304.12
203,-5.86E-02,2.18E-03,-3.00E-02,308.37
204,-5.86E-02,4.72E-08,-3.01E-02,308.36
205,-6.10E-02,2.36E-03,-3.24E-02,304.09
206,-6.10E-02,8.79E-08,-3.25E-02,304.09
207,-6.11E-02,2.19E-03,-3.00E-02,308.32
208,-6.11E-02,4.89E-08,-3.01E-02,308.32
209,-6.35E-02,2.37E-03,-3.24E-02,304.05
210,-6.35E-02,9.42E-08,-3.25E-02,304.05
211,-6.36E-02,2.19E-03,-3.01E-02,308.26
212,-6.36E-02,5.51E-08,-3.01E-02,308.25
213,-6.60E-02,2.37E-03,-3.24E-02,304
214,-6.60E-02,1.01E-07,-3.25E-02,304
215,-6.61E-02,2.20E-03,-3.01E-02,308.2
216,-6.61E-02,6.21E-08,-3.02E-02,308.19
217,-6.85E-02,2.37E-03,-3.25E-02,303.98
218,-6.85E-02,9.86E-08,-3.25E-02,303.98
219,-6.85E-02,2.20E-03,-3.01E-02,308.17
220,-6.85E-02,6.15E-08,-3.02E-02,308.17
221,-7.09E-02,2.38E-03,-3.25E-02,303.99
222,-7.09E-02,9.16E-08,-3.25E-02,303.99
223,-7.10E-02,2.20E-03,-3.01E-02,308.18
224,-7.10E-02,5.69E-08,-3.02E-02,308.18
225,-7.34E-02,2.38E-03,-3.24E-02,304.01
226,-7.34E-02,8.24E-08,-3.25E-02,304.01
227,-7.35E-02,2.21E-03,-3.01E-02,308.22
228,-7.35E-02,5.01E-08,-3.02E-02,308.22
229,-7.59E-02,2.38E-03,-3.24E-02,304.03
230,-7.59E-02,7.29E-08,-3.25E-02,304.03
231,-7.60E-02,2.21E-03,-3.01E-02,308.25
232,-7.60E-02,4.32E-08,-3.01E-02,308.24
233,-7.84E-02,2.39E-03,-3.24E-02,304.04
234,-7.84E-02,6.53E-08,-3.25E-02,304.04
235,-7.84E-02,2.21E-03,-3.01E-02,308.25
236,-7.84E-02,3.82E-08,-3.01E-02,308.25
237,-8.09E-02,2.39E-03,-3.24E-02,304.03
238,-8.09E-02,5.99E-08,-3.25E-02,304.03
239,-8.09E-02,2.22E-03,-3.01E-02,308.24
240,-8.09E-02,3.52E-08,-3.01E-02,308.24
241,-8.34E-02,2.40E-03,-3.24E-02,304.02
242,-8.34E-02,5.53E-08,-3.25E-02,304.02
243,-8.34E-02,2.22E-03,-3.01E-02,308.23
244,-8.34E-02,3.32E-08,-3.01E-02,308.23
245,-8.58E-02,2.40E-03,-3.24E-02,304.01
246,-8.58E-02,5.06E-08,-3.25E-02,304.01
247,-8.59E-02,2.22E-03,-3.01E-02,308.21
248,-8.59E-02,3.09E-08,-3.02E-02,308.21
249,-8.83E-02,2.41E-03,-3.24E-02,304.01
250,-8.83E-02,4.47E-08,-3.25E-02,304.01
251,-8.84E-02,2.23E-03,-3.01E-02,308.21
252,-8.84E-02,2.74E-08,-3.02E-02,308.21
253,-9.08E-02,2.41E-03,-3.24E-02,304.02
254,-9.08E-02,3.76E-08,-3.25E-02,304.02
255,-9.08E-02,2.23E-03,-3.01E-02,308.22
256,-9.08E-02,2.29E-08,-3.02E-02,308.22
257,-9.33E-02,2.41E-03,-3.24E-02,304.03
258,-9.33E-02,3.03E-08,-3.25E-02,304.03
259,-9.33E-02,2.24E-03,-3.01E-02,308.24
260,-9.33E-02,1.81E-08,-3.01E-02,308.23
261,-9.58E-02,2.42E-03,-3.24E-02,304.03
262,-9.58E-02,2.37E-08,-3.25E-02,304.03
263,-9.58E-02,2.24E-03,-3.01E-02,308.24
264,-9.58E-02,1.39E-08,-3.01E-02,308.24
265,-9.83E-02,2.42E-03,-3.24E-02,304.02
266,-9.83E-02,1.84E-08,-3.25E-02,304.02
267,-9.83E-02,2.24E-03,-3.01E-02,308.23
268,-9.83E-02,1.09E-08,-3.01E-02,308.23
269,-0.10074,2.43E-03,-3.24E-02,304.02
270,-0.10074,1.32E-08,-3.25E-02,304.01
271,-0.10075,2.25E-03,-3.01E-02,308.22
272,-0.10075,8.06E-09,-3.02E-02,308.22
273,-0.10323,2.43E-03,-3.24E-02,304.03
274,-0.10323,6.14E-09,-3.25E-02,304.03
275,-0.10323,2.25E-03,-3.01E-02,308.23
276,-0.10323,3.89E-09,-3.01E-02,308.23
277,-0.10571,2.43E-03,-3.24E-02,304.05
278,-0.10571,-4.57E-09,-3.25E-02,304.05
279,-0.10571,2.26E-03,-3.01E-02,308.27
280,-0.10571,-3.05E-09,-3.01E-02,308.27
281,5.71E-02,1.16E-03,-1.55E-02,548.05
282,5.71E-02,1.13E-09,-1.55E-02,548.07
283,5.46E-02,1.17E-03,-1.55E-02,549.21
284,5.46E-02,3.54E-08,-1.55E-02,549.2
285,5.22E-02,1.17E-03,-1.55E-02,549.52
286,5.22E-02,7.17E-08,-1.55E-02,549.51
287,4.97E-02,1.18E-03,-1.55E-02,549.83
288,4.97E-02,1.06E-07,-1.55E-02,549.82
289,4.72E-02,1.18E-03,-1.54E-02,550.9
290,4.72E-02,1.33E-07,-1.55E-02,550.89
291,4.47E-02,1.18E-03,-1.53E-02,553.19
292,4.47E-02,1.50E-07,-1.54E-02,553.18
293,4.23E-02,1.18E-03,-1.52E-02,556.44
294,4.23E-02,1.57E-07,-1.53E-02,556.43
295,3.98E-02,1.18E-03,-1.51E-02,560.38
296,3.98E-02,1.59E-07,-1.51E-02,560.38
297,3.73E-02,1.18E-03,-1.50E-02,564.71
298,3.73E-02,1.56E-07,-1.50E-02,564.71
299,3.49E-02,1.18E-03,-1.48E-02,569.38
300,3.49E-02,1.50E-07,-1.48E-02,569.38
301,3.24E-02,1.17E-03,-1.46E-02,575.1
302,3.24E-02,1.34E-07,-1.47E-02,575.11
303,2.99E-02,1.17E-03,-1.44E-02,582.6
304,2.99E-02,1.04E-07,-1.44E-02,582.64
305,2.75E-02,1.16E-03,-1.41E-02,592.83
306,2.75E-02,1.18E-07,-1.41E-02,592.92
307,2.51E-02,1.16E-03,-1.37E-02,606.16
308,2.50E-02,1.31E-07,-1.37E-02,606.32
309,2.26E-02,1.15E-03,-1.33E-02,621.91
310,2.26E-02,1.32E-07,-1.33E-02,622.14
311,2.02E-02,1.14E-03,-1.28E-02,639.52
312,2.02E-02,1.27E-07,-1.29E-02,639.81
313,1.78E-02,1.14E-03,-1.24E-02,657.96
314,1.77E-02,1.50E-07,-1.25E-02,658.29
315,1.53E-02,1.14E-03,-1.20E-02,677.7
316,1.53E-02,1.82E-07,-1.20E-02,678.15
317,1.29E-02,1.14E-03,-1.15E-02,701.27
318,1.29E-02,1.96E-07,-1.15E-02,702.01
319,1.05E-02,1.14E-03,-1.09E-02,730.55
320,1.05E-02,1.77E-07,-1.09E-02,731.84
321,8.22E-03,1.13E-03,-1.02E-02,767.3
322,8.10E-03,1.13E-07,-1.02E-02,769.32
323,5.89E-03,1.14E-03,-9.35E-03,804.4
324,5.76E-03,2.95E-08,-9.38E-03,806.04
325,3.50E-03,1.17E-03,-8.62E-03,825.64
326,3.39E-03,-2.12E-08,-8.67E-03,825.76
327,9.60E-04,1.19E-03,-8.22E-03,815.11
328,9.46E-04,-4.89E-08,-8.31E-03,814.75
329,-1.63E-03,1.19E-03,-8.48E-03,761.11
330,-1.51E-03,-8.61E-08,-8.54E-03,764.15
331,-4.02E-03,1.16E-03,-9.41E-03,683.7
332,-3.83E-03,-3.70E-08,-9.39E-03,690.1
333,-6.16E-03,1.16E-03,-1.07E-02,608.28
334,-5.95E-03,-1.16E-07,-1.07E-02,615.2
335,-8.08E-03,1.19E-03,-1.23E-02,544.89
336,-7.90E-03,-1.56E-07,-1.22E-02,550.43
337,-9.85E-03,1.25E-03,-1.40E-02,495.99
338,-9.70E-03,-1.54E-07,-1.39E-02,499.87
339,-1.15E-02,1.32E-03,-1.58E-02,457.69
340,-1.14E-02,-1.22E-07,-1.57E-02,460.2
341,-1.31E-02,1.41E-03,-1.76E-02,426.46
342,-1.30E-02,-7.62E-08,-1.75E-02,427.83
343,-1.47E-02,1.50E-03,-1.94E-02,400.41
344,-1.46E-02,-2.67E-08,-1.94E-02,400.96
345,-1.63E-02,1.59E-03,-2.12E-02,378.38
346,-1.63E-02,1.69E-08,-2.13E-02,378.35
347,-1.80E-02,1.69E-03,-2.29E-02,359.68
348,-1.80E-02,7.80E-08,-2.30E-02,359.31
349,-1.98E-02,1.78E-03,-2.46E-02,344.79
350,-1.99E-02,1.32E-07,-2.47E-02,344.35
351,-2.18E-02,1.86E-03,-2.59E-02,334.55
352,-2.19E-02,1.71E-07,-2.60E-02,334.25
353,-2.41E-02,1.93E-03,-2.69E-02,328.52
354,-2.42E-02,1.24E-07,-2.70E-02,328.38
355,-2.65E-02,1.97E-03,-2.76E-02,325.65
356,-2.66E-02,1.11E-07,-2.76E-02,325.62
357,-2.90E-02,1.99E-03,-2.79E-02,324.72
358,-2.90E-02,1.29E-07,-2.79E-02,324.72
359,-3.15E-02,2.00E-03,-2.79E-02,324.67
360,-3.15E-02,1.39E-07,-2.80E-02,324.67
361,-3.40E-02,1.99E-03,-2.78E-02,324.93
362,-3.40E-02,1.08E-07,-2.79E-02,324.93
363,-3.65E-02,1.99E-03,-2.77E-02,325.19
364,-3.65E-02,6.19E-08,-2.78E-02,325.18
365,-3.89E-02,1.99E-03,-2.76E-02,325.16
366,-3.89E-02,2.57E-08,-2.77E-02,325.15
367,-4.14E-02,1.99E-03,-2.76E-02,324.63
368,-4.14E-02,1.55E-08,-2.77E-02,324.63
369,-4.39E-02,1.99E-03,-2.76E-02,323.91
370,-4.39E-02,2.35E-08,-2.77E-02,323.9
371,-4.63E-02,2.00E-03,-2.77E-02,323.21
372,-4.63E-02,3.71E-08,-2.78E-02,323.21
373,-4.88E-02,2.00E-03,-2.78E-02,322.73
374,-4.88E-02,4.37E-08,-2.78E-02,322.73
375,-5.13E-02,2.01E-03,-2.78E-02,322.53
376,-5.13E-02,3.63E-08,-2.78E-02,322.52
377,-5.38E-02,2.01E-03,-2.77E-02,322.45
378,-5.38E-02,2.32E-08,-2.78E-02,322.45
379,-5.62E-02,2.01E-03,-2.77E-02,322.45
380,-5.62E-02,1.32E-08,-2.78E-02,322.45
381,-5.87E-02,2.01E-03,-2.77E-02,322.45
382,-5.87E-02,7.89E-09,-2.77E-02,322.45
383,-6.12E-02,2.01E-03,-2.77E-02,322.37
384,-6.12E-02,9.88E-09,-2.77E-02,322.37
385,-6.37E-02,2.02E-03,-2.77E-02,322.27
386,-6.37E-02,1.61E-08,-2.78E-02,322.27
387,-6.61E-02,2.02E-03,-2.77E-02,322.17
388,-6.61E-02,2.28E-08,-2.78E-02,322.17
389,-6.86E-02,2.03E-03,-2.77E-02,322.14
390,-6.86E-02,2.44E-08,-2.78E-02,322.14
391,-7.11E-02,2.03E-03,-2.77E-02,322.17
392,-7.11E-02,2.21E-08,-2.78E-02,322.17
393,-7.36E-02,2.03E-03,-2.77E-02,322.22
394,-7.36E-02,1.78E-08,-2.78E-02,322.22
395,-7.60E-02,2.03E-03,-2.77E-02,322.27
396,-7.60E-02,1.35E-08,-2.78E-02,322.27
397,-7.85E-02,2.04E-03,-2.77E-02,322.28
398,-7.85E-02,1.11E-08,-2.78E-02,322.28
399,-8.10E-02,2.04E-03,-2.77E-02,322.26
400,-8.10E-02,1.05E-08,-2.78E-02,322.26
401,-8.34E-02,2.05E-03,-2.77E-02,322.23
402,-8.34E-02,1.10E-08,-2.78E-02,322.23
403,-8.59E-02,2.05E-03,-2.77E-02,322.21
404,-8.59E-02,1.12E-08,-2.78E-02,322.21
405,-8.84E-02,2.05E-03,-2.77E-02,322.21
406,-8.84E-02,1.02E-08,-2.78E-02,322.21
407,-9.09E-02,2.06E-03,-2.77E-02,322.23
408,-9.09E-02,8.12E-09,-2.78E-02,322.22
409,-9.33E-02,2.06E-03,-2.77E-02,322.24
410,-9.33E-02,5.82E-09,-2.78E-02,322.24
411,-9.58E-02,2.06E-03,-2.77E-02,322.25
412,-9.58E-02,4.03E-09,-2.78E-02,322.25
413,-9.83E-02,2.07E-03,-2.77E-02,322.24
414,-9.83E-02,3.32E-09,-2.78E-02,322.23
415,-0.10076,2.07E-03,-2.77E-02,322.22
416,-0.10076,2.93E-09,-2.78E-02,322.22
417,-0.10324,2.08E-03,-2.77E-02,322.22
418,-0.10324,1.63E-09,-2.78E-02,322.22
419,-0.10571,2.08E-03,-2.77E-02,322.27
420,-0.10571,-1.52E-09,-2.78E-02,322.27
421,5.71E-02,1.04E-03,-1.38E-02,686.5
422,5.71E-02,1.70E-09,-1.38E-02,686.49
423,5.46E-02,1.04E-03,-1.38E-02,688.29
424,5.46E-02,2.56E-08,-1.38E-02,688.28
425,5.22E-02,1.04E-03,-1.38E-02,688.94
426,5.22E-02,5.23E-08,-1.38E-02,688.93
427,4.97E-02,1.05E-03,-1.38E-02,689.8
428,4.97E-02,7.68E-08,-1.38E-02,689.79
429,4.72E-02,1.05E-03,-1.37E-02,691.69
430,4.72E-02,9.43E-08,-1.38E-02,691.68
431,4.48E-02,1.05E-03,-1.36E-02,695.16
432,4.48E-02,1.02E-07,-1.37E-02,695.15
433,4.23E-02,1.05E-03,-1.35E-02,699.94
434,4.23E-02,1.00E-07,-1.36E-02,699.94
435,3.98E-02,1.05E-03,-1.34E-02,705.84
436,3.98E-02,9.27E-08,-1.34E-02,705.84
437,3.74E-02,1.05E-03,-1.32E-02,712.59
438,3.74E-02,8.12E-08,-1.33E-02,712.59
439,3.49E-02,1.05E-03,-1.31E-02,720.18
440,3.49E-02,6.58E-08,-1.31E-02,720.19
441,3.24E-02,1.04E-03,-1.29E-02,729.39
442,3.24E-02,4.18E-08,-1.29E-02,729.42
443,3.00E-02,1.04E-03,-1.27E-02,741.02
444,3.00E-02,3.94E-09,-1.27E-02,741.08
445,2.75E-02,1.04E-03,-1.24E-02,756.15
446,2.75E-02,4.27E-08,-1.24E-02,756.28
447,2.51E-02,1.03E-03,-1.20E-02,775.36
448,2.51E-02,9.05E-08,-1.20E-02,775.58
449,2.27E-02,1.02E-03,-1.16E-02,798.16
450,2.27E-02,1.26E-07,-1.16E-02,798.49
451,2.03E-02,1.02E-03,-1.12E-02,824.32
452,2.02E-02,1.56E-07,-1.12E-02,824.75
453,1.78E-02,1.01E-03,-1.07E-02,852.82
454,1.78E-02,1.87E-07,-1.08E-02,853.33
455,1.54E-02,1.01E-03,-1.03E-02,884.09
456,1.54E-02,2.16E-07,-1.03E-02,884.81
457,1.30E-02,1.01E-03,-9.80E-03,920.56
458,1.29E-02,2.29E-07,-9.84E-03,921.67
459,1.06E-02,1.01E-03,-9.22E-03,962.92
460,1.05E-02,2.09E-07,-9.25E-03,964.68
461,8.31E-03,1.02E-03,-8.49E-03,1012.1
462,8.19E-03,1.44E-07,-8.50E-03,1014.8
463,5.99E-03,1.03E-03,-7.66E-03,1059.5
464,5.86E-03,5.67E-08,-7.68E-03,1061.7
465,3.61E-03,1.06E-03,-6.91E-03,1086.8
466,3.50E-03,-1.81E-09,-6.96E-03,1087.3
467,1.10E-03,1.09E-03,-6.46E-03,1074.3
468,1.07E-03,-8.22E-08,-6.55E-03,1073.9
469,-1.49E-03,1.09E-03,-6.63E-03,1000.4
470,-1.40E-03,-9.92E-08,-6.70E-03,1004.3
471,-3.92E-03,1.05E-03,-7.48E-03,890.37
472,-3.74E-03,-5.34E-08,-7.47E-03,898.98
473,-6.09E-03,1.03E-03,-8.75E-03,779.28
474,-5.89E-03,-1.66E-07,-8.68E-03,789.06
475,-8.05E-03,1.05E-03,-1.03E-02,679.83
476,-7.87E-03,-2.06E-07,-1.02E-02,688.23
477,-9.85E-03,1.10E-03,-1.19E-02,602.39
478,-9.69E-03,-2.04E-07,-1.18E-02,608.22
479,-1.15E-02,1.17E-03,-1.37E-02,544.58
480,-1.14E-02,-1.72E-07,-1.36E-02,548.79
481,-1.31E-02,1.25E-03,-1.55E-02,498.61
482,-1.31E-02,-1.23E-07,-1.54E-02,500.71
483,-1.47E-02,1.34E-03,-1.73E-02,461.29
484,-1.47E-02,-7.16E-08,-1.73E-02,462.11
485,-1.63E-02,1.43E-03,-1.91E-02,430.8
486,-1.63E-02,-2.62E-08,-1.91E-02,430.83
487,-1.80E-02,1.53E-03,-2.08E-02,405.64
488,-1.81E-02,5.50E-08,-2.09E-02,405.19
489,-1.99E-02,1.62E-03,-2.24E-02,384.53
